SMILE,frag_likeliness
CCCOC(CC)C(=O)OCCc1ccccc1,0
COCCCC(CO)COC,0
CCOC(=O)C1(c2ccncc2)CC1CS,0
CCC(C)C(O)C(S)C(C)CO,0
CN(C)C1(C)CC(C)(CCC2C=CC=C2)C(O)O1,0
CCC1OC(C)C(O)C1O,0
CCOCC(C=O)Cc1ccccn1,0
C=CC(S)CCCC(C)(O)O,0
CCC1(C)OCC(O)O1,0
CCCOC(C)OCCS,0
C=C(O)CCC(=O)C(CC(O)CCC(N)C(C)=O)C(C)C,0
COC1CCC(C=O)=CC1O,0
CCCC(=O)CC(CC(N)=O)C(N)=O,0
OC(CSCC1C=C2C=CC=CC2C1)CC1=CC2CCCCC2CC1,0
CC(O)C1CCC(O)C(O)C1,0
CC(CO)CC1C=CC2OCOC2O1,0
CCCCCOCCCCCC(OCC)OCC,0
C=C(C)CC(=O)OOC(C)C,0
O=C(O)C1CCCS1,0
CCCC(=O)CC(O)OCC,0
CC1CC(CS)C(=O)C1O,0
CCCOCCCCCCCCCCCCCCCC(C)=O,0
CSCOSC,0
CC(=O)CCC(=O)C(C)CCOO,0
C=C(COOC(C)=N)c1ccccc1,0
CSC=CCC1NCC(=O)C1C,0
CCC(=O)CCSOC(=O)OC,0
CCSC(O)C(C)OCO,0
CCC(=O)CCCCCOOC,0
COC1=CC(C=O)=CCC1CC(=O)C(C)C,0
CCCOCCC(=O)CO,0
COCCC(O)C(C)O,0
COC(O)C1=C(C)CCOC1,0
COC(C)C1=C(C=CC2CCC(CCC=C(C)C)CC2)CCC=C1,0
C=C(O)C1C=C(O)C(S)=CC1,0
CCCC(=O)C(=O)OCC,0
CCCCCCCOC(=O)OC(C)C,0
CC(=O)C(S)CC(=O)O,0
OCCc1ncco1,0
CC1=C(N)C(N)C(O)C(C(O)CC2CCCCC2C)=C1S,0
OCOC1CCCCS1,0
CSOC(C)C(C)CCO,0
CCOCCC(=O)OC,0
CCCCCCC(O)OO,0
CCC(S)C(O)OCCc1ccccc1,0
NCCC1C=CC(O)=CO1,0
CC(O)CC(O)OC1CC(C)CCC1C(C)C,0
CC1OC(C)C(O)C1=O,0
CCCCCC(O)OCOC,0
C=CCCOSCOSCC=C,0
O=C(CCc1ccccc1)OCO,0
COC(C)OC(C)=O,0
CCCCOC=CCC=CCCCCCCCC(=O)O,0
CCCCCOCC(S)CCC1=COC=CC1,0
CCOC1C=C(OC)C(OC)=CC1,0
CCSC=CCCS(=O)OO,0
CCCC(=O)CC1=CSCO1,0
O=C(O)CCCCO,0
CC(O)C(=O)c1cccnc1,0
CCCCCCCCCCC(C(C)O)C(O)OCC,0
CCCCCCNCC1CCCC(=O)O1,0
CC(C)CC(=O)C(O)C(C)O,0
CC1CC=C(O)C(OCO)C1,0
CS(C)(N)O,0
C=C(CCC1C=CC(CC)C(OC)C1)OCCc1ccc(CC)c(OC)n1,0
CCCOOOC,0
CC=CCC(=O)OCCOC,0
O=CCCCSC1CCCCS1,0
COC(=O)CC(C)OC,0
CC(=O)OCO,0
C=C(CCC)CC(O)C(C)OCO,0
CCC1=C(O)NC=C(CSC)C1,0
CCCOC(=O)COC(C)CC,0
OC1=CC(C(O)S)=CC1,0
CC(C)=CCCC(C)CCCC(CCCC(C)CCCC(C)C)Cc1ccccc1,0
CC(C)(N)C1CCC(CC(O)CS)CC1,0
CCCC(OSC)C1C=CC2CCOC2=C1,0
CCCCCCC(=O)NOCCC,0
CCOC1C=CC(C=O)=CO1,0
CCCC(CC(=O)CC)OC(C)O,0
CNSCC1CC=CO1,0
COC1=C(O)C=CC(C(O)C(C)O)C1,0
COC1C=C(CCC=O)CN=C1O,0
OC=CCCCCOS,0
CCN1C=NCCC1OC,0
COC1CCC=CC1CCC(O)O,0
C1COSOCO1,0
C=C(C)C1=CC(CC)NN=N1,0
CCCCCOCCCC(=O)O,0
CCCCCCCCOCCCCOC(C)O,0
CCOC(=O)C1(CN)CC1(C)c1ccccc1,0
Oc1ccccc1C(O)O,0
CCNC(O)C1OC=CO1,0
CC(=O)CC(C)(O)O,0
COC1CCC(CS)CC1OC,0
CCC1=NC=COC1OCS,0
OC1COC2=C(OOCC2)S1,0
COC(O)c1ccccn1,0
CCOC(=O)CO,0
CCOC(=O)C1=CC(OC)=C(O)CC1,0
CC(O)CCCCCC(O)S,0
C=C(C)C1C2CC(C)(C(C(=O)OC)O2)C1C,0
CC1COC(c2ccc3c(c2)NCC3)O1,0
CCC(OC(C)O)C1=CCC(OC(C)=O)CC1,0
COC1COC=CC1CO,0
CCC(=O)c1ccccc1NCCCCCCCCO,0
C=C(CCOC)c1cnccc1N,0
Cc1cccn1CCc1ccoc1O,0
COC(O)C(C)(O)O,0
CC(C)CCCC(C)OCOC=O,0
CCCC(O)C(=O)OCC,0
C=CCOCOOOCCCC,0
COc1ccc(C(=O)CCO)cc1,0
CC(O)CC(C)C(O)O,0
CC(N)OC1(C)OCCC(C)(C)C12COC(C)C2,0
O=C(OCC1C=CC=CC1)C1=C(O)CC=CC1,0
CC(O)C1C(C)OC(C)C1O,0
CCC1CC(CCC(C)CCSC2CCC(NC)C(OC)C2)=CC=C1OC,0
C=CSCC(O)C1=C(N)CCC=C1,0
CC1CCC(O)C(O)C1S,0
CCCCCC(O)CCC(O)S,0
CCCCCC(O)OCC(C)O,0
CCSC1CC=CNC1C(C)S,0
CCCCCCCCCN1C=CCC=C1C(=O)NC,0
CCCCCCSCOCC(=O)CCCCCC,0
CC(=O)OC(C)CS,0
Cc1cc(O)c(C=O)cn1,0
OCCC(O)C1C=CC(O)C(O)C1,0
OOC1=CCCC(O)C1,0
CNC(O)COC,0
CCC(C)ONC(C)=O,0
C=C(CCCC(C)C)C1CCC(C=O)OS1,0
CC(C)CCCC(O)C1OC=COC1O,0
C1CSSCSN1,0
CCCC1C=CC(NC(C)=O)=C(OC)C1,0
C=CCCOSSCCC,0
C=C(OSC)C(C)OC(O)CC,0
CC(C)C(O)C(=O)O,0
COCCCCCCCC(O)S,0
CCC(C)C(=O)OC(C)CCC(O)C(C)CC,0
CCCOCCCCC(O)CCO,0
OC(CS)SS,0
COCCCCOC(C)CCc1ccccn1,0
CCONCCCCCCCCO,0
CCCC(C)C(C)C(S)C(=O)OCC,0
C=C(O)C1C=CC(O)C(O)=C1,0
CC1=C(O)C(=O)C(O)OC1,0
CC1(C)C2CCC1(C)C(CC(O)c1ccncc1)O2,0
C=CCC1C=CC(CC2OC(CC)C(O)C(O)C2O)C=C1,0
CCCC(O)OC1=C(C)OC(C)C1=O,0
CC1CC(O)C(C(C)O)O1,0
CC(CCCS)C(=O)CCC(O)O,0
CCCC(O)C(O)C(C)O,0
CCC(C)(CCC1=CC=NCC1)CC(O)O,0
CCCNCCC(=O)C(C)O,0
CC1NOC(O)CS1,0
CCC(=O)C1C=C(CC)C(O)C(OC)=C1,0
CC(=O)OCc1ccc(C)cc1O,0
CC(O)CSC(CC(O)C(C)C)C(C)O,0
C=C1CCCCNCCCCCOO1,0
CC(CO)C(=O)O,0
CCCC(=O)C(C)C(O)CC(C)=O,0
COCCSC1=COC(C)C=C1,0
CCC(S)C(=O)O,0
CCCCCOC(=O)O,0
C1CCSNSC1,0
CS(C)(O)O,0
CSOCCc1ccoc1,0
CC1C=CC2=C(C1)OCC(=O)OC2,0
CCCC(=O)CCCCCCCSO,0
O=C(OCCCCCCCO)C1=CC=CC1,0
C=CCC1=CC(SC)C(OC(C)N)C=C1,0
CCOC(C)C(C)OC(O)CC,0
CCCC(=O)OCC1=CC=C(OC)CC1,0
COC1CC(CC=O)=CC=C1O,0
CCCCCCSCOCC(=O)OCC,0
C=CC(C)(CCC=C(C)O)CC(O)SCCCCCC,0
CC(C)(S)C(O)OCc1ccccc1,0
CC(=O)OC1CC(C)OC1C,0
Cc1cnc(C(C)O)nc1,0
CCCCCC(O)CC(C)C(=O)OCCCC,0
C=CCOSCCO,0
C=C(CC)C1C=CC=CC1CCC(C)CC1=CCC(CC)C=C1,0
CCC(=O)C1=CCNO1,0
CCCCCCOC(O)CCC(C)=O,0
CC(C)OC(C)(C=O)CCC1OC1(C)C,0
CCC(=O)C(CO)CCOC,0
CCCOCC(O)C=O,0
CC1OC(=O)C(=O)C1C,0
C=CC1=C(CO)OCCO1,0
CCCCCC(=O)OC(CCCC)C(C)CCO,0
CC1COC(O)O1,0
