SMILE,frag_likeliness
CCCCCCCCCCCCCCCC(C)CCCCC,0
S=S=S1=S=S=S=S=S=1=S(=S)=S,0
CC(C)CCC1CCC(C(C)CCC2CCCCC2)C(C)C1,0
OOOOOOOOOOOOOOOOOO,0
CCC(C)CCCC(C)CCC(C)CCCCCCCCCCCCCCC(C)C,0
CCC(C)C1CCCCC1CCC1CCC(CCCC(C)(C)C)CC1,0
SSSSSSSSSS,0
OOOOOOOOOOOOOO,0
CCC1CC(C2CCC(CCC3CC(C)CCC3C(C)C)C2)CCC1C,0
CCC(CC)CC(C)CCCCCCCCCCCCCCC(C)C,0
CCC(C)C1CCCCC1CCC1CCC(CCCC(C)C)CC1,0
CCC1CCC(CC(C)CCC2CCCCC2C(C)CC)CC1,0
o1oooo1,0
OOOOOOOOO,0
CCCCCCCCCCCCCCCCCC(C)CCC(C)C,0
OOOOOOOOOOOOOOOOO,0
NNNNNN(N)NN(N)N,0
o1oooooo1,0
CCCCCCCCCCCCCCCC(C)CCCC(C)CCCC(C)CCCC(C)C,0
NNNNNNN,0
NNNN,0
OOOOOO,0
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0
NNNNN(N)n1[nH][nH][nH][nH]1,0
NN(N)NN(N)NN(N)N,0
NN(N)N(N)N,0
CC(C)CCCCCCCCCCCC(CCCCCCCCCCCC(C)C)CC(C)CCCC(C)C,0
