SMILE,frag_likeliness
CCC(C)CCC(CCC(C)CC)CC(C)CC,1
CCCCC(C)C(C)CC,1
CC1CCC2(CC1)CCC(C)CC2,1
CC(C)CC1CC(C)C2CC(C(C)C)CC2C(C)C1,1
C1CCC(CCCC2CCCC2)CC1,1
CCCCC1CCCCC1,1
CCC(C)C1CCCCC1CCCC(C)CCCC(C)(C)C,0
CCCCCCCC(C)CC(C)C,1
CCCCC1CCC(CC)CC1,1
CCC(C)C1CCCCC1,1
CC(C)CCCCC(C)C1CCCCC1C,1
CCCCCC(CCC)CCC,1
CCCCC(C)CC1CCC(C)CC1,1
CC1CCCCCCCCCCCCCCCC1,1
CC(C1CCCCC1)C1CCCC1,1
CCCC(C)CCC1CCCC1,1
CC(C)C(C)CCC1CCCCC1,1
CCCC(C)C1CC1C1CCCCC1,1
CCCCCCCC(C)CCCCCC,1
CC1CC2CCCCC2C1,1
CCC1(C)CCC(C(C)(C)CC(C)C)C1,1
CCCC1CC(C)C2CCCCC12,1
CC(C)C(C)CCCC1CCCC1C,1
CCCCCCC(C)C(C)C,1
CCCCCCCCCC(C)CCCCC1CCCCC1,1
CCC(C)C(C)C(C)CC(C)C,1
CC1CCCCCC1,1
CCC1CC2CC1C1CCCCC21,1
CCC(C)C(C)CC1(C)CC2CCC1C2,1
CCCC1C2(C)CCC(C2)C1(C)C,1
CC1CCC2CCCC2C1,1
CCC(CC)CC(C)CCCC(C)(C)C,1
CC(C)CC(C)CCC1CCC(C)CC1,1
CCCC1C2CCC(C2)C1CC,1
CC1CCC2(C1)C(C)(C)CCCC2(C)C,1
CCCC(C)C1C(CC(C)C)C1(C)C,1
CC1CCC2(C)CCCC(C)(C)C23CC13,1
CC(C)CCC1C(C)CC(C)CC1(C)C,1
CCCC(C)CCCCCCCCCCC(C)CCC,1
C=C=C,1
CC(C)CCCCCC(C)C,1
CCC1CCC(C)C(CC(C)C)C1,1
CCCCCCCCCCCCCCCCCC(C)CCCCCCC,0
CCCC(C)C1CC1(C)C1CCC(C)CC1,1
CC(C)CCC1C(C)C(C)CCC1(C)C,1
CCCCCC(CCC1CCCCC1)CC(C)C,1
CC(C)CCCC(C)CCCCCC(C)CCCC(C)C,1
CC1CCCCCCCCCCCC1,1
CCC(C)C1CC1C1CCC(C)CC1,1
CC1CCCCC1C(C)CCC1CCCCC1,1
CC1CCCC(C)C1,1
CCC1CC(C)CCC1C,1
CC(C)CCC(C)C(C)C,1
CCCCCCC(C)CCCC(C)CCCC(C)C,1
CCCCCCC(C)C1CCCCC1C,1
CC(C)CCCC(C)(C)C1CC1,1
CCCCC(C)C1C(C)CCCC1(C)C,1
CCCC1CCCC(CC)C1C,1
CC(C)CC(C)C1CCCCC1,1
CCC1CCCCC1CCC(C)C,1
CCCCCCC1CCC(C)CC1,1
CCCC1CCCCC1C,1
CC(C)C(C)CC1CC2CC1C1CCCC21,1
CCCCCCC(C)CC(C)CCC,1
CCCCC1CCCCC(C)C1,1
CCCCC(C(C)C)C(C)CC(C)C,1
CCCC1CC(CC)C(C)C(C)C1C,1
CC(C)C(C)CC(C)C(C)C,1
CC(CCCCC1CCCCC1)CCC1CCCCC1,1
CCC1CCC(CC(C)C)CC1C,1
CCC(C)C(C)CCCC1CCCCC1,1
CCC(C)CCC1CCCCC1,1
CCCC1C(C)CCCC1(C)C,1
C1CCC(CCC2CCCCC2)CC1,1
CCC(C)(CCC1CC1(C)C)CC(C)C,1
CCCCCCCCC(CC(C)C)C(C)CC,1
CC(C)CCCC1CCCC1,1
CCC1C(C)CC2C(C1CC)C(C)(C)CCC2(C)C,1
CCC1CCC(C)CC1,1
CCC(C)(C)CC,1
CCCCCC(C)C(C)CCCC,1
CCCCCC(C)CCC(CC)CCCC,1
CCCCCCC(C)CCCCC,1
CCCCCCCCCCCCCCCC(C)C,1
CC1CCC2CCC(C)CC2C1,1
CC(C)C1CCC2(C)C3CCC(C)C3C12,1
CCCC(C)CC(C)C1CCCCC1,1
CCC(C)C1CC(C(C)C)CCC1C,1
CCCCCCCCCC(C)CC(CCCC)CCCCC(C)C,0
CC(C)C(C)C,1
CCCCCCCC(CCC(C)C)CC(C)C,1
CCCCCC1CC(C)CC1C,1
CCC(C)CC(C)CC,1
CC1CCC(C(C)C)C(CC(C)CC2CCCCC2)C1,1
CCCCC(CCCC)CCCC,1
CCCCC(CC)CC,1
CC(C)C1CCC2(C)CC2C1,1
CCCCCCC1CC1CCCC,1
CCCC1CC(C2CC(C)CC(C)(C)C2)CCC1C,1
CCC1CCC(C(C)CCC2CCCCC2)C(C)C1,1
CC1CC(C)C2(CC(C)(C)CC(C)(C)C2)C1(C)C,1
CCCC(C)CC(C)(CC(C)CCC)C(C)C,1
CC(C)C1CCC(C)(C(C)C2CCCC2C)C1C,1
CC(C)C(C)CC1CCC2CCCCC2C1,1
CCCCC(CC)C(C)CCC,1
CC(C)CCC1C(C)CCCC1(C)C,1
CCC1(C)CCC(C)C1,1
CC(C)CCC1CCC(C)CC1,1
CC1CCCCCCCCCCCCCC(C)C1,1
CCCCC(C)C1CCCC(C)(C)C1,1
CCCCCCCCCCCCCC(C)CC,1
CC1CCC(CC2C3CCC(C3)C2(C)C)CC1C,1
CCCCCCCCCC(C)CCC,1
CCCC(C)CCCC(C)(C)CC,1
NN(N)NNNN(N)N(N)N,0
CCCCCCCC(C)CCCCC,1
CC1CCC(C)(C(C)C)C1,1
CCCC1CC(C(C)C)CCC1C,1
CC1CCC2(CCCCC2C)CC1,1
CCCCCC(C)CC1CCCCC1,1
CC(C)CCCC(C)C1CCCC1,1
CCCCC1CCCC1C,1
CC1CCCC1,1
CCCC(C)(C)CCC,1
CCC(C)CCC(C)C1CCCCC1,1
NNNNNNNN,0
CCCC1CCC2CCC(C)CCC2C1,1
CCCCCC(C)CCCC(C)CCC,1
CCCC(C)CCCCC1CCCC1,1
CCCCCCCCCC(C)CCC(C)C,1
CCCCC(C)CC(C)(C)C1CCC(C)CC1,1
CCC1CCC(CC)C1,1
CCCCCC(C)CC(CC(C)C)(CC(C)CCCCC)C(C)CCCCC,0
CC1CCCC(C)C1C,1
CCCCCC(C)CCCC(C)CCC(C)CC,1
CC(C)C1CCCCCCC1,1
CCC1CCC(CC2CC2)CC1,1
CCC1CC(C)CC(CC)C1C,1
CCCCCCCCCCCCCCCCCCC(C)CCC,0
CC(C)CCC1CCC(C(C)C)CC1,1
CC1CCC(C(C)C)C(CC(C)C2CC2)C1,1
CCCCCC(C)C(C)(C)C,1
NNNNN(N)NNN(N)NNNN,0
CCCCCC1CCC(CCC)CC1,1
CC(C)CC(C)CC1CC(C(C)C)CCC1C,1
CCCC(C)C1CC1(C)C1CCCCC1,1
CCCC(C)C(CC)(CC)C(C)CCC,1
CCC1CCCC(CC)C1,1
CCCCCC(C)C1(C2CCCCC2)CC1C,1
CCCCCC(C)CCC1CCCCC1,1
CCCC(C)C1CCC(C)(C)CC1C,1
CCC1CCCCC1CC,1
CCCCCCCCC(C)CCC1CCC(C)C(CC)C1,1
CCC(CC(C)C)C1CCC(CC(C)C)CC1,1
CCCC1CC(CC)CCC1CC(C)C,1
CC(C)CC(C)(C)C1CCC(C)C2CCC(C)C2C1,1
CCCC(C)C1C(C)C(C)CCC1(C)C,1
CCCCC1CCC(C)C(CC)C1,1
CCCCCC(C)CC1CCC(C)CC1,1
CCC(CCC1CCCCC1)CC(C)C,1
CCC1CC2CC(CC(C)C)C1C2,1
CCC1CCCCC1C(C)CCCC1CCCCC1,1
CCCCCCCCCCCCCCCC(C)CC,1
CCCCCCCC(C)CC,1
CCCC(CC(C)C)CC(C)C1CCC(C)C(C)C1,1
CCCCCC1CC1C(C)C,1
CCCCCC(C)CCC(C)CCCCC,1
CCC1CC(C)(C)CCC1C,1
CC1CC2C3CC(CC3C)C2C1C,1
CCCCCCCC1(C)CCC(C)C1,1
CC1CCCC1CC1(C)CCCC1C,1
CCCCCCCCC(CC)CC,1
CCC(C)C1CCC(C)CC1,1
CC(C)CCCC(C)CCCC(C)C,1
CCCCCCCCCC(C)C,1
CCCCCCCC(CCCCC)CCCCCCC,1
CCC1CC(CC)CC(CC)C1,1
CCCCCCCCCC(C)CCCC(C)CCCC(C)C,0
CC1CCC(C)(C)C1C,1
CC1CCCC1CCC1CCCCC1,1
CC(C)C(C)CC1CCCCC1C,1
CC(C)CC1CCCC1,1
CCCCCCCCCC(C)CC(CCCCCCCC)C(C)C,0
CCCCC1C(C)C(C)CCC1(C)C,1
CC(C)CCC1C(C)CCC(C)C1C,1
CC(C)CCCCCCCCC(C)CCCCC(C)CCCCCCCCC(C)C,0
CCCCCCCC(C)CCCC(C)C,1
CC(C)CCCCC1CCCCC1,1
CCCCC(CC)C(C)C,1
CCCCCCCC(C)C1CCC(CC)CC1,1
CC(C)CC(C)CCC1C(C)CCCC1(C)C,1
CCCCCC(CCC(C)C)CCC(C)C,1
CC1CC(C)(C)CC2(C1)C(C)CC(C)C2(C)C,1
CC1CC(C)C2(CCC(C(C)C)C2)C(C)C1,1
CCC1(C)CCC(C)C(C)(C)C1,1
CC(C)CCCCC1CC(C)CC1C,1
CCC1(C)CCCC(CCCC(C)C)C1,1
CCC1CC2CCCCC2C1,1
CC(C)CCCC(C)CCCC(C)CC1CCCCC1,1
CCC(C)(C)C,1
CCCCC(CC)CCC(C)C1CCCCC1,1
CC(C)CC1CCC(C)CC1,1
CCCC(CCC)CCCCCC(C)C,1
CCCCCCC(CC)CC(C)C,1
CCCC(C)CCCCCCCC(C)CCC,1
CC1CCCCCCCCCCCCC1,1
CCC(C)C(C)CCC(C)CC(C)C(C)CC,1
CCCCCCCCCCC1CCCCC1C(C)CC,1
CCCC(C)CCCC(C)(C)C,1
CCCC1CCCCC1C(C)C,1
OOOOOOOOOOOOO,0
C=C=C=C=C=C,1
NNNNNNNNN,0
CCC(C)CCC(C)C,1
CC(C)CCC(CCC(C)C)CC(C)C,1
CC(C)CCC1CCC2CC1C2(C)C,1
CC1CC(C)C2CC3CCCCC3C2C1,1
CC(C)CCC(CCC(C)C)CC1CCCCC1,1
CCCCCCC(C)C1CCCC1,1
CCC1CCC(CCCC(C)C)CC1,1
CCCCCCCC(C)CCCC,1
CCC(CC)C(C)CCCC(C)CCCC(C)C,1
CCCCCCC(C)C(C)(C)C,1
CCCCC(CC)CC(C)C,1
CC1CC(C)C2(C)CC(C(C)C)CCC2C1,1
CCCCCCCCCC(C)CC(C)CCCCCCCCC,0
CC(CCCC1CCCCC1)CCCC1CCCCC1,1
CCCCCCC(C)CC,1
CCC(C)(C)CC(C)C1CCCCC1,1
CCCC(CCC)CC(C)CCCC(C)C,1
CCCCCCCCCCCCCCC(C)C,1
CCCC(C)C1C(C)CCCC1(C)C,1
CCCCC(C)CCCC(C)CCCC(C)C,1
CC(C)C1CCC(C)C(C)C1C,1
CCC1CC(C(C)C)CC(CC)C1C,1
CC(C)C12CCC(C)(CC1)C2,1
CC(C)CCC1(C)CCC(C)C(C)C1C,1
CCCCCCCCCC(C)CCC1CCCCC1,1
CCCCCC(CC)CC(C)CCC,1
CC1CCC(C)CC1,1
CCC1(C)CCC(C(C)(C)CC)CC1,1
CCC1CCC(CCC(C)C)CC1CC,1
CC1CCCC(C)CCC(C)(C)CCC1,1
CCCCCCCCCCCC(CCC)CCC,1
CC(C)CCCC(C)C1(C)CCC(C)CC1,1
CCCCC1CC1CCC,1
CCC(C)C(C)C1CCCCC1,1
C1CCC(CC2CCC(CC3CCCC3)C2)C1,1
CC1CCC(CC(C)(C)C)CC1,1
CC1CCCCC1CC(C)C1CCCCC1C,1
C=C=C=C=C=C=C=C=C,1
CCC1(C)CC(C)(C)C2CCCCC21,1
CCCCCC1CCC(C(C)C)CC1,1
CCCC(CC)CCCC(C)C,1
CCC(CC(C)CC(C)C)C(C)CCC(C)C,1
CCCC(C)CCC1CCCCC1,1
CC1CCC(C)(C2CCCCC2)C1,1
CCCC1CCCCC1C(C)CC,1
CC1CCC2C(C1)C(C(C)C)CCC2(C)C,1
CC(C)C(C)C1CCCCC1,1
CCCCCCCCCCCC(C)CCCCCCC,1
CCCC(CCC(C)C)CC(C)C,1
CCCCCCCCCCCC(C)CCC(C)C,1
CCC1CCC(CC(C)C)C(CC)C1,1
CCCCC(C)CCC1C(C)CCCC1(C)C,1
CCCCCCC(C)CC1CCC(C)CC1,1
CCCC1CCC(CC)C(CC)C1,1
NN(N)NN1NNNNN1,0
CCC1C(C(C)C)C(C)C(C(C)C)CC1C(C)(C)C,1
CCC(C)CC1C(C)CCCC1C,1
CC(C)CCCC(C)C1CCCCC1C,1
CC(C)C1CCC(C)(C)C(C)C1,1
CCC(C)(C)CC1CCCCC1,1
CC(C)C1CCC(C)C23CCC(C)(C)C2C13,1
CCC1(CC(C)C)CCCCC1,1
SSSSSSSSS,0
CC(C)CCCC(C)CCCC(C)C1CC1,1
CCC1CC(C)CCC1C(C)C,1
CCCCCCCCCCCC(C)CC,1
CC(C)C(C)CC1CCCC1C,1
CC1CC(C)C(CCC2CC(C)CC2C)C1,1
CCC(CC)CC1CCCC1,1
CC(C)CCC1CCCC1C,1
CC1CCC(C(C)C)C(C)C1,1
CCC(C)CC(C)C(C)C,1
CCC(C)C(C)CCCCC1CCCCC1,1
C1CCC(CCCCC2CCCCC2)CC1,1
CC(C)C1CCC(C(C)C)CC1,1
CCCCCCCC(CCC)CCC,1
CC(C)CC1C(C)CCC1C,1
CCCCC1CC(C)CC(C)C1,1
CCCCCCCCCCCCC(C)C,1
CC(C)CC(C)C(C)CC(C)C,1
CCC1CCC(CC)CC1,1
CCCC(C)CC1C(C)CCC1C,1
SSSSS,0
CCCC1(C)CCC23CC1C(C)(C)C2CCC3C,1
CCCCCCCCCCCCCCCCCCCC(C)C,0
CC(C)CCCC(C)CCCC(C)C1CCCCC1C,1
CCC(C)C1CC2CC1C(C)(C)C2,1
CCC1C(C)CC(C)C(C)C1CC,1
CC1CCC(C)C1C,1
CCCCCCCC(C)C1CCCCC1,1
CCCCC(C)CCC(C)C,1
CCC(C)(CCCC(C)CCCC(C)C)CC(C)C,1
CC(C)CCCCC(C)C,1
CCCC(CCCC(C)C)CC(C)C,1
CC1(C)CCCC2(C)C1CCC1(C)CCCC12,1
CCCCCCCCC(CC)CCCCCC,1
CC(C)CCCCCCCCCCCCCCC(C)CCC(C)CCCC(CCC(C)CCCCCCCCCCCCCCC(C)C)CC(C)CCCCCCCCCCCCCCC(C)C,0
CCC(CC)C(C)(C)CCC(C)C,1
CC(C)CCCC(C)CC1CCCCC1,1
CCC(C)C(C)CC(C)C,1
CCCC(C)C(C)CCC,1
C1CC1,1
CCCC(C)C(C)C(C)CC,1
CC(C)CC1CC(C)C2CC1C2(C)C,1
CC1C2(C)CCC(C2)C1(C)C,1
CC(C)CCCC(C)CC1CCCC1,1
CC1CC(C)(C)C(C)CC1(C)C,1
CCCCCC(C)C(C)CC(C)CCC,1
CC(C)C1CC2C(CC1C)C2(C)C,1
CC1CCC2(C)C(C)CCC(C(C)C)C2C1,1
CCC(C)CCC(C)C(C)CC,1
CC(C)CCCCCCCC(C)C,1
CC(C)C1CCCCC1,1
CCCCCCC(C)CC(C)CCCCCC,1
CCC1CCC(C(C)C)CC1,1
OOOOOOOO,0
CCCC(C)C(C)C(C)C,1
CCCCCCCC(C)CCC,1
CC(C)CCC1CCC(CC(C)C)CC1,1
CCC(C)CC1CCCC1,1
CCCCC(C)CC1CC2CCC1(C)C2(C)C,1
CCCCCCCCCCCCCCCCCC(C)CC1CC(C)CCC1C(C)C,0
CC1CCCC(C(C)(C)C)C1,1
CCCCCC1CC(C)C(C)C1,1
CCCCCCCC(C)C,1
CC(C)CC(C)CCCC1CCCCC1,1
CCC(C)C(C)CCCC(C)CCCC(C)C,1
CCCC(C)C(C)C1CCCCC1,1
CCCC(C)C,1
CC1CCC2(C)CCC1C2,1
CCCCC,1
CC1CCC(C(C)C)C2(C1)CC(C)C(C)C2,1
CCCC1CCCC1,1
CCC1CCC2CCCCC12,1
CCC1CC(CC)C(C)C(C2CC(CC)CC(CC)C2C)C1,0
CCCC(C)CC(C)(CC(C)CCC)C(C)CCC,1
CCC(C)CCCCC1CCCCC1,1
CCCC(C)C1CCC(C)C(C)C1,1
CC(CCC1CCCCC1)CCC1CCCCC1,1
CCCCCCCCC(C)C1CCCCC1,1
CC1C2CCC(C2)C1(C)C,1
CCCCC(CC)CCC(C)CC,1
CC(CC1CCCCC1)CC1CCCCC1C,1
CCCCCCCCCCC(CCC)CCC,1
CC1CC23CCCC(C)(C)C2CC1(C)CC3,1
CCCC1CC(C)CCC1C(C)C,1
CC1CCC2C(C3C(C)CCC13)C2(C)C,1
CCC(C)CCC1C(C)CCC2C(C)(C)CCCC12C,1
CC(C)C1CC(C)C2(C)CC2C1,1
CCC1CC2C(C)(C)C3CCC2(C3)C(C)(C)C1,1
CCCCCCCCCCCCCC(C)CCCC(C)C,1
CCCCCC(C(C)C)C(C)CCC,1
CCCCCCCCCCCC(C)CCC,1
CC1(C)CCC2C(CCCC2(C)C)C1,1
CCC(C)(CCCC(C)C)CC(C)CC1CCCCC1,1
CCCC(CCC)C1CCC(CC)CC1,1
CC(C)CCC1CCCC1,1
CCC(C)C1CCC(C)C(CC)C1,1
CCCCCC(CCCC)CCCCC,1
CCCCCC(C)(C)C,1
CC(C)CCCC1CCC(C)C1(C)C,1
CCCCCC(C)CC(C)CC,1
CCCCC1CC(C)C2CCCCC12,1
CC(C)CCC1CCCCC1C,1
NNNNNN(N)N(N)N,0
CCCC(C)CCCC1CCCCC1,1
CCCCCCCCCC(C)C(C)C,1
CCCCCCC(CCCC(C)C)CC(C)C,1
CCCCCCCCCC(C)CCCCCCCCC,1
CC1CC(C)C(C)C1,1
CC(C)C(C)CC1C(C)CCCC1C,1
CCCCC(CC)CCC(C)C1CCCCC1C,1
CCC1CCCC1,1
CCCCCCCC(CCC)CCCCC,1
CC(C)C1CCC(C)(C)C1C,1
CCC(C)CCC1CC1(C)C,1
CCC(C)C1C(C)CCCC1(C)C,1
CC1CC(CC2CCCCC2)CC1C,1
CC(C)CCC(C)C(C)(C)C,1
CCCCCCCCCCCC1CCCCC1C(C)CC,1
CC(C)CCC(CC(C)C(C)C)C(C)C,1
CCCC(C)CC1CCC(C)CC1,1
CCCCCCCCC1CCCC1C,1
CCCCCCCCC(C)C(C)CCC,1
CC1CCC(C(C)CC2CCCC2C)CC1,1
CCCC1CC(CC)C(C)C(CC)C1,1
NNNNNNNNN(N)NN,0
CCC(C)C(C)CCC1CCCC1,1
CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,0
CCCCCC(C)CC(C)C1CCCCC1,1
CC(C)C1CC2C(C(C(C)C)C1C)C(C)(C)CC2(C)C,1
CCCCCCCCC(CC(C)C)C(C)CCC,1
CC(C)C1CCCC1C,1
CCCCCCC1CCCCC(C)C1,1
CCCC(CCC)CCC1CCCCC1,1
SSSSSSSSSSS,0
CC1CCCC1CCC1CCCC1C,1
CC(C)C(C)(C)CCC1CCC(C)C1(C)C,1
CCCCCCCCC(C)CCCCC,1
CC(CCC1CCCC1)CCC1CCCC1,1
CCCCCCC1CCC(CCC(CC)CC)CC1,1
OOOOOOOOOO,0
CCCCCC1CCC(CC)CC1,1
CCCCCCCCCCC(C)C1CCCCC1C,1
CCCCCCCCCCC(C)CC(C)C,1
CCCCCCCCCCCC(C)C,1
CCCCCCCCCCC(C)CC1CCCCC1,1
CC(C)C(C)C(C)C,1
SSSSSSS,0
CC1CCC2CC(C(C)C)CCC2C1,1
CC1CCC(CC2CCCCC2)CC1,1
CCCCCC(C)CCC,1
CCCC(CC)CCC,1
CC(C)CCC(C)CC1CCCCC1,1
CCCCCCCCC(C)CCCC1CCCCC1,1
CCCCCC1C(C)CCC1CC(C)CC,1
CCC(C)C1CCCCC1CCC(C)CC1CCC2CCCC2C1,0
CC(C)CCC12CC1(C)CCCC2(C)C,1
CCCC(C)C1CCC(C)CC1,1
CC(C)CC1CCC(C)CC1C,1
CC12CCC(C1)C(C)(C)C2(C)C,1
CC(C)C1CC2CC(C3CCCC3)C1CC2C,1
CCCC(CC)CC(C)CC,1
CCCC(C)C(C)C,1
C1CCC(CC2CCCC2CC2CCCC2)C1,1
CC1CCCCCCCCCCCCC(C)C1,1
CC(C)CCC1C(C)CCC(C)C1(C)C,1
CC1CC2CCCC(C)C2C1C,1
CCCCCCCC(C)C(C)(C)C,1
CC(C)C1CCC2CCCC21,1
CCCCCCCCCCCCCCCCCC(C)CCC(C)CC,0
CC(C)CC1(C(C)C)CCC(C)CC1,1
CC1(C)C2CCC3(C2)C1CCCC3(C)C,1
C1CCC(CCCC2CCCCC2)CC1,1
CC1CCCC(CCC2CCCCC2)C1,1
CCCCCCCCC(CC)C(C)C,1
CCCC(C)C(C)C(C)CC(C)C,1
CC(C)CCC(CCC(C)C)C(C)C,1
CCC1(C)CCC(C(C)(C)CCCC(C)C)C1,1
CCCC(C)C1CCCC1C1CCCCC1,1
CCCCCC(CC1CCCCC1)C(CC)CC,1
CCCCC(C)(C)CC,1
CCC(C)(C)CCC1CCCCC1,1
CCC(C)CC(C)CCCC(C)C,1
CCCC1CCCCC1,1
CCCC1CCC(CC(C)CC(C)C)C(CC)C1,1
CC1CCCC2(C)CCC(CC(C)(C)C)CC12,1
CCC(C)CCC(C)CC,1
CCCCCCCCCCCC1CCCC(C)C1,1
CCC(C)(CCCC(C)C)CC(C)C,1
C1CCC(CCC2CCCC2)CC1,1
CCCCC1CCC(C(C)C)CC1,1
CCCC1(C)C(C)CC2(C)CCC1C2,1
CCC(C(C)C)C1CCCCC1,1
CCC1CCCC(CCC(C)C(C)CCCC2CCCCC2)C1CC,0
CCCCCC1CCCC(C)C1,1
CC(C)CCCC(C)(C)C,1
CC1CCC2C(C)(C)CCCC2(C)C1,1
CC1CCC2C(C)(C)C3CC12CC1CC13C,1
CCCCCCC(C)CCC(C)C,1
CCCC(C)CCCCCCCCC(C)CCC,1
CCCC1CCC2CCCC2C1,1
CCCCCCCCC(C)C(C)C,1
CCC(C)CC(C)CCC(C)C,1
CCC(C)(C)CC(C)C,1
CCC(C)C(C)CC,1
CC(C)CC(C)CC1CCC1C,1
CC1CCCCCCCCCCCCCCC1,1
CCC(C)C1CC(CC)C(C)C(CC)C1,1
CCCCCCCC1CCC(C)C1,1
CCCCCCC(CC)CCCC,1
CC(C)CC1CCC2C(C1)C(C)CC2(C)C,1
CCCCCCCCC(C)CCC,1
CCCC(C)CC(C)CCCC(C)C,1
CC1CCC2CCC(C)CC2CC1,1
CCCCCCCCCCCC(C)C1CCCCC1C,1
CCCCCC(C)CC,1
CCCC1CCC(C)C(CC)C1CC,1
CC1CC(C)C(C(C)C)C1,1
CCCCCC(CCCC)CC1CCCCC1,1
CCCC(CCC)CC(C)C,1
CCCC1C(C)CC(C)C1C,1
CCC(C)C1C(C)CC(C)C(C)C1C,1
CCC(C)CC(C)(CC)CCCC(C)C,1
CCCCCCCCC,1
CCC(C)(C)CCC1C(C)(C)CCC2C(C)(C)CCCC21C,0
CCC1CCC(CC)C(C(C)(C)C)C1,1
CC(C)CC1(C)CCCC(C)(C)C12CCC(C)C2,1
CCCCCCCCC(C(C)C)C(C)CCC,1
CC(C)CCCC(C)CCCC(C)C1CCCCC1,1
CCCCCCCCCCCCCCCCCC(C)CCCCC,0
CC(C)CCCC(C)CCC1CCCC1C,1
CCCCC1CCC2CCCCC2C1,1
CCCCC(C)CCC1CCCC1,1
CC(C)CC(C)CC(C)(C)C,1
CCC1(C)C(C)C(C)CC(C)C1C,1
CCCCC1CCC(C)CC1,1
C1CCC(CCCCC2CCCC2)C1,1
CC1(C)CCC2CC1C2(C)C,1
CCCC(C)CC(C)C,1
CC(C)CCCC(C)C1CCC(C)C1,1
CC(C)CCCC1CCC2CC1C2(C)C,1
CCC1CC(C)CC(C)C1C,1
CC(C)C1(C)CC2(C)CC(C)(C(C)C)CC2(C)C1,1
CCC1CC2CC1C1CCC(C)CC21,1
CCCC(C)C(C)CC1CCCCC1,1
CCCCCCCCCC(C)CCCC1CCCC1C,1
CCC(C)C(C)(C)C,1
CC(C)C(C)CCC1C(C)CCCC1(C)C,1
CCCCCC1CCC(C)C1,1
CCCCCCCC(C)CCCC1CCCCC1,1
CCCC(C)C(C)CCC(C)C,1
CC(C)CC1CC2CCC1(C)CC2(C)C,1
CCC(C)CCC1CC(C)CCC1C(C)C,1
OOO,0
CC(CCCCC1CCCCC1)CC1CCCCC1,1
CC1CCC2CCCC12,1
CCC(C)C1CC(C)C(C)C1,1
CC1CCC2CC1CC2(C)C,1
CC(C)CCC(C)CC(C)C,1
CCC(C)CCCCC(C)CC,1
CCCCC(C)(C)CCC,1
CC(CCC1CCCCC1)C1CCCCC1,1
CCCCCCC1CCC(CC(C)C)C1,1
CCC1CCCC(C(C)C)C1,1
CC1CCC(C)C(C)C1,1
NNN(N)N(NN)NNN(N)N,0
CCCCCCCCCCC(C)C,1
CC(CC1CCCCC1)C1CCCCC1,1
CCCC(C)CC(C)(C)CC,1
CCC(CC)CC,1
OOOOOOOOOOO,0
CC(C)CCC1CCCCC1,1
CCCCCCCC(CC)CCC,1
CCC(C)(CCC(C)C)C(C)C,1
CC1CC2C(C)(C)CCCC2(C)C1C,1
CCC(C)CCC(C)(C)CC(C)C1CCCC(C)(C)C1,1
