SMILE,frag_likeliness
CCNCC1CC(C)CC(C)O1,0
CC1=CC(O)CC(C)(C)C1(C)C=CC(O)O,0
CC(C)CC(C)CNC1C(C)CCCC1(C)C,0
CCCCCCNC(C)CCC1=CC=CCC1,0
CC(O)c1ccccc1O,0
CCC1=C(C)N=CC(C)C1,0
C=C(O)C1NC1CCCCC,0
C=CC(C)(C)CCC1C(C)(O)CC=C2C(C)(C)C=CCC21C,0
CCCCC1CC=C(CC)N1,0
CCCCCCCCCCCC(C)C1=C(N)CC=CC1,0
CCC1CCC(C=C(C)CCNC(C)C)C1,0
OCCC1CCC=C1S,0
CCC1=NC=C(C)CC1C,0
Cc1ncoc1CCCC(C)C,0
CCSCNC1CCCCC1C(C)CC,0
COC1=CC=C(C)ON1C,0
COC(O)CO,0
CCNC(C)OC=O,0
CC(O)CCOCCOO,0
CCC1C=C(CC=N)C=CC1O,0
CC(C)C=CN,0
CCCCCCCCCCCCCCCCN,0
C=C(CC(C)NC)OC,0
COCSCCCC(=O)CCCC1C=COC1C,0
CC1=CCCC=N1,0
CCCC(C)NCC,0
CCNC,0
CCCC(O)C(=O)C(C)CO,0
CCc1ccc(C2CC=C(C)O2)nc1,0
C=C=NCCCC,0
CC(O)CCCCCC(C)O,0
CCC1C=CC(CS)=CN1,0
CCC1NC=CCC1OC,0
c1ccc(Cc2ccncc2)cc1,0
OC1=CC=CCC1O,0
CC1=CC(O)C(C(O)CCS)CC1,0
CSC(O)CC(C)O,0
CCC(O)C1OC(C)C(O)C1O,0
CCNCC(C)(C)C,0
CCCCCC1CCCC(C)N1,0
CCCCCCCCCC(O)CC(CCCCCOCO)C(C)C,0
CC(CN(C)O)c1ccccc1,0
CC1=NC(CC(C)C)CCC1O,0
CC(C)CCCC(C)CCNC(O)CC(C)C,0
CC(C)CCC1=CONC=C1,0
CCCC(CCC)CNC,0
OCC1=CCC=N1,0
CCCN1C=CC(OC)=CO1,0
OCN1C=CC2=C(C1)OCC2,0
CNC1C=CC=CC1C,0
CCCCCCC1CCC(C)N1,0
COc1cc(C(C)O)ccc1O,0
CCCCCN(CC)OC,0
CC1=CC(N)C(C(C)S)S1,0
CCC(=O)C(O)O,0
CCc1cc(C)cnc1C,0
C=C(O)C(O)Cc1ccccc1,0
CCCCC1N=CC(C)CC1C,0
CCOC(=O)OCSc1ccccc1,0
CCC(C)C1N=CCO1,0
CCCCC(O)O,0
CC12C=CC(CC1)C(C)(N)C2,0
CCC1C=CC=N1,0
CSC1=CCC(C)C=N1,0
CON(O)CCc1ccccc1,0
CC1C=CC(CO)=CN1,0
CCCC1=CC2NCOC2C=C1,0
CC(C)CCC1(O)C(C)CC(O)CC1(C)S,0
CSc1ccc(C(O)O)cc1,0
CCC(C)C1=CC=CCC1NCCCc1ccccc1,0
CCCCCC(=N)C(C)O,0
CC(C)(C)CCCC(N)CC=O,0
CNC1=CCCCC1C(=O)CC(C)C,0
CC1CC(C)C(NC(C)O)C1,0
CC(C)=CCCC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)CCCC(C)C,0
CC1=CN=CC1,0
CCCCOCCCNC,0
CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)O,0
CCCCCCCC=CNC,0
O=C1CCC(S)C1O,0
CC(=O)C1CCCCN1,0
CC(=O)c1ccc(C)nc1C,0
CC(S)OCCC(O)O,0
OC1CCC=C1S,0
CC1C=CSC1OC1NC1(C)C,0
CC1C(O)C(O)CC1C(O)CN,0
CSC1(C)CCCCCCCCCNC1,0
NC1=C(C(=O)CCc2ccccc2)C=CCC1,0
CC(O)C1C=CS2=CC=CC=C2N1,0
CC=Cc1ccc(NC(C)CC(C)C)c(CC)c1,0
COC(=O)CCCCNCO,0
CC(=O)C1=CC(C)CC=N1,0
CCOC(O)C1=CCCC=C1CO,0
COC1C=C(C(C)=O)C=CC1OO,0
CC(C)CNN,0
CSN1C=NC=CO1,0
CC(C)CC1=NC2C=CC=CC2C=C1,0
CC(=O)CC(C)C(C)NCO,0
OC(O)C1CCCCC1,0
CC1CCC(C(C)(C)N)C(C)C1,0
C=CCCC(=O)CCC1C=CNC=C1,0
COC1=CCNCC1,0
c1ccc(Cc2ccccn2)cc1,0
CC(O)COC(=O)c1ccccc1O,0
CC1CCCC(C(C)(C)O)C1O,0
COC1C=NCCC1,0
CC(N)CC(C)O,0
CCOC(C)C(C)NC,0
CCC1CC(C(C)O)=CC=C1O,0
COC(=O)OS,0
OCCCCCOCCCS,0
CCCN1C=CCC(OC)C1C,0
CC1CCC(C(C)COC(C)C)CN1,0
CC12CCN(CC1OCCO)C2(C)C,0
OC1CCC(CS)CC1,0
CCCCNCCCC(C)O,0
C=CCCCCCCOCC(=O)CCC=C(C)CCC=C(C)C,0
CC1=NC(CC(C)C)=CC1C,0
CC(O)CCC(=O)S,0
CCNC(O)CC(C)CC,0
CCC(C)C=CC1CCC(CC)NC1,0
CCCCC(CN)c1ccccc1,0
OCC(O)SO,0
CCSCCCCOOC(=O)CC,0
C=CC(C)(C)C(N)CC(C)C,0
COc1ccc(C)nc1C,0
C=C1CC(N)C2CC1C2(C)C,0
CCOC(=O)C1(c2ccncc2)CC1CS,0
CCC1=CC=C(C)ON1,0
CCC(C)C(O)C(S)C(C)CO,0
CN(C)C1(C)CC(C)(CCC2C=CC=C2)C(O)O1,0
CC1CCCC(c2cccnc2)C1,0
C1CNCOC1,0
CCCC1C=C(CC)N=C1NC,0
CCC=CCCNCCO,0
C=C(O)C1=CCCC=C1O,0
CCC1OC(C)C(O)C1O,0
C1=CN=CCC1,0
CCOCC(C=O)Cc1ccccn1,0
C=CC(S)CCCC(C)(O)O,0
CC1CC(c2ccccc2)CCN1,0
CCCC(=O)C=Cc1cccnc1,0
C=C(O)CCC(=O)C(CC(O)CCC(N)C(C)=O)C(C)C,0
CCCCNC(C)CCCC(C)C,0
CCCC(C)CC1=C(C)CCN1,0
CC(Cc1ccccc1)C(N)=O,0
CC1=CCC(NS)C=C1,0
CC1CCC2C(=CC(C)N2C)C1,0
CCCCCC(C)C1CC=CC=C1N,0
CCCC(=O)CC(CC(N)=O)C(N)=O,0
CCCCCCCN,0
OC(CSCC1C=C2C=CC=CC2C1)CC1=CC2CCCCC2CC1,0
CC(O)C1CCC(O)C(O)C1,0
CC(CO)CC1C=CC2OCOC2O1,0
CCCC(O)CCCCO,0
CCC=CC(O)O,0
CCC(C)C(O)CC(C)S,0
C=C(C=CC)C(N)C(C)C(C)C,0
Cc1cccc(C(C)O)n1,0
COC1C=CC(C)=N1,0
CC(C)CC(O)CCC(C)N,0
CC=CC1C=CC(CC(C)NCC)=C(OC)C1,0
CC(C)CCCN,0
CC(C)CC1CC(CC(C)C)NC(CC(C)C)C1,0
CC1CC(CS)C(=O)C1O,0
CCCOCCCCCCCCCCCCCCCC(C)=O,0
CCCC(C)N,0
CCC(O)C(C)S,0
C=CCCNCCSCC=C,0
CC(=O)CCC(=O)C(C)CCOO,0
CCC(C)C1CCC(C)C(C)=N1,0
CC(O)S,0
COC(C)C1CCCC=C1NCC1CCC(C)CC1C,0
CNC(C)CC(C)O,0
CC(OCC=Cc1ccccc1)c1cccnc1,0
C=CC1=NC=CNC1,0
C=C(COOC(C)=N)c1ccccc1,0
C=CC(C)=N,0
CCCC(CCC)C1=CCC=CN1,0
CSC=CCC1NCC(=O)C1C,0
CCC(=O)CCSOC(=O)OC,0
CC(C)CCC(CO)CC(C)O,0
NCCCCCCC=CCO,0
CCSC(O)C(C)OCO,0
CCCN(C)CCC(C)O,0
CNC1CC=CS1,0
CCC1C=NC(C)=C(C)O1,0
NCC1C=CC(C=O)C1,0
COCCC(O)C(C)O,0
COC(C)C1=C(C=CC2CCC(CCC=C(C)C)CC2)CCC=C1,0
C=C(O)C1C=C(O)C(S)=CC1,0
Cc1ccc(C(C)C)nc1,0
CC(C)CC(O)O,0
CCCC(C)C(C)NC(C)COC,0
CC(=O)C(S)CC(=O)O,0
CC(CO)C(C)CS,0
OCCc1ncco1,0
CCCCC(CC=N)SC,0
CC1CCC(C)N1,0
CC1=C(N)C(N)C(O)C(C(O)CC2CCCCC2C)=C1S,0
C=C(C=CO)NCCc1ccccc1,0
CCC1CCC(C)N1O,0
CCNCCCCCC(O)CC(C)C,0
CC(N)CCC1C=CC(C)CC1,0
CC(CC1CCCCC1)CN1C=CCC=C1,0
CC(C)CC(O)CCO,0
CCCCCCC(O)OO,0
CCC(S)C(O)OCCc1ccccc1,0
CCOC(N)C(C)C,0
NCCC1C=CC(O)=CO1,0
OCCCCCCCO,0
CC(O)CC(O)OC1CC(C)CCC1C(C)C,0
CC1CC(C)NC(C)C1,0
Cc1ccn(C(C)C)c1,0
C=CCCCNC,0
C=Cc1cccnc1,0
CCC(C)(O)CCCC(C)C(C)O,0
CC(=O)NCC(C)C,0
C=C(CCC)CNc1ccccc1O,0
CCCC1CC=C(C)N1,0
CC(C)CCCCC(O)O,0
C=CCCOSCOSCC=C,0
CC(C)CC1CCCN1,0
CC(C)CCN(C)O,0
CCC(C)C1NC(C)C(C)O1,0
CCC1N=C(C)C(C)O1,0
CCCCC1C=CNC=C1,0
C=CC1CCN(C)CC1,0
CC1=CC(O)C2CC1C2(C)S,0
CC=C(C)C(O)CNCC=CCC,0
CC1(S)C2CCC(CO)C1C2,0
CC(N)C(C)c1ccccc1,0
CC(C)CC(O)C1=CCCC=C1N,0
CCC(O)C1=NC=CC1,0
CNC1CCCC1C,0
CCCC(=O)C1N(C)CCCC1(C)C,0
CCSC=CCCS(=O)OO,0
CCCCC(CNCC)CC(C)C,0
CC=CC(C)CCC1=CCCN1,0
O=C(O)CCCCO,0
CC(O)C(=O)c1cccnc1,0
C=CC(CCCCC)CC(O)C(C)O,0
CCCCCCCCCCC(C(C)O)C(O)OCC,0
CCCCCCNC(=O)CCCC,0
CCCCCCNCC1CCCC(=O)O1,0
CC(C)CC(=O)C(O)C(C)O,0
CC1CC=C(O)C(OCO)C1,0
CCC1=CC(CC)NC1C,0
CC(O)C=CC(C)O,0
CS(C)(N)O,0
CCCCC(C)CCCC(C)N,0
COC1=CC2C=CCCC2=N1,0
CCC1=NCCCC1,0
CC1CCCC(C)(C)C1CCC(O)O,0
C=C1CC(C)C(CCNCCC)O1,0
C=C(CCC1C=CC(CC)C(OC)C1)OCCc1ccc(CC)c(OC)n1,0
CC=CC1C=CC(OCc2ccccc2)=C(NC)C1,0
CC(C1C=CCC=C1)N(C)C,0
SCCC1=CCCC=N1,0
OC1CCC(CCS)C1,0
CCCCCCC(O)O,0
CC(O)C1CCC=N1,0
CCC1CC(C)C(O)C1O,0
C=C1CC2CNC1C2(C)C,0
CC1=NC(C)SC(C)C1,0
CCC(CC)CN(C)C,0
CNCC(C)C(C)CC(C)=O,0
CCNCCC(C)CCCC(C)C,0
C=C(CCC)CC(O)C(C)OCO,0
CCC1=C(O)NC=C(CSC)C1,0
OC1=CC(C(O)S)=CC1,0
CC1CCC2=C(N1)C(C)OC2C,0
CNCC1CCCC=C1O,0
CC(C)=CCCC(C)CCCC(CCCC(C)CCCC(C)C)Cc1ccccc1,0
CCc1ccc(NC)cc1O,0
CC(C)C1CCC(C)C23CCC(O)(S)C2C13,0
C=CCC(C)C(O)O,0
CC1CCC2CCCNC12,0
OCCCCO,0
CCC(O)C(C)O,0
CCCC(O)C(C)(O)c1ccccc1,0
CC(C)(N)C1CCC(CC(O)CS)CC1,0
CC1SC2(CC1N)C(C)CCCC2(C)C,0
CCCCCCC(=O)NOCCC,0
C=C1C(C(C)C)CCC2(C)NC12,0
CC(=O)CC1CCNC1,0
COC1=NC=CCC1,0
CCCC1CC(C)C(N)C1,0
Oc1ccccc1C(O)CCCCc1ccccc1,0
C1=NC=C(CCCc2ccccc2)C1,0
CCC1CCCCC1CN,0
C1CN1,0
CNSCC1CC=CO1,0
COC1=C(O)C=CC(C(O)C(C)O)C1,0
CCCCCCC(=O)c1ccccc1N,0
Cc1ccc(C(C)O)nc1C,0
COC1C=C(CCC=O)CN=C1O,0
OC=CCCCCOS,0
CCN1C=NCCC1OC,0
COC1CCC=CC1CCC(O)O,0
C1COSOCO1,0
CNc1cccc(CO)c1,0
C=C(C)N1C=COC=C1,0
C=C(C)C1=CC(CC)NN=N1,0
CCOC(=O)C1(CN)CC1(C)c1ccccc1,0
Oc1ccccc1C(O)O,0
CCNC(O)C1OC=CO1,0
CC(CCCCc1ccccn1)CCc1ccccc1,0
CCC(O)S,0
CC(=O)CC(C)(O)O,0
CCC1=NC=COC1OCS,0
CSNc1ccccc1,0
C=C=NC(C)C,0
C=C(CN)CCCCCCCCC=S,0
OC1COC2=C(OOCC2)S1,0
CCCC=CCNC(=O)C(C)CC,0
CCCCCC=C=N,0
COC(O)c1ccccn1,0
CC1=NC=COC1,0
CCOC(=O)C1=CC(OC)=C(O)CC1,0
CCC1C=CC=C(NC)C1CC,0
CCCCCCC1CNC(CC)C1,0
CC(O)CCCCCC(O)S,0
CCC(C=O)CCN,0
CC1=CCCN=C1C,0
CC(C)C1C=CC(CC=N)=CC1,0
CC(CCO)CCO,0
CCCC(O)C=C(C)CCC=C(C)O,0
C=C(NC)C(C)CS,0
CC(C)CC(=O)C1CC=CCC1N,0
CCC1CCC2=NC=CNC21,0
CCCC(C)C(=N)O,0
Cc1ccc[nH]1,0
CCC(S)CCC(O)C1=C(C)CC=CC1,0
C=C(C)C1CCC2CC(=O)CN(C)C2(C)C1,0
COc1nc(C)ccc1C,0
CC(O)CCN,0
CC1(C)CCCC(C)(O)C1O,0
CCCC(O)CCN,0
CCN(C)c1ccc(C)cc1,0
CC1CCC(O)C1O,0
C=CC(C)NCCC(C)CCCC(C)S,0
CCC=CCC=CCCCCCCCCCCC(C)N,0
CC1COC(c2ccc3c(c2)NCC3)O1,0
CCC1=NC(CC)C=C1,0
CCC(OC(C)O)C1=CCC(OC(C)=O)CC1,0
CCNC(=O)CCc1ccccc1C,0
CCC(=O)c1ccccc1NCCCCCCCCO,0
C=C(CCOC)c1cnccc1N,0
Cc1cccn1CCc1ccoc1O,0
COC(O)C(C)(O)O,0
C=CCOCOOOCCCC,0
CCc1ccc(C2CCc3ccc(O)cc3C2)cc1O,0
CC1=C(O)C(O)CC1C,0
CC1=CC(C)=C(N)C(C)C1,0
C=CC=CCNCCCCCC,0
CC1CCNC1,0
CC(O)CC(C)C(O)O,0
CC(N)OC1(C)OCCC(C)(C)C12COC(C)C2,0
CCCCNC(O)CCCC,0
C=CC(O)CS,0
CC(O)C1C(C)OC(C)C1O,0
OC1=CCCCC1O,0
CCC(C)N1CCCC1,0
CCC1CC(CCC(C)CCSC2CCC(NC)C(OC)C2)=CC=C1OC,0
CCCNC(=O)C(C)CC,0
C=CSCC(O)C1=C(N)CCC=C1,0
CC(C)C1CCCNN1,0
CC(O)CCO,0
CC1CCC(O)C(O)C1S,0
CC=CC1CC=C(NCC)C(OC)C1,0
OCCCCCC1C=CC=CN1,0
CCCCCC(O)CCC(O)S,0
CCCCCC(O)OCC(C)O,0
CCSC1CC=CNC1C(C)S,0
Cc1cocn1,0
CCCCNCC,0
CCCc1ccccc1NCC,0
CC1=CC(N)CC(C)(c2ccccc2)C1,0
CNCCC(C)Cc1ccccc1,0
CCCCCCCCCN1C=CCC=C1C(=O)NC,0
CC(C)C1CC2CC(CN)C1CC2C,0
CCCCC(O)C1=CC=C(O)CC1,0
Cc1cc(O)c(C=O)cn1,0
CCc1cc(CO)cc(CC)c1O,0
CC1CCC(C(C)C)C(CCC(S)CO)C1,0
OCCC(O)C1C=CC(O)C(O)C1,0
CCC1(O)CCC(C)(CO)CC1,0
CCCC(C)C(C)C(C)N,0
OOC1=CCCC(O)C1,0
CNC(O)COC,0
CC(O)C(O)Cc1ccccc1,0
CCCNC(C)C(C)CC,0
CCC(C)ONC(C)=O,0
CC1CCCN1,0
CCCCCCC(C)C(C)CN,0
CC1=CC=CN2C=CC=CC12,0
CC1CNC(C)N1,0
C=CCCCCc1ccccn1,0
CCCCCNC(=O)CCC,0
CC(C)CCCC(O)C1OC=COC1O,0
C1CSSCSN1,0
CCCC1=NCC=C1,0
CCCC1C=CC(NC(C)=O)=C(OC)C1,0
CCCC(C)N(C)CCC,0
CC1CCC(C(C)(C)CC(=O)C(C)C)CN1,0
C=C(O)C(C)O,0
CSCCC1=NCC=C1,0
CCC(CO)CO,0
C=C(OSC)C(C)OC(O)CC,0
CCCC1CCCN1,0
CC(C)C(O)C(=O)O,0
CCCCCCCC(O)O,0
COCCCCCCCC(O)S,0
C=C(C)C1C=C(C(C)C)N=CC1,0
CNC1=CC=C(CO)CC1,0
CCCCCCCCCC(C)CCCC1C=CN=C1C,0
CCCOCCCCC(O)CCO,0
OC(CS)SS,0
CCC(O)CCCC(C)CC(C)S,0
CCCC(CNC)CC(C)CCCC(C)C,0
COCCCCOC(C)CCc1ccccn1,0
CCONCCCCCCCCO,0
CC(O)CC(C)C(C)O,0
CCCNCCC,0
C=C(O)C1C=CC(O)C(O)=C1,0
CC(C)=CNCC(C)CCCCCC(C)CCCC(C)C,0
O=C(C=Cc1ccccc1)NC1CCCCC1,0
CCC1C=CC(CC)N=C1,0
CC(C)(C)C1C=CC=CN1,0
CC1=C(O)C(=O)C(O)OC1,0
CCC(S)CO,0
C=C(N)CCC,0
CC1(C)C2CCC1(C)C(CC(O)c1ccncc1)O2,0
CCCc1cccc(C(C)N)c1,0
CC(C)CC(C)(C)CCc1ccccn1,0
CC(Cc1ccccc1)OCCc1ccccn1,0
C=CCC1C=CC(CC2OC(CC)C(O)C(O)C2O)C=C1,0
CCCC(O)OC1=C(C)OC(C)C1=O,0
CCC(S)C1CCCCC1(CC)CC(C)O,0
CC1CC(O)C(C(C)O)O1,0
CCCCCC(C)OCCNCCC,0
CC(CCCS)C(=O)CCC(O)O,0
CC(C)=CN(O)CCCC(C)CCCC(C)C,0
CC(C)(O)O,0
CCCC(O)C(O)C(C)O,0
C=C(NC)C(CC)CC,0
CCC(C)(CCC1=CC=NCC1)CC(O)O,0
CCCCCNCCCCC(O)C(C)C,0
C=C(CCC)C(C)NCC,0
CCCCCCCCNC,0
CC1=NC(C)CC1C,0
CCCNCCC(=O)C(C)O,0
C1=CC2NCCC2=CC1,0
CC(C)C1CCCN1,0
CC1NOC(O)CS1,0
CCCC(C)(O)CCO,0
CC(O)CSC(CC(O)C(C)C)C(C)O,0
O=C1CC=CC=N1,0
C=C1CCCCNCCCCCOO1,0
CC(CO)C(=O)O,0
CNCCCC=O,0
CCCNCCO,0
CCCCCC(CO)CO,0
CC(C)CN=C=O,0
CC(C)CCCC(=O)c1ccccc1N,0
CC(C)C1CN(C)CS1,0
CCCC1CC=CC=C1CNC,0
CN(C)C1CCC(C)(C)CC1,0
CCCC(C)c1ccc(O)c(O)c1,0
CCC(S)C(=O)O,0
C1CCSNSC1,0
CS(C)(O)O,0
C=C(C=CCCC)NCCCCCO,0
CCCC1=CC(NC)C(CCc2ccccc2)=CC1,0
OCCCCCCCCCS,0
C=CCC1=CC(SC)C(OC(C)N)C=C1,0
CCCCC(O)CCC(C)O,0
CCCC(C)C(O)O,0
COC1=C(C)N=C(CC(C)C)CC1,0
CCCCCC=CC(O)O,0
CCCC(O)CCCCCO,0
CC1=CC(C)C(S)C=C1O,0
CCC(C)CNC(C)c1ccccc1,0
CNc1ccccc1O,0
CC1CC(C)N2CCCC2C1,0
CCCCCCSCOCC(=O)OCC,0
CC(C)=CCCC(N)CCCC(C)CCO,0
C=CC(C)(CCC=C(C)O)CC(O)SCCCCCC,0
CC(C)(S)C(O)OCc1ccccc1,0
CCCCNCCC(N)CC(C)C,0
CCCC(C)CNC,0
Cc1cnc(C(C)O)nc1,0
CNC1C=CC(CCC(C)=O)CC1,0
CC(S)C(O)CCCCc1ccccc1,0
CC(C)C(C)C1CCCCN1,0
C=C(CC)C1C=CC=CC1CCC(C)CC1=CCC(CC)C=C1,0
CC1(C)CCCC2CCC(CN)CC21,0
NCC(c1ccccc1)C1CCCCC1,0
CCC(O)C1CCCCC1O,0
OCc1ccccc1O,0
CCC(=O)C1=CCNO1,0
CCC(O)CCN,0
OC1=C(C(O)CC2CCCCC2)CCC=C1,0
CCCCCC=CCCC(O)O,0
CCCCC(CC)CCC(O)c1ccccc1O,0
C=C1CC(C)C(CCC(C)C)C(C)(N)C1,0
CC1=NC2C=CCCC2O1,0
CC1=CNCC1,0
CC1=NC(C)C(C)C1,0
CC1=NC(C)N(C(C)C)CC1,0
CCCCNC,0
CCCCCC(=O)NCCCC,0
CCNCC(C)CC,0
CCCCCC(O)C(C)N,0
CC1CC(CO)C=CC1O,0
C=C(CC1C=CCC(C)=C1)CN1C=CCC=C1,0
CC1OC2C3=CC(=C2C1C)CN3C,0
CCCC1=C(C)N=C(C)CO1,0
C=CCCC(O)c1ccccc1O,0
CNC1C=CCC=C1S,0
CCCCNN,0
CC(C)=CCNC(=O)C(C)C,0
CCCCCNCCCC(O)CCC,0
CCCCCCCCCOC(C)c1ccncc1,0
CC(C=O)CCC1C(C)CCCC1(C)N,0
C1=CCCN=C1,0
