SMILE,frag_likeliness
c1csc(OCCc2c[nH+]cs2)c1,1
CC1=CC(S)C(C)C(C(=O)S)C1,1
CCC=C[NH2+]O,1
C=C(NC)OCC(C)C,1
CCCCCn1nccn1,1
CCCC(=O)CSOC(=O)O,1
C=S(C)(=O)O,1
CCOC(=O)C(C)(S)S,1
CC[n+]1ccccc1,1
CC(C)CC(=S)OON,1
C=COOCOCOC[NH2+]CCCCC,1
CCOC(C=C(C)NNC=C(C)S)OCC,1
O=C(O)OC1CCCCC1,1
CCSOCC=CC(=O)O,1
CC(S)C(C)CS,1
C=C(C)c1occc1C,1
CCOCC1=CNC=CS1,1
Cc1cnc(C=O)o1,1
COC(=O)CCO,1
C1CCSCC1,1
C1=CC2=CNO[NH2+]C2=C1,1
O=C1CCCOCC1,1
C=CCC(C)C1CC=C(C)CC1,1
C=[N+](C)c1occc1O,1
C=C1CCC(CCCCC)O1,1
CSS1=CN=C(C)NN1,1
CCCC[NH2+]CCC1CC=CC(=S)C1,1
CC(C)CSC(C)C,1
CC(C)C[N+](=O)OCCC1CCCC[NH2+]1,1
CC(=S)C(=N)O,1
CCCCCCCC1CCCC1=S,1
CC[N+]1=NCCC(OC)=C1,1
CC(C)CC(=N)C(O)C(C)C,1
COS1=NC=C(C)N=S1C,1
CCCC(O)C(C)N,1
CCCC1=N[NH2+]C=C1,1
CC1NC(=S)CO1,1
C[N+](=O)CCC=S(C)C,1
C=CCC[NH+]([O-])c1ccccc1,1
CCCOCCC,1
CCC=CCC[NH2+]S(=O)CCC,1
CCC1=COC(C)S1,1
CC(=O)SCC=CCCO,1
CCCCOC[SH+]CC(=O)O[NH2+]C(C)C,1
C=C(C)C(=C)OCCCC,1
OCC1=CCC2=C(C1)OCO2,1
C=C(CN)C(C)(C)C,1
Cc1c(=O)[nH]c(=O)n2c1ncn2C,1
O=C1C=CCC1,1
C=C(CC)CO,1
CC(=S)c1ccccc1N,1
C=C(CCC)CCCN(C)C,1
O=C(O)CCCS,1
CC1=C(S)CCC1=O,1
CCCCNCS,1
CCCCNCC(C)=O,1
CCCSC[NH2+]SCN[NH2+]C,1
C=C[NH2+]CCCCCCCOC(=N)CC,1
CC(C)[NH2+]C1NCC(O)CO1,1
CS1=C(CCO)C=CS1,1
COC1=CC=CNC1,1
CC1(N)CCC=C2CC(C=O)CCN21,1
C1NSCSSO1,1
C=CC=CCC,1
C=C[NH2+]SC,1
NC(=O)c1ccccc1S,1
CSC(C)S1=CC=CO1,1
CCC(N)S,1
CC(C)C1C=CC(O)CC1,1
CC(C)c1ccc(C(C)O)cc1,1
C=CNCCCCCCC=O,1
CCCCC(O)C(=S)CC,1
COCCO,1
CCOS(=O)CC(C)C,1
CC1=C(CC(C)C)[NH+]=CN(C)N1,1
C=C(C)OCc1ccc(C)cc1,1
C=CC(NCC)NCC,1
CC=CC(C)OCC(C)C,1
OCc1cncc[nH+]1,1
CCC(C=O)C[NH3+],1
CCNC(=O)C(C)CC,1
CCC(O)SCCS,1
CC(=O)NC(C)C(C)=O,1
CSC(S)c1ccco1,1
CCCCCCNCCCOC(=O)S,1
CC1CCCSS1,1
CCCCCCC(=N)CCC=O,1
COONc1ccccc1,1
CCCCO[SH+](=O)C(C)SCC,1
CCCCCC(=O)OCCCSCC,1
CNO,1
CCC[NH2+]C[SH+]COCCO,1
NCOc1ccccc1C=O,1
CC(CO)CC(N)c1ccccc1,1
CC(C)COC(=O)C=CCCS,1
c1ccnnc1,1
C=COCC(C)S,1
Cc1ccc(ONCO)cc1,1
[SH2+]c1ccncc1,1
O=C(S)[NH2+]c1ccccc1,1
CCCCC(C)(C)NO,1
CCOC(=O)CCS1=NC=CS1,1
CC,1
CC(=N)c1nccs1,1
O=C(O)CSS,1
CCCC=CCOC(=O)CNCC,1
CCOS(=O)OC1CCCC[NH+]1C(C)(C)O,1
CC(O)CCS,1
CC(C)C1C=CC(C)(C)CC1,1
CC1C2CC2(C(C)C)CS1=N,1
CON,1
CCCOC(=O)C(C)=N,1
CCOC(C)NCC(C)CC,1
O[NH2+]OCC1C=CCC=C1,1
CC1=CSC=S1C,1
O=C(O)CC=CO,1
CC=C[SH+]C,1
CC(=N)N,1
SCC1CC=CN1,1
CC1CCCC1,1
CC(S)NC(=O)C1C=CC=CN1,1
CSNc1ccccc1,1
CC(=N)C(C)N,1
C=C(OC(C)CC)C(C)O,1
C=S(S)NCS1=CC=CO1,1
CCCC(=O)C(C)(C)OC,1
CC(O)C1=CCS2=NC=CC=C2O1,1
CCc1ccccc1C,1
C=S(C)C1CCC(C=O)CC1,1
OCC1NCC2C3CC(OC3NO)C12,1
CCCCC(O)O,1
CCCC(C)C=S,1
C=NOCC,1
CC(C)=[NH+]CC(=O)S1=COC=C1,1
CC(C)(C)[O-],1
N=CSOCCC1=CC=CON1,1
C=CC(O)CC[NH2+]CCC,1
CC(N)C(N)C(=O)O,1
COCCCCCN=C=S,1
Cc1ccc(C(O)O)cc1,1
C=CSCC(=O)[NH2+]CC,1
CCC1C=CC(=O)S1,1
CCOS(=O)SC(C)CO,1
CNN,0
C=C(C)N1N=CC=C(C(C)=O)N1,1
CS(C)=N,1
CC1=C(S)C(=[SH+])CC1,1
c1nc2c(o1)CCCCCCCCSC2,1
CCCS(=O)OCn1cccc1,1
CCC=CCC(=O)O[NH3+],1
CC(C)C,1
C=CS(=C)C,1
CCC(C=O)CN,1
CCCCCCCCOSC(=O)c1ccccc1,1
C1CO1,1
CCCCCC=CC(=S)OCCCC,1
CCOC,1
CCCCCC(=O)SCCc1scnc1C,1
OCS,1
CCCC(O)CCCC(C)=O,1
CCNc1nccnc1C,1
CCC1=COC=CC1,1
CCC=CCC(OC)SC,1
CNC(CC(C)OCC=C(C)C)OC,1
C=C(C)CCOC,1
CCCCCONCC(=O)OOCCC,1
C=C(NCCC=CCC)C(C)CC,1
COCCCO,1
CC1=CC2C(=CC1)N(C)CCC2C(C)C,1
CCC1CSS(C)(C)C1,1
CC1NNCS1,1
CC1CC1,1
CC(=S)Cc1ccco1,1
CC1(O)C[SH+]C(C)(O)CS1,1
CC(S)OCCC(=O)O,1
CC(=O)C1=[NH+]CCS1,1
CC(=N)S[NH2+]CCCCCCS,1
CC(C)OC(=S)C1=C(N)SCC=C1,1
CCCC(=O)C(O)SSC,1
CCS(=O)C1=NCCC1,1
C=CCSCC[NH3+],1
CCC1=NCC(=O)O1,1
C=CNCC,1
Nc1ccc(C(=O)O)cc1O,1
CC([NH3+])C(C)S,1
COC1=C(C(C)C)N=C[NH2+]S1,1
CCCCCCCC[NH+]=CC=CC=N,1
CC(=CC=O)CCC=C(S)CCC=[N+](C)N,1
CCC(=O)C1=COCO1,1
C=C(C)CC,1
SCC1CC=C[NH2+]1,1
C=CCCC,1
CSc1[nH+]c[nH+]cc1O,1
CCC(OC(C)=O)C(=[NH2+])NC,1
CCC(C)COC=S,1
CC(C)=CC(=N)[NH3+],1
C=C(O)CO,1
CCC(=O)NCC(C)O,1
CC(CO)[NH2+]S,1
CCC(S)C(=O)OCSCNSC,1
CCCCCc1ccc(C)[nH]1,1
CCCC=[NH+]SCN,1
CC(CCO)[NH+]=S,1
CC(=S)ON(C)c1ccccc1,1
CCCC(N)NC=N,1
C[NH2+]SS(C)=N,1
CCCC1=COC=CC1,1
C=C(CCCCCCCC[NH2+]O)OC,1
CCC(C)C(=N)N,1
OC1C=CC=CC1,1
CC(=O)C1=NCOO1,1
CC(O)C1CCCCC=[NH+]C1,1
CC[NH2+]C(=O)OCC,1
C=CCC(C)(C)Cc1ccccc1,1
CCCCCCCCNCC=O,1
CSCc1cccnc1,1
COC(CC(C)=O)SC,1
C=C(C)NC(C)=O,1
c1ccc2c(c1)CCNN2,1
CCCC(C)(N)S,1
C=CC(C)C,1
CC(CC=O)S[NH3+],1
C[NH2+]C(=O)C(C)O,1
CC1=CCC(C)C(C)=N1,1
CCC[NH3+],1
CC(S)NCN,1
CCCCOC(C)CCCC(C)S,1
C=CCCCCCNOCO,1
CSOC=O,1
CCCCC[N+](=O)CC(C)CO,1
C=S(CC)N(C)C,1
CCCOC(=S)COC(C)O,1
COS(=O)CCCOc1ccco1,1
OCCc1cccc(O)c1,1
CS1=CC=C(C=S)C(O)=C1,1
CC1CC=CSO1,1
CC(S)C1=CNC=CS1,1
CC1ONCC1S,1
SC1CCCO1,1
CCC=CCCCSO,1
COCSC,1
CC(N)SC(N)[NH3+],1
C=C1C=[NH+]C(CC)O1,1
CS[NH+]1N=CCS1,1
CCSSN[NH3+],1
CSc1nc(C)co1,1
CCCCCS1=CC=CC=C1,1
CCC(=O)C(C)(C)O,1
CCC(=O)C(C)CC,1
C=C(CC)C(C)S,1
CCCCCC(OCC)OCCO,1
C=C(C)C1=CCC(C)C=C1,1
CC1=C(C)SN(C)C1,1
CNCc1ccsc1,1
CC=CCCC,1
CC(=N)CC(=O)OC1CCCCC1,1
C=S(C)CC,1
C=CCSNNC,1
CCCC(C)C(C)=N,1
CC=CS[NH2+]CO,1
CC=C(C=O)CCC,1
CN=C(N)S(C)=O,1
CC(=O)OC(C)(S)C1CCC(C)CC1,1
CCCS(=O)SC,1
CCCO[NH2+]c1nsc(C)n1,1
O=C1COc2ccccc2C1,1
CC(C)CC(=O)CC1CCCCC1,1
CCCCC1CCCN1,1
O=CC=Cc1cnco1,1
CC(C)CC(N)=O,1
CC(C)C(=N)OCCCCCO,1
C=COCCCCCCCC=O,1
CNC(CCSC)OC(C)=O,1
C[NH2+]C=O,1
O=C(O)COC1C=CC=CC1,1
OCCc1ccco1,1
CNCC[NH2+]C,1
CCCC[SH+]CC,1
CC=CCC=CC,1
CC(O)=CSCC(C)CCNC=N,1
COS1=CC=CC(C)=C1,1
CCc1ccccc1,1
Cc1n[nH+]cnc1CC(C)C,1
CC[SH2+]=CCCOC=O,1
CCCCNCC,1
CC(C)=[NH+]CCC(C)CCCC(C)C=O,1
CC(S)N1C=NC=CO1,1
N=C(O)CC[SH+]CO,1
CCCS(=O)c1ccco1,1
CCCOCC,1
C=CCOC(=S)NC,1
C1=CSSN=C1,1
CC1CC(C)(C)SO1,1
COS1=C(C)C=CS(C(=O)O)=C1,1
CCC(=O)S(=O)O,1
CC(C)(O)CN,1
CCCC=CCO[NH+]([O-])CC,1
O=C(O)CCC(O)O,1
C=CS(=O)CC,1
CC(=O)C(O)CS,1
CCCCCCOCCCNO,1
CC=C[NH+]([O-])CCCCC,1
CCC1C=CC(O)=CC1,1
CCCCCOC(C)SCCC(C)C,1
CCCc1ccc([NH3+])cc1,1
CNC(C)CCCC(C)(C)O,1
Cc1ccc[sH+]1,1
C=C(CC)[NH2+]CC,1
CN1CCSC1,1
CCC1=C[NH2+]C(CC)=C(C)O1,1
CCc1cc(C)sc1CC,1
CCC=[NH+]CC=CCCS,1
CCSC1C=C(COC)NC=C1O,1
CC(=O)C1=[NH+]NCCS1,1
CC(=O)CCNCCS,1
CCNC(=O)C(O)C(C)C(=O)OCC,1
CCC(=O)C1=NNCS1,1
CC1C=CC(C(C)C)CO1,1
C=C[NH2+]CC=O,1
C=C(C)SCC=[NH2+],1
CCCCCCCSCCOC,1
CCOC(=S)NS,1
NC(O)C(O)CO,1
CCCC(C)[N+](=O)NC,1
CCC(=O)NCCc1scnc1C,1
CCC1=C[NH+](C=CC=O)CC(SC)=C1O,1
c1ccc(CC2CCCC2)cc1,1
CC(C)(C)c1ccc([NH2+]C[NH2+][O-])cc1,1
CC(C)On1cccc1,1
CCNCCCCC(=N)O,1
CCCCC(C)CCC(N)=O,1
NOCCCC=CN=[NH+]C(=O)CCCC[SH2+],1
SCCC1NCCS1,1
C=CCCCCN=C=[SH+],1
CCC[N+](=O)OCCCCO,1
CCCNNSC,1
C=CC(C)(C)C(C)C=C(C)C,1
CC(C)(O)c1ccc(C=O)cc1,1
CC(C)N=C=N,1
C=C(C)C(C)OC(=S)CCC,1
CCCCCC(N)CC,1
CCCN=C(C)C(=O)O,1
CCC(C=O)[NH2+]C,1
CC1=C(N)C(=O)CC(C)(C)C1,1
c1cn[nH]c1,1
CNCC1=CNC=C[NH2+]1,1
C=CC1OC1CCCC,1
CC1=CCC2(S)CC1C2(C)C,1
CC(C)C1=C2C=CC=CN2N=CS1,1
CC(C)CC(=N)O,1
NC1CCNS1,1
C=CC=CC(C)N,1
O=[N+](OSCCc1ccccc1)c1ccccc1,1
CCCCC(N)NC,1
CCC(CC)(CC)C(=O)[NH2+]C(C)(C)CO,1
CNC(=O)c1ccccc1C,1
CC(O)SN,1
CC1=CCC(C)([N+](C)=O)SC1,1
C=CCC(C)C,1
C=S(=C)(C)NC,1
CCCCC(=O)C(C)S,1
COC1C=CNC=[N+]1O,1
CC(C)C(=O)S(=O)O,1
C=C(C)CCCCNOC(C)=O,1
CCC[NH2+]CCCC(C)C=O,1
CCC(=S)CC(C)C,1
C=CC(C)CS,1
CCCCCCOCCC(=N)O,1
C=CCNC=S,1
COC1=CC=S(C)C=C1C,1
CC(S)CCSSNC(O)S,1
CC1=CCN(C)N1,1
CCC(C)CC,1
CCCCC1=CCC(O)C=C1,1
CCCCC(CC)OC,1
NCCCS,1
CC(=O)CCCC(C)[NH3+],1
CCC=C(C)C(=O)CC,1
CCCN1NCON(C)S1,1
C1CCC2(CCOC2)CCSC1,1
CCCC1=NSC=CO1,1
CCCNC(C)CC[NH2+]C,1
COC(=O)NNSC,1
CCCSOSCO,1
CCCCC(C)C(=O)COCCC,1
CCCC(CS)C[NH2+]C,1
CCOCSCC=CC(=O)OCC,1
CC[N+]1(CC)CNCS1,1
COC(=O)CN,1
CC1CCC(=O)C1,1
CC(C)C(C)CS,1
CCc1ccc(CC)nc1,1
CCC(C)CCCCNS,1
CNC(=N)[NH+]1C=CN([NH3+])C(C)=C1C,1
CC(=O)CC1=CC=CC1,1
CCCCC(=O)OCNCC,1
NCO,1
CCC(C)C(=N)OCCO,1
C1=CCC=C1,1
CC(C)C(N)S,1
CCCCOS(=O)CCC,1
O=CC=[NH+]c1ccccc1,1
Oc1ccsc1CS,1
C=CCCS(=O)CC1CCCCC1,1
CC1=C(C)OC(C(C)C)N1,1
CC(C)(C)C,1
CC1=NCNC1,1
CCCC1[NH2+]CCO1,1
CCC(=N)SNC=O,1
C=C(C=CC)OCCC,1
C=C(C)CCC=CSCC,1
CC(O)c1ccccc1[NH3+],1
C=CCOC(=S)C(C)=CC,1
NC(C[NH3+])CCCCCSC(=O)O,1
CC(C)(C=O)COCN1C=CC=[NH+]N1,1
C=C(CC(N)O)C(C)CC,1
C=C(C)CC(C)=S,1
CCC(C)C,1
CCCC(=O)OC(C)(C)C1CCC(C)CC1,1
C=C(CSC)OCS,1
CC(C)(O)C1C=CN=CC1,1
CC(C)C1=CC=CC(C(C)C)=S1N,1
CC(=O)OCCOCOC(C)=O,1
C=C1OCCS1,1
CCCCCCC1OCC(CN)O1,1
C=COC(S)CCCCC,1
COCC=O,1
CC(OC=O)C1CCSC(C)(C)C1,1
CCOC(=O)SC,1
CCSC(=O)CC1(C)[NH2+]CC(C)O1,1
CC[NH2+]NC,1
OCCN1CCOC1,1
C=C(O[NH3+])C(C)CCC,1
CC(=N)CC(C)(C)C1CCC(C)SC1=O,1
O=CCCCC=S,1
CCNC1CCC(C(C)(C)CC)CC1,1
C=S(C)(C)=O,1
COC1=CS(O)=CC(C)[NH2+]1,1
CCN(C)OS,1
O=C1CCCC1C1CCNO1,1
CC1=c2nccnc2=CON1,1
CC(=O)N=CC(C)C,1
CC1[NH2+]CC(C)(C)O1,1
C1=CS[NH+](c2ccccc2)C=C1,1
CSCCCS,1
CCCCNCc1ccccc1,1
CC(=O)S1=NC=CC=C1C,1
CC=COSCNC,1
CC(=N)S(=O)[NH2+]O,1
CC1C[NH2+]CS1,1
CC1=CC=S(O)C=C1C,1
CCCC=CS(=O)CC,1
C=C(O)C=Cc1ccccc1,1
CC1=N[NH+](C=O)C=C1,1
CC1=CNC(=S(C)CCC=S)CC1,1
N=C(CO)CO,1
C[N+](C)=O,1
CNC(=O)C(=O)O,1
CCCCCCSC(=O)C=NCCCC[NH3+],1
CC1CCC(C(C)C)C(OC=S)C1,1
CCOC1=CC2O[N+]([O-])=CC(C)=C2C=C1,1
C=C(C)c1cnc(C)o1,1
O=CS1=CC=CS1,1
CNc1cc(C)oc1C,1
C=CCNCSCC=C,1
C=C(C)c1ccnc([NH2+]C)c1,1
CC[NH2+]CS,1
CCC(=O)CS,1
CC1(C)C(=S)C2CCC1C2,1
CC1C(=N)S(O)=S(C)C1N,1
CSC([NH3+])S,1
CC(=O)C(C)CC(C)C,1
CCCCCCCCCCS,1
CSSCC1=CCNC=C1,1
CC1OC(C)SC(C)O1,1
CC=CC1=CS(C(C)C)=CC=C1S,1
COC(=O)C(C)=N,1
CCCCCC(=O)OCC(CC)SCCC,1
CCC(O)C[NH2+]C(C)C,1
CCN=CC=S,1
CCC(S)CCC(C)C,1
CC1=N[NH+](C)CC1N,1
CCC=CCCC=[NH2+],1
CC(S)CO,1
CC1=NC(CO)OC1C,1
S=C1CCCO1,1
[SH2+]c1ccc[nH+]c1,1
C=C(O)CC(C)O,1
CC(C)=C[SH+](C)=O,1
CNC(=O)CCO,1
CC(=O)C1CC=[N+](C)C1(C)C,1
CC(=O)C(N)S,1
CC(O)CN(C)C,1
C=C([NH3+])CCCC(C)CO,1
ON1CCSC[SH+]1,1
CNN1C=CC=CC1O,1
CCCCCCNNNC,1
CCSCOC,1
CON1CC=C(C)C=C1S,1
CC(C)(S)[NH2+]CN,1
CS[NH2+]NC(=O)S,1
c1c[nH]cn1,1
C=C(C)CCC,1
CCCCCC(C)=S,1
NC1C=CC=CN1S,1
CCOS(=O)C(C)CSC,1
O=C1CC=C(O)O1,1
CC(C)NC(C)OC(C)C,1
C=[N+]([O-])S1=C(C)C(C)=C(C)S([N+](=O)[O-])=C1C(C)(C)C,1
CC(C)=CSC=C(C)CC=O,1
C=C(C)C=CN1C=CCC=C1,1
CCc1csc(C)c1,1
Cc1ccc(O)o1,1
CCC,1
CC1=CCCC(C)=C1C,1
CC1CCCC(=S)C1,1
CNCCCCCC(=O)O,1
CC[NH2+]C(=[NH2+])C(C)[SH+]SC,1
CCNC(=O)CC,1
CCSCSCCNC,1
COC(=O)CCCC=CCO,1
CCOSC,1
CC(C)(C=O)OC(N)=S,1
CCOC(=O)CC[SH2+],1
COc1cccc(OS)c1O,1
CCCC=CC(=O)SCC(C)C,1
NS[NH+]([O-])c1ccco1,1
CC(=S)c1ccc(C)o1,1
C=CCCCC,1
C=C(C)C1CCC(S)CC1,1
CCC(=O)C(C)SC,1
CSC=CCO,1
C=C(N)CCCC,1
CC1(O)CCC(S(C)(C)N)CC1,1
CCCOC(=O)S,1
CCc1ccc[sH+]1,1
CC(C)C1CCC(N)C[N+](=O)C1,1
C=C1OC(C)C(C)=C1O,1
CC(=O)CC[NH+](N)c1ccccc1,1
C=CCOSC,1
NC1SCCC1=O,1
CSOC(=O)C(C)OC([NH3+])=O,1
CC1=C(S)C(C)C(C)C1=O,1
CC(C)C=N,1
CCCC(C)OC,1
C=C(CCCC(CCC)NC(C)=O)OCO,1
CCCSCCCC(C)=O,1
OCCCCS,1
Cc1csc(CO)c1,1
CCCCCSC(=O)CCC,1
CCc1ccc[nH+]c1,1
CCSS,1
CC1COOC1=O,1
C=CCCC(=O)SC,1
CSCCCCOCCCC=CCS,1
C=C(O)C1CCCCO1,1
C=C(C=CC)CC,1
CCC(C)=N,1
C[NH2+]CCC=CCCO,1
CCCSCC(=N)OCC=[NH2+],1
CO[NH3+],1
CC1CCS2(CC1)COC(=O)O2,1
CCN(CC)CO,1
C=C(OCC=C[NH2+]CC)C(C)O,1
CCCS(=S)O[NH3+],1
CC1CC(c2ccc3c(c2)OCO3)SC1C,1
CCOC(=S)C(C)SC,1
CCC(C=O)c1ccc([NH3+])s1,1
COC1=[NH+]CN(C[SH+]C)C=C1,1
CC1=NN(C)C=CC1,1
CC(C)(C)C(C)(C)C,1
CCC(N)CS,1
CCCSCOC,1
CCC1=CCC(CC(C)(C)N=O)C=C1,1
CCCCC(S)CNOC,1
CC=CCC,1
CC1=S(CC2OC2(C)C)OC=C1,1
C[NH2+]C,0
CCCCCCCNCC(C)N,1
CCCOC(=O)C=CCCOCC,1
CCCNC(CN)CC(C)CCC,1
C=C1NOC(C)=C1O,1
CCCC[NH+](C)NC(=O)CSC,1
C=CCC(O)C=NCCC,1
Cc1ccc2ccnnc2c1,1
CCSC(C)S,1
CSCC=CNC=O,1
CC1CCC2=C(C1)[NH+](C)C=C2,1
NC[NH+]=[NH+][O-],0
CCSC(=O)C(C)C,1
CCC1=NS(C)=CN=C1,1
CSC(=O)O,1
CC1CCOO1,1
CCCCC(=N)OCCC1CCCCC1,1
CC1=NCN(C)N1,1
CC1(C)C2CCS(C)(S)C1C2,1
CCC(=O)C(C)(C)C,1
CCC(C)C(=O)[NH+]([O-])OC,1
CNOCc1ccc(O)c([NH2+]C)c1,1
O=COCOc1ccccc1,1
CC([NH3+])(S)CCO,1
CCCSS[NH2+]C,1
C=CCCSCC=C,1
O=COCC[SH2+],1
CCC1=C(O)C(=N)CC1C,1
CC1=CC(=O)C(S)O1,1
C=C(C)C(CC)CC=C(C)C,1
N=C1CCCCC1=O,1
C=C(CC(C)C)C(C)C,1
CC(S)C(=N)O,1
CCCCNN,1
CC(O)C(C)(C)S,1
CC(C)c1cc[nH+]cc1,1
CC(C)CC(C)C(=O)S,1
COc1ccc(C(=O)CN)cc1,1
O=C(S)CCc1ccccc1,1
CS1(C)C2CCC(CCO)C1C2,1
CCCC[NH+]=CCCCCO,1
CCOC(C)CCC1=CNCC=C1,1
CCC=CC=CCC=CCC,1
CCC=CCC(C)=O,1
CC=Cc1ccc(NC([NH3+])=S)c(CC)c1,1
CCCCCSC1CCCCC(=O)O1,1
CCCCC(OCC)OOC,1
C=CCNC(=O)C(C)=O,1
CCNSC,1
CCCC(=N)CC(C)CC,1
c1csc(SSn2cccn2)c1,1
O=S1CCCCCCCCONCCCCCC1,1
CCOc1ccc(C=O)cc1OO,1
CCCC(C)C(=N)OC,1
COc1ccc(C2OC(C)[NH+](C)O2)cc1,1
CC(C)[NH2+]CN,1
CCC=CCNOC,1
CCCCOCC(=S)OCCCC,1
CCCCCCCCOC(=N)CCCCCC,1
SCC1=CCC=C1,1
Cc1coc(C)n1,1
C1CN=NC1,1
CC(C)C(=O)OSC(C)c1ccccc1,1
CCC(S)CC(S)CC,1
C=S(N)C(N)CCOC,1
C=C1CCC(C(N)(O)CN)CC1,1
