SMILE,frag_likeliness
C=CCC(CC)C(C)C=C,1
C=C(C=CCCCCC)CCCCC,1
CC=CCCCC,1
CCCCCCCCC(C=N)CC,1
C=C=CCCCCCCCCCC,1
C=C(C=N)C(C)C,1
CCCCCCCCC(C)CC(C)C,1
CCCCC(C)C(C)CC(C)(C)CC,1
CCC(C)C1CC(C(C)C)CCC1C,1
C=C(C=N)CC=CCCCCCC,1
CC1CCCCC1C,1
C=C(C)CCCC(C)CCCCN,1
CC(C)C1CC2CCC1C2,1
CCC=CC(C)C(CC)CC,1
CCCCC1CCCC1,1
CC(C)CCC(C(C)C)C(C)CC(C)C,1
C=CCCCC(=C)CCCCCCCCC,1
C=CCC(C=C)CCC,1
C=CCC(CC)CCCC,1
C=C(CCCC)CCCCCCC,1
CCCCC(CCC(C)C)CCC(C)C,1
CC(C)C(C)(C)C,1
CC1CCC(C(C)C)C(C)C1,1
CCCCCCCC(C)C1C=C1,1
CCCCCCCCCCC(C)C(C)C,1
C=CCCCCCCCC(=C)C,1
C=CCCCCCCCCCCC(C)C,1
CCCCCCC(C)CCCCCCCCCCC(C)CCC,1
C=C=CCCC(C)CC(C)(C)C,1
C=C(C)CC1CCCC1,1
CC1CC=CCCCCCCCCCC=CCC1,1
C=CCCC(CC)CCCC,1
C=CCC(=C)CCCCC,1
C=CCCCC(C)CCCC(C)CCC,1
C=CCCCCC(C)CCCC(C)C,1
CCC(CC=N)CCCC(C)C,1
CCCCCCCC(C)CCC,1
C=CC(C)(C)CCCC(C)CCCC(C)CCCC(C)C,1
C=CCCCCCCCC(C)CCCCCCCCC,1
C=CCC(=C)CCCCCCCCCCCCCCCC,1
CC1C=C(CC(C)CCCC(C)(C)C)CC1,1
CC(C)C1C=CC(C)C(C)C1,1
CCCCCC1CCC(C)CC1,1
CCC(C)CC1CCCC1,1
CCCCC(CC)C(C)C,1
CCCC(CCC)CCCCCC(C)C,1
CC(C)CCCCCCCCCCCC(CCCCCCCCCCCC(C)C)CC(C)CCCC(C)C,1
C=CCCCCCCCCC(C)CC,1
CCCCCCCC(CCC)CCCCC,1
CCCCC1CCC(C)C1,1
C=C(C)C(C)CC(C)C,1
C=C=CCCCCCCC=CC,1
CC(C)CCCC(C)(C)C,1
CC(C)CCCC(C)CC(C)CC(C)C,1
CC(C)C1CCCC1,1
C=C(CCC)CCCCCCCCCCC,1
CCCC(CCC(C)C)CC(C)C,1
CCCCCCCCN,1
CCC(CCC(C)C)CCC(C)C,1
CCC1CCC(CC)C1,1
CCCCCC(=N)CCC,1
CCC(=N)CCC1CCCC1,1
C=CC=CCC(C)(C)C,1
CCC(C)CC(C)CC,1
CC(C)(C)CCCN,1
CCC(C)CC(C)C=N,1
CCCC,1
CC(C)CCCC=N,1
CCCC(CCC)C(C)C,1
CCCC(CCC)CCCCC(C)C,1
C=C(CCCC)CCCC(C)CC,1
C=CC(C)C,1
C=CC(C)CCCCCCCCCCCC,1
C=C=C=C=CC,1
C=C(C)CC1CC=CCCCCCCCC1,1
C=C(CCC)CC(C)CCCCC,1
C=C(C)CCCCCCCC=CCCCCCCCC,1
CC(N)CCCC=N,1
C=CC1C2C=CC(=C2)C1CCC,1
CCCCCCC=N,1
C=CCC(CCC)CCCCCCCC,1
C=C(C)CC(CC)CCC,1
C=C(C=CC)CCCCC,1
C=C(C)C(C)CC,1
CCCCCCC=CCN,1
CC(CCN)CCCC(C)(C)C,1
CCCCC(CCC)CCC,1
C=C1CCCC(C)C1=C,1
C=C=CCCCCCCCCC(C)CC,1
CCCCC=CC(C)CCCCC,1
CCCCCC(C)CC(C)CC,1
CC(=N)CCCCCCC(C)C,1
C=CCCCCCCCCCCC(=C)C,1
CCC(C)CCCC(C)CCCC(C)C,1
CCCCCCCCCCCC(C)CC,1
C=CC(C)(C)C(=C)CCC,1
C=CCC(C)(C)C=C,1
CCC1(C)CCC(CCCC(C)C)CC1,1
CCCCCCCCC=CCCCCCCCCC,1
C=C(CCC)CCC1C=CCCC1,1
C=C1CCCC(CC)C1,1
CCCCCCCC(=N)C(C)(C)C,1
CC1=CC(C(C)C)C=C1,1
CC1C=CCCCCCCCCCCCCC1,1
CCCCCCCCCCCCCC(C)CCC,1
CCCCC(C)(C)CC,1
C=C1CC(C)C(C)C1=C,1
C=CCCCCCC(=C)C(C)C,1
CCC(C)(C)C,1
C=C(CCCCC)CCCCCCC,1
CCCCCC(CC)CC(C)C,1
CCCCCCCCCCC(C)CCCCCCC,1
CCC=CCC(CCC)CCC,1
CCCCCC(C)C(C)C(C)C,1
CCCCCCCCCC(C)CCCCCCCC,1
C=C(C)C=CC(C)CC,1
C=CCC(C)C(C)(C)CC,1
CCCC=CCCCCCN,1
C=C1CCCCCCCCCCC(C)CCCC1,1
CCCC(CC)CN,1
CCCCCC(=N)CC(C)C,1
C=CC(C)CCCC(C)(C)CC,1
CCCCCCCCCCC(C=N)CC,1
C=C(CCCC1CCCCC1)C(C)C,1
CCC(C)(CC)C(C)C,1
CCCC(C)CCCC(C)CCC,1
CC1CCCCCC=CC=CCCCCCC1,1
CC(C)C=N,1
C=C(CCC)C(CCCCCCCCCC)C(C)C,1
CCCCCCCCCC(C)C(C)C,1
CC(C)C(C)CCCC1CCCCC1,1
C=C(CCCCCCCCC)CCC(C)C,1
CCCCCC,1
CC1CCCCCC1,1
C=C(CCCC)CCCCCC,1
C=C(C)CCCC(CCC)CC(C)C,1
CCCCCCCC(CCCC)CCCCCCC,1
C=CCCCCCCCCCCCC,1
CCCCC(CC)C(C)CCC,1
CCCCC(CC)C1C=CCC1,1
CCCCC1=CCCCC(C)=C1,1
CCCC1C=CCC1,1
C=CCC(C)C(C)C(=C)C,1
CC1CCCC(CC=N)C1,1
NCCCCCC1CCCC1,1
C=CCC=C,1
CCC1CCCC1,1
C=C(CCC)CC(C)C(=C)CCCCC,1
C=C=CCCC,1
C=C(CCCC)CCCC1CCCCC1,1
C=CCCC(C)CCCC,1
CCCCCCCCCCCCCCCCN,1
C=C(C)C(=C)CCCCC,1
C=CC(C)CCCCCCCCCCCCCCC,1
C=CCCCCCC1CCCC(=C)C1,1
C=C(CCCCC)C(C)C,1
C=C(CCC)CCCCCC,1
C=C1C=CCC(C)C1=C,1
CCCCC1=CCC(C(C)C)CC1,1
CCC(C)CCCC(C)(C)CC,1
CCCCCCCCC(C)C(C)CC,1
CCCCC(C)CC,1
C=C1CCCC(C)C1,1
C=CCC(C)C(C)C(C)C,1
C=C(CCCCCC)CCCCCCCCCCCCCCC,1
C=CC1CCC(CC)C1,1
CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1
C=C(CC)CC(C)C,1
C=CCC(=C)CCCC,1
C=C1C=C(CC)C(=C)C1=C,1
C=C(C)CCCCC1CCCCC1,1
CCCCCCC1CCC(C)C1,1
CCCCCCCCCCCC(C)CCCCCC,1
CC1CC(C)CC(C)C1,1
CCCCC(CC)CCC(C)CC,1
C=C(CCC=N)C(C)C,1
CCCCC=CCC(=N)C(C)C,1
C=C(CCCCCCCCCCCCCCC)CC(C)C,1
C=CCC(C)C(C)C,1
C=C(CCC)C1=CCCCC1,1
C=C1CC(C(C)CC)CC1C,1
CCCCCCCCCC1CCCC(C)C1,1
C=CC(C)CCCCCC,1
CCCC=CCCCCCCCCC,1
CCCCC(C)CCCC(C)C,1
C=C(C)CCC(CCCCCCC)CC(C)C,1
CCCC=CCCC(C)C(CC)CC,1
CC1CCCCC1,1
C=C(CC(C)C)CC(C)C,1
CCC=CCCCCCCCC,1
C=C(CCCCC)CCCCCCCCCCCCCCCCC,1
CCCCCCCC(C)CCCC(C)C,1
C=C1CCC=CCCCCCCC(C)CCCC1,1
C=C(CCC)CC(C)C(=C)C,1
CCCC1CCCCCCCCCCC1,1
CCCC(C)CCC(CC)CC,1
C=C(C(C)C)C(C)(C)CCC(C)C,1
C=C=CCCCCCC=C,1
CCCCCCC(CCCCC)CCCCCC,1
CCCCCCC(C)C,1
CCCCCCCCCC(C)CCCC,1
C=C(CCCCC)CCC(C)CC(=C)CCCCC,1
CCCC(C)CC(C)C,1
CCCC(C)(C)CCC,1
CCCCCCCCCC(C)CCCCCCC,1
C=C=CCC=N,1
CC1CCC(C(C)C)C1,1
CCC(C)CC(C)C(C)CC,1
C=CC(C)CCCCCCCCCC,1
CCC1CCCCCCCCCCC1,1
C=C(C)CCCCCCCCCCC,1
C=C(CCC(C)C)C(C)CC,1
C=C(C)CC(CC)C(C)CCC,1
C=CCC(=C)C(C)CC(C)CC,1
C=C1CCCC(CCCCCCCC)C1,1
CCCCCCCCCC,1
CCCCCC(C)CC1CCCCC1,1
CCC(C)CCC(C)(C)CC,1
CCCCCCCC,1
CC(C)CC1CC=CC(C)C1,1
C=C(CCCCCCCC)C(C)C,1
C=C=CCC(C)CCCC(C)(C)CC,1
C=C(CCC)C(CC)CC(C(=C)CC(C)C)C(C)C,1
CC1C=CCCCCCCCC=CC=CCCC1,1
CCCCC(CCC)C(C)N,1
C=CC(C)CC(C)C,1
C=C(CCCCCC)CC1CCCCC1,1
CCCC(C)CC1CCCC1,1
C=C1CC(C)CC(CC)C1,1
C=CCC(CC=C)CCC,1
C=C(CCCCC)CCCCCCCC,1
CCCCCC1=CC=CC1,1
Cc1ccc(CC(C)(C)C)cc1,1
C=C(CCCC)CCCC1CC=CCC1,1
CCCCCC(C)CC(C)C,1
C=C(C)C(CCC(C)C)CCC(C)C,1
CC(C)CC(C)CCCC(C)(C)C,1
CCCCCCCCCCCC(C)CCCCC,1
C=CC(C)C(C)C(C)CC,1
CCCCC1CC1CC,1
CCCC(C=N)CCCC(C)C,1
C=CC(C)CCCCCCCCCCC,1
C=C(CCC)CCC(CC)CCCC,1
CCCCCCC(C)CCC,1
C=CC(C)CC(C)C=C,1
CCCCC(C)CCC1CCCCC1,1
CCCCCCCCCCCC(CCC)CCC,1
CCCCCCCC1CCCC(C)C1,1
CCCCCC1CCCC(C)C1,1
C=C(CCC)C(C)CC,1
C=CC=CCC(=C)C,1
CCC(=N)CC(C)C,1
C=C(CCCC(C)C)C(C)CC(C)CCCC(C)C,1
C=CC(C)CC(CCCCC)CC(C)C,1
CCCCCCCCCCCCCCCCCC(C)C,1
CCCCC(C)CCCCC(C)CCCC,1
CCCCCCCCCCCCCCCCCC(C)CCCCC,1
CCC1C=CCC(CC)C1,1
C=C(C)CCCCCCC(C)CC,1
C=C(C)CC(C)CC(C)(C)C,1
CCCCCC1CCCC(CCC)C1,1
CCCCCCCCCCCCCCCC(C)CC(C)C,1
C=CCC(C)C1CCC(=C)CC1,1
CCCC(C)CCCC(C)CCCC(C)C,1
CCCCCCCCCCCC(C)CC(C)CCC,1
CCC(C)CC(C)(C)C,1
CC(C)CCCCC(C)CC(C)C,1
CCC(C)CCN,1
C=CC(C)CCC(C)C,1
C=CCC(CCC)CC(C)C,1
C=CC(C)(C)CC(=C)C,1
CCCCCCCC(CCCCC)CCCCC,1
CC(C)CC1CCC(CC(C)C)C1,1
CC(C)CCC(CCC(C)C)CC(C)C,1
CCC1CC(CC)CC(CC)C1,1
CCCCC(C)C,1
C=CC(=C)CCCCCCC,1
CCCCCCC(C)CCCC(C)C,1
CCCC(C)CC(C)CC,1
CCC(C)C=CCCCC=N,1
CCC(C)CC(C)CC(C)C,1
C=C(C)CC(CCC)CCC,1
C=C1C=CC(CCCCC)=C1,1
C=CC(C)CC(CC)CCCCC,1
CCCCCCCCCCCCCC=N,1
C=C(CCC)C(C)C(C)C,1
C=CCC(CCC)CCCCCCCCCCCC,1
CC(=N)CC(C)C,1
CCCCCC1C=C1CC,1
C=CCCC(=C)C,1
CCCCCCCCCC(=N)CCC,1
CCCCC(C)(CC)CCC,1
C=C(CCC)C(C)(C)CC,1
CCC(C)C(C)CC(C)(C)C,1
CCC1=CC=CC1,1
CCCCCCCCCCCCCC(C)CC(C)CCC(C)CC,1
C=C(CCCCC)CC(CCCC)C(C)CCC,1
C=C(CCCCCCCCC)CC(C)C,1
C=C(CCCCCCCCCCCCCCCCC)C(C)C,1
CC(C)C1CCC(C(C)C)C1,1
C=C(CCCCC)CCCCC,1
C=CC(C)CCCC(=C)CCCC,1
C=C(C)CCCCCCCCCCCC,1
C=CCC(=C)CC,1
CC(C)CCCCC(C)C,1
C=C(C)CC(CC)CCCC,1
C=C(CC)CCCC(C)(C)C,1
C=C(CCC)CCCCCCCCCCCCCC,1
CCCCCC1=CC(=N)C=C1,1
C=CC(CC)C(C)CCCC,1
C=CCCCCCCC=CCCCCC,1
C=C(CCCC)C(C)CCC,1
C=C(C)CCC(C)C(C)CC,1
CC(C)CCCC(CCC(C)C)C(C)C,1
CCCCCCCCCC(C)CC(C)C,1
C=C1CCC(C)C(C)C1,1
CCCC=C=CCCCC,1
C=CCCCCCCCCCCCCCCCC(C)CCCCC,1
CCCC(=N)CC(C)C1CCCCC1,1
C=CCC1CCCC1C,1
CCCC(C)CC,1
CC=CCCCCCCCCCCCCC,1
C=C(CCCCCCCCCCC)CCCC(C)C,1
CCC,1
CC(C)CCCC1CCCCC1,1
C=C(CCC)CC(CC)C(C)C,1
C=C(CCC)CCCCCCCCCCCCC,1
CC=CCCCCCCCCCCC,1
CCCCCC(CC)CN,1
CC(C)C(C)CC1CCCCC1,1
CC(C)C1C=C2C=CC1=C2,1
CCCC(C)C(C)(C)C,1
C=C(C)CCCCCCC,1
CCCC1CCCC1,1
C=C(C=N)CCCCCCCCC,1
C=CCC(=C)CC=C,1
CCCCCCC(C)CCCCC,1
CC1C=CC(C(C)C)=CC1,1
CCCCCCCCCCCCCCCC(C)CCCCC,1
CCCCCCCC(CCCCC)CCCC(C)C,1
C=CCC=C=CCCCCCCC,1
C=C(CCCCC)CC(C)CC,1
CC(C)C(C)C(C)C,1
CCCCCCC(C)CCC(C)C,1
C=C(CCC)C(C)C,1
CC1CCC=CCCCCC=CC(=N)CCCC1,1
C=C(CCCCCC)CCCCCCCCCCC,1
C=C(CCCCC)C(C)CCCC,1
CCC(C)CCCCC1CCCCC1,1
CC(C)(C)CN,1
C=CCC(C)C=C,1
C=C(C)CCC(CC)CC(=C)C,1
CCCCCCCCC(C)CCCCC,1
CCC=CCCCCC,1
C=CCCCCC(C)CC,1
CC1CCC=CCCCCCCCCCCC1,1
CCCCCCCCCCC(=N)CCC,1
CCCCCC(C)C(C)CC,1
N=C1CCCCCCCCCCCC1,1
CCCCCCCCCCCCCCCCC(C)C,1
CCCCCCCCC(CC)C(C)C,1
CC(C)C1=CCC=CC1,1
C=CCCCC(CCCCCCC)CCCCCCC,1
CCCCCCCCCCCC(CC)CC,1
C=CCC=CCCCC,1
C=C(CCCCCCC)C(C)CCC,1
C=C1C=CC(CCC)=C1,1
C=CCCC(C)CCC,1
C=C(CCCC)CC(C)C,1
C=C1C=C(C)CCC1,1
CCCCC(C)C(C)CCC,1
C=C(CCC1CCCC1)C(C)C,1
CCCCC(C)C(C)CC,1
CCCCCC(C)CCCC(C)CCCC(C)C,1
CC(C)CCC1=CCCC1,1
C=C(C)CC(C)C,1
C=C1C=C=C=C1CCCC,1
C=CC(C)(CCC(=C)C)C(C)C,1
C=CCCCCCCCCCCCCCCCCCCC,1
CCCC(C)C,1
CCCC=CCCCCC,1
CCC(CC)CC(C)CCCC(C)(C)C,1
CCCCC(C)CCC(C)C,1
CCCCCCC(C)C(C)C,1
C=CCCCCCCC(C)C,1
CCCCCC1CCCCCCCCCCC1,1
C=CC(C)CCC(C)CC,1
C=C1CCCC1CCCCC,1
C=C(C)C(=C)CCC(C)C,1
CCC(C)CCCC(C)CC,1
C=CCCCCCCCCCC(C)C,1
C=C(CC)CCCCCCCCC,1
C=C(CCCCCCC)C(CC)CC,1
CCCCCCCCCC(C)=N,1
CCCCC1CCCCC(C)C1,1
C=C(CCC)CCCCCCCCCC,1
CCCC(C)CCC(C)CC(C)CCC,1
C=C(C)C1CCC(C)C2C=CC(C)C2C1,1
C=CCC(C)CCC(CCC(C)CCC)CC(C)CCC,1
C=C(C)CC1CCCC(C)C1,1
C=C=CC(C)CCCCCCC,1
CCCCCCCCCCC(C)CCCCC,1
C=C(C)CCCCCCCCCCCCC,1
CC(C)CCCCCC(C)C(C)C,1
CCCCCCCC(C)CC1C=CCC1,1
C=C(C)CC(C)(C)C,1
CCCCCCCC1CCCC1,1
C=CCCCCCCCCC=C,1
C=CC(=C)CCCC,1
CC(C)CCC(CCC(C)C)C(C)C,1
C=C=CCCCCC(C)CCCCCCCC,1
C=C(C)C1C=CC(C)CC1C,1
C=C=CCC,1
CCCCCCCC1CCC(C)C1,1
C=C(C)CC(CC)CCCCC,1
C=C(C)CC1(C(C)C)CC=C(C)CC1,1
CCC(CC)CCC(C)C,1
CCCCCCCN,1
CCCC(CC)CCC(C)C,1
CCCCC(C)CC1CCCCC1,1
C=C(CCC)CC(C)C(=C)CCC,1
C=CC(=C)CCCCCCCCCC,1
CCC(C=N)CC(C)C,1
C=CCCC(CC)CC,1
C=CCC(=C)CCCCCCCCCCC,1
CCCCCCC(C)C(C)CCC,1
CCCCC=CCC(C)CCCCCCC,1
CCCCCCCCCCCCCC(C)CC(C)C,1
CC(C)CCCCCC(C)C,1
C=CCC(CCC)CCCCCCCCC,1
CC1=CCCC1CCC(C)CCCC(C)C,1
C=CCCCC(CCCCC)CCCC(C)C,1
CC(C)(C)CCC1CCCCC1,1
C=C1C=C(CCC)CC(C)C1,1
CCCCCCCC(C)CCCCCCC,1
CCC=N,1
C=C(CCCCCCCCCCCCCCCCC)CCC(C)CC,1
CCCC1CCCC(=N)C1,1
CCCC(C)C(CC)C(C)C,1
C=CCC(C)(C)C,1
C=CCC=CCCC=C,1
C=C(CCCCC)CC(C)CCCCC,1
CCCCCC(C)(C)CC(C)C,1
CC(C)C1C=CC(C(C)C)C1,1
C=C1C=C(C)CC1,1
CCCC(C)C(C)CC=N,1
C=CCC(C)C(C)CCCCCC,1
C=CC(=C)C(CC)CC,1
C=C(CCCCCCCCCCCCCCC(C)C)CCC(C)C,1
C=C(C)CC(C)CCCC(C)C,1
C=CC=C=CCCC,1
CC1CCCCCCCC=CCCCCCCC1,1
C=CC(C)(C)C=C,1
CCCCCCCCCCCCCC(C)CCC(C)C,1
CCC(N)C(C)CC(C)(C)C,1
C=C(C)CCCCCCC(C)C,1
CCC=CCCCC(C)CC=CCC,1
CCCC(C)CC(C)C(C)C,1
CCCC1=CCCCCCCCCCC1,1
CCCCC(C=N)CC,1
CCCC(C)CC1CCCCC1,1
C=CCC(C)CCCCCC,1
CCCCCCCCC(C)CCCCCCC,1
C=C(C)CC(C)CCCCC,1
C=C1C=C(C(C)CC)CC1CC,1
C=CC(N)CCCCCC,1
CCCCCCCCCCC=CCCCCC(C)C,1
CCCCCCCCCCCN,1
C=C(CCC)C(CC)CC,1
CCCCCCCCC1=CC=C(C)C1,1
C=C(C)CCCCCCC=CCCCCCCCCCCC,1
CCCC(CCC)C1=CCC=C=C1,1
CC(C)CCCC(C)C(C)C,1
C=C1C=CC(C)CC1,1
CCCCC=CCCC(C)C(C)C,1
CCCCC=CCCCC,1
CCCC(C)CC(C)(CCC)CCC,1
C=C(C)CCC(C)C,1
CC(C)CC1CCCCC1,1
C=C(C)CC(C)C(C)(C)CC,1
C=Cc1ccc(CCC)cc1,1
CCCC(C)C(C)C,1
CC1CCC(N)C1,1
CC1=C=CCC1,1
C=C(CCCCCC)CCCCCC,1
CC(C)CC(C)CC1CCCCC1,1
CCC1CCC(CC(C)CCCC(C)C)C1,1
CCCCCCCCCCCCCCCC(C)CCC,1
C=CCC(CCC)CCCCCC,1
CCCCCCC(CCC)CCC,1
C=C(CCCCC)CCCCCCCCCCCCC,1
C=CCC(C)CCCC,1
CCCC(C)(C)C,1
C=CC(=N)C(C)CCC,1
C=C(CCC)C(CCCCCCCC)C(C)C,1
CCC1C=C(C)CC1,1
C=C=CCCCCCC,1
C=C(C=N)CCCCCCCC,1
C=CCC(C)CCCC(C)C,1
C=CCCC,1
C=C(C)CCC,1
CCC1CCC(C)C1,1
C=C(CCCCCCCCC)CC1=C=CCC=C1,1
C=C(C)C1CC1CCCCC,1
C=C=C=CCCCCCC,1
C=C(CC=N)C1CC2=CCC1C2,1
CC(C)CCCC(CCCC(C)C)CC(C)C,1
C=C(CCC)C1C=CCCC1,1
CCCCCCCCCC(C)CC(C)CCC(C)CC,1
CCCCCC1=CCCC1C,1
CCCCCC1=CCCC(C)=C1,1
C=CCCCCCC(C)CCC,1
CCCCCCC1CCCC1C,1
CCCCCCCCC(C)CCCC(C)C,1
CCCCCCCC(CCC)CCC,1
C=C(CCCCCCC)CCCC(C)C,1
CCCC(C)CC(C)(C)C,1
C=CC(=C)CC,1
C=C(CCCCCCCCC)CC(C)CCC,1
CCC(C)CC,1
CCC1CC(C)=CC(C)C1,1
CCCCCCCCCCCCC(C)C,1
CC=CC,1
C=CCCCCCCCCC(=C)CCC(C)C,1
C=CC(C)(CCCC(C)C)CC(=C)C,1
C=CC(C)CCCCCCC,1
CCC(C)CCCCCCCCC(C)C=N,1
CCC=CCC(C)C,1
CCCC(C)CCC(C)C(C)C,1
C=CC=C=CCCCCCCCCC,1
C=C(CCC)CCCCCCCCCCCCCCCCC,1
CC(C)C(C)C(C)(C)C,1
C=CC=N,1
C=C(C)CC(=C)CC=CCCCC,1
C=C(CCCCC)CCC(CC)CCCC,1
CCCCCCCCCCCC(CCCCCCC)CCCCCCC,1
C=CC(=C)C1CCCCC1,1
CCCCCCCCCC1CCC(C)C1,1
C=C(C)CCCCC(=C)C,1
CCCC1CCCCC1,1
C=C(CC)CCCC(C)C,1
CCCCCC(C)C(C)CC(C)CCC,1
CCC1C=C(C)CCC1,1
CC1=CC(C)CC(C)C1,1
C1=CCC=C1,1
CC(C)C1=CC(C)C(C)CC1,1
C=C(C)CC1CCCC1C,1
C=CCC(=C)CC(CCC)CCCC,1
CCCCCC1CC=CCCCCCCCC1,1
CC(C)CC1=CCCCC1,1
CCCCCC1=CC=CC1C,1
CCCCCCCCCCCCCC(C)C(C)C,1
CCCCCCC1CCC(CC)C1,1
C=C(C=N)CCCCCCCCCCCC,1
