MW,LogP,HBA,HBD,TPSA,RotBonds,AromaticRings,HeavyAtoms,RingCount,Source
216.32499999999993,0.8589000000000002,2,1,45.92,6,0,15,1,Generated
103.14599999999999,0.91147,2,2,44.08,1,0,6,0,Generated
198.37499999999997,4.516900000000004,1,0,0.0,6,0,13,1,Generated
141.194,1.3625,2,0,24.6,2,0,10,1,Generated
157.25699999999998,2.0691699999999997,2,2,44.08,4,0,11,0,Generated
178.28199999999998,1.5713,3,0,33.95,1,0,10,1,Generated
117.192,0.4946000000000001,2,2,46.25,3,0,8,0,Generated
111.16799999999999,0.23319999999999996,1,1,28.97,2,0,8,1,Generated
117.17299999999999,0.2796,2,1,21.259999999999998,0,0,7,1,Generated
148.251,1.1159,1,0,20.08,3,0,9,0,Generated
163.21999999999997,1.2769000000000001,1,1,27.5,4,1,12,1,Generated
102.17699999999999,1.823,1,0,9.23,4,0,7,0,Generated
190.332,0.9797999999999997,1,1,33.68,7,0,12,0,Generated
130.212,2.3472,2,0,9.23,1,0,8,1,Generated
160.23799999999997,1.2046999999999999,3,1,37.3,4,0,10,0,Generated
237.36499999999998,0.005500000000001171,3,1,52.14,9,0,15,0,Generated
140.226,2.892900000000001,1,0,9.23,5,0,10,0,Generated
154.165,0.9148,3,1,38.69,1,0,11,2,Generated
113.20399999999998,1.5474,1,1,26.02,1,0,8,0,Generated
180.167,-0.97028,5,1,72.16,0,2,13,2,Generated
82.10200000000002,0.9055,1,0,17.07,0,0,6,1,Generated
86.13399999999999,0.9448999999999999,1,1,20.23,2,0,6,0,Generated
151.23399999999995,2.0067,2,1,26.02,1,1,10,1,Generated
155.285,2.6845000000000008,1,0,3.24,6,0,11,0,Generated
120.17300000000002,0.7809999999999999,2,2,37.3,3,0,7,0,Generated
128.196,1.5530999999999997,2,1,17.07,0,0,8,1,Generated
119.23299999999999,1.2633999999999999,2,2,12.03,4,0,7,0,Generated
129.20299999999997,0.9650999999999998,2,1,29.1,5,0,9,0,Generated
197.373,-1.0459999999999974,3,3,45.25,8,0,11,0,Generated
213.345,2.047669999999999,2,2,49.69,10,0,15,0,Generated
161.22499999999997,-1.7774999999999985,3,3,58.10000000000001,2,0,11,1,Generated
162.279,1.6154,2,1,20.23,2,0,9,1,Generated
111.14399999999999,0.6335999999999999,2,1,21.259999999999998,1,0,8,1,Generated
194.27799999999996,1.2499000000000002,3,1,46.330000000000005,1,0,14,2,Generated
155.269,1.4657999999999998,5,1,21.259999999999998,0,0,7,1,Generated
82.146,2.1386000000000003,0,0,0.0,2,0,6,0,Generated
90.17099999999999,-0.028699999999999892,1,1,16.61,2,0,5,0,Generated
153.20599999999996,1.0742,2,2,43.09,1,1,10,1,Generated
162.27900000000002,2.2254000000000005,2,0,9.23,2,0,9,1,Generated
91.17899999999999,0.611,2,2,26.02,1,0,5,0,Generated
140.22599999999997,1.9695,1,1,20.23,1,0,10,1,Generated
164.248,2.8633000000000015,1,1,20.23,2,1,12,1,Generated
155.241,1.8689,2,1,29.1,8,0,11,0,Generated
160.28199999999995,2.3174,2,1,20.23,5,0,10,0,Generated
76.095,-0.37489999999999996,2,1,29.46,2,0,5,0,Generated
150.243,1.3426,2,0,26.3,4,0,9,0,Generated
168.26399999999998,-0.1770999999999993,2,2,29.240000000000002,2,0,12,1,Generated
162.232,3.0452200000000014,1,0,9.23,3,1,12,1,Generated
128.219,0.7174999999999998,2,2,24.06,5,0,9,0,Generated
142.242,2.6236000000000006,1,0,9.23,4,0,10,0,Generated
111.12399999999998,-0.6120000000000001,2,1,47.260000000000005,1,1,8,1,Generated
102.15700000000001,-0.5465999999999995,1,1,44.71,3,0,7,0,Generated
129.20299999999997,1.1685999999999999,1,1,29.1,3,0,9,0,Generated
152.28400000000002,1.3778,3,2,20.23,4,0,8,0,Generated
129.159,0.10000000000000009,2,1,46.17,2,0,9,0,Generated
160.263,2.5710000000000006,3,1,13.14,2,1,9,1,Generated
219.35,2.6128000000000013,3,2,38.33,9,0,14,0,Generated
134.269,2.5501000000000005,2,0,0.0,0,0,7,1,Generated
169.268,2.9556700000000014,2,1,40.92,8,0,12,0,Generated
139.15399999999997,1.5915,3,1,30.490000000000002,3,1,10,1,Generated
211.37199999999999,2.513300000000001,3,0,26.3,7,0,12,0,Generated
218.36199999999994,3.2531000000000017,3,0,26.3,9,0,14,0,Generated
47.057,-0.40499999999999997,2,2,32.26,0,0,3,0,Generated
181.30099999999996,-1.3013999999999992,2,2,46.07,8,0,11,0,Generated
151.16499999999996,0.7941,3,1,52.32,3,1,11,1,Generated
179.26300000000003,1.7049,2,2,46.25,4,1,13,1,Generated
188.29199999999997,2.0617000000000005,3,1,26.3,5,0,12,0,Generated
80.08999999999999,0.4765999999999999,2,0,25.78,0,1,6,1,Generated
118.20099999999998,1.4647999999999999,2,1,9.23,3,0,7,0,Generated
153.181,0.82822,3,2,41.489999999999995,3,1,11,1,Generated
112.17699999999998,0.45199999999999996,1,0,12.89,0,1,7,1,Generated
154.214,0.9313,1,2,33.68,1,1,10,1,Generated
131.219,1.934,2,2,32.26,4,0,9,0,Generated
205.30400000000003,1.8745,4,0,38.66,4,0,12,1,Generated
30.07,1.0262,0,0,0.0,0,0,2,0,Generated
126.184,1.53087,3,1,36.74,1,1,8,1,Generated
124.18599999999999,0.649,3,2,37.3,2,0,6,0,Generated
185.26699999999997,1.4954,3,1,38.33,7,0,13,0,Generated
252.35599999999994,-0.258499999999999,4,2,60.2,5,0,16,1,Generated
106.19000000000001,0.6871,2,2,20.23,2,0,6,0,Generated
152.28099999999995,3.634800000000003,0,0,0.0,1,0,11,1,Generated
171.309,2.43147,1,1,23.85,1,0,11,2,Generated
47.056999999999995,-0.4935,2,1,35.25,0,0,3,0,Generated
129.159,0.9792700000000001,3,1,50.150000000000006,3,0,9,0,Generated
159.27299999999997,2.0046,2,1,21.259999999999998,6,0,11,0,Generated
142.178,0.0028999999999996806,2,2,46.07000000000001,3,0,10,1,Generated
132.253,2.2529000000000003,1,0,0.0,0,0,7,1,Generated
102.08899999999998,0.5328,2,2,57.53,2,0,7,0,Generated
89.18299999999999,0.9647000000000001,0,0,0.0,1,0,5,0,Generated
58.083999999999996,-0.05772999999999989,1,2,49.870000000000005,0,0,4,0,Generated
115.201,0.7917999999999998,2,2,12.03,1,0,7,1,Generated
84.162,2.1965000000000003,0,0,0.0,0,0,6,1,Generated
184.264,0.4200999999999998,3,3,41.13,2,0,12,1,Generated
139.22299999999998,2.3765,2,1,12.03,2,1,9,1,Generated
86.13800000000002,0.3732700000000001,2,2,49.870000000000005,1,0,6,0,Generated
144.214,1.696,2,1,29.46,4,0,10,0,Generated
195.334,1.5242,3,2,21.259999999999998,3,0,10,1,Generated
144.21399999999997,1.7806,2,0,26.3,4,0,10,0,Generated
197.25900000000001,1.4519,3,1,41.82000000000001,1,0,13,2,Generated
120.19499999999996,2.5574200000000005,0,0,0.0,1,1,9,1,Generated
172.29299999999995,2.0747999999999998,1,0,17.07,2,0,11,1,Generated
200.23800000000003,-1.0934999999999988,5,4,73.75,2,0,14,3,Generated
104.14899999999997,0.4872999999999999,2,2,40.46,3,0,7,0,Generated
116.22899999999998,2.422300000000001,1,0,0.0,3,0,7,0,Generated
73.095,0.6385000000000001,2,0,21.59,2,0,5,0,Generated
186.256,-0.3956000000000002,2,1,40.269999999999996,2,0,12,1,Generated
73.115,0.1452,1,0,23.06,0,0,5,0,Generated
186.23600000000002,1.58077,5,2,54.34,5,0,12,1,Generated
144.238,-0.1032000000000004,1,2,36.84,6,0,10,0,Generated
118.13599999999998,-1.2544999999999995,3,3,89.34,2,0,8,0,Generated
159.25400000000002,1.9059000000000001,3,0,21.59,6,0,10,0,Generated
138.166,0.9782199999999999,2,2,40.46,1,1,10,1,Generated
146.23499999999999,-0.027000000000000135,2,1,33.68,4,0,9,0,Generated
128.196,1.5946,2,0,17.07,1,0,8,1,Generated
184.28199999999998,0.7156,4,1,46.53,5,0,10,0,Generated
46.073,-0.9205000000000001,2,2,38.05,0,0,3,0,Generated
165.19599999999997,0.7988999999999999,4,1,44.7,2,0,12,1,Generated
77.152,0.6266700000000001,1,1,23.85,0,0,4,0,Generated
145.27199999999996,1.4356,1,1,0.0,0,0,8,1,Generated
225.35699999999994,3.8045000000000027,3,0,26.03,0,1,15,2,Generated
187.264,1.5359,3,0,31.23,5,1,12,1,Generated
130.167,0.042800000000000116,2,1,53.94,3,0,9,0,Generated
58.123999999999995,1.6622999999999999,0,0,0.0,0,0,4,0,Generated
88.175,1.4606,0,0,0.0,1,0,5,0,Generated
101.14900000000002,0.17020000000000024,2,1,43.09,3,0,7,0,Generated
266.406,4.8521000000000045,3,0,26.3,9,1,18,1,Generated
44.053,0.016600000000000004,1,0,12.53,0,0,3,1,Generated
214.37399999999994,4.267000000000003,2,0,9.23,8,0,14,0,Generated
60.096000000000004,0.6527000000000001,1,0,9.23,1,0,4,0,Generated
257.424,3.834120000000003,4,0,29.96,7,1,16,1,Generated
64.109,-0.134,2,2,20.23,0,0,3,0,Generated
158.24099999999999,1.9067,2,1,37.3,6,0,11,0,Generated
137.18599999999998,1.2168199999999998,3,1,37.81,2,1,10,1,Generated
110.15599999999998,2.2142999999999997,1,0,9.23,1,0,8,1,Generated
160.28199999999998,2.6782000000000012,2,0,9.23,5,0,10,0,Generated
201.30999999999997,1.9397,3,1,30.49,7,0,14,0,Generated
100.16099999999999,1.599,1,0,9.23,3,0,7,0,Generated
219.28099999999995,1.5825999999999998,5,1,56.790000000000006,10,0,15,0,Generated
181.32299999999998,3.4921000000000024,1,1,12.03,7,0,13,0,Generated
90.122,0.015200000000000047,2,1,29.46,3,0,6,0,Generated
205.345,3.444200000000002,1,0,3.24,1,0,15,2,Generated
164.33899999999997,2.738600000000001,1,0,0.0,1,0,9,1,Generated
104.178,0.13090000000000013,3,2,24.06,0,0,6,1,Generated
56.108,1.4163,0,0,0.0,0,0,4,1,Generated
140.20699999999997,2.2119,2,0,13.14,2,1,9,1,Generated
181.302,-0.034899999999999876,3,2,40.46,0,0,10,1,Generated
150.199,0.7534999999999998,3,2,46.53,4,0,9,0,Generated
130.192,-1.1986999999999999,2,1,31.04,1,0,8,1,Generated
207.38799999999998,1.6853699999999998,3,3,40.46,7,0,12,0,Generated
215.343,2.2121000000000004,4,1,35.25,2,0,13,1,Generated
180.29399999999998,1.6851999999999998,4,1,37.3,5,0,10,0,Generated
145.22699999999998,0.9473,2,0,29.43,1,0,9,1,Generated
118.225,0.1474999999999999,1,1,27.64,4,0,7,0,Generated
113.11599999999999,0.3517,3,0,38.66,1,0,8,1,Generated
71.123,0.7394000000000001,1,1,12.03,2,0,5,0,Generated
153.137,0.6726000000000001,3,3,83.55000000000001,1,1,11,1,Generated
106.21400000000001,-0.06490000000000007,1,2,27.64,1,0,6,0,Generated
173.26099999999997,0.7114000000000001,3,1,38.2,2,0,11,1,Generated
195.33000000000004,1.70407,1,2,37.82,9,0,14,0,Generated
241.38,2.0925,3,2,46.099999999999994,7,0,16,0,Generated
128.12699999999998,0.8111999999999999,3,0,35.53,2,0,9,1,Generated
70.13499999999999,1.9725,0,0,0.0,1,0,5,0,Generated
116.209,-0.23440000000000005,1,2,16.61,1,0,7,1,Generated
70.13499999999999,1.9725,0,0,0.0,2,0,5,0,Generated
144.19899999999998,-0.2577000000000001,2,1,48.510000000000005,1,1,9,1,Generated
159.209,-1.2948999999999982,2,2,63.92,3,0,11,0,Generated
132.22799999999998,2.0063,2,0,9.23,4,0,8,0,Generated
99.15700000000001,0.17176999999999998,1,2,51.49,1,0,7,0,Generated
74.079,0.0504,2,2,40.46,1,0,5,0,Generated
131.17499999999998,-0.10659999999999997,2,2,49.33,3,0,9,0,Generated
108.18599999999999,-1.2246000000000001,2,3,36.84,2,0,6,0,Generated
241.403,1.7538,6,2,38.33,7,0,13,0,Generated
151.253,3.0558200000000006,0,1,15.79,4,1,11,1,Generated
133.23999999999998,-0.49769999999999887,2,2,39.99,4,0,8,0,Generated
120.197,-1.4316000000000004,2,2,34.2,3,0,7,0,Generated
181.26000000000002,2.401700000000001,3,0,12.47,2,1,12,1,Generated
115.17999999999999,0.26797000000000004,2,3,61.9,4,0,8,0,Generated
125.242,-0.24672999999999984,2,2,40.46,2,0,6,0,Generated
124.18299999999996,2.604400000000001,1,0,9.23,2,0,9,1,Generated
202.31799999999998,1.8297999999999994,2,2,46.07000000000001,10,0,14,0,Generated
100.165,0.9684699999999999,1,2,49.870000000000005,2,0,7,0,Generated
96.12899999999999,0.8634,1,1,20.23,0,0,7,1,Generated
115.088,-0.1068,4,0,47.89,1,0,8,1,Generated
156.249,-0.2912000000000001,1,2,34.2,1,0,11,1,Generated
118.15599999999998,-0.27380000000000004,2,1,42.91,2,0,8,0,Generated
174.287,3.831400000000003,0,0,0.0,4,1,13,1,Generated
171.284,2.1353999999999997,2,1,29.1,9,0,12,0,Generated
139.22299999999998,1.9446,2,0,12.89,2,1,9,1,Generated
148.227,1.3010000000000002,3,0,26.3,4,0,9,0,Generated
99.13299999999998,0.6560999999999999,1,1,29.1,1,0,7,0,Generated
134.182,1.1591999999999998,2,2,24.06,0,1,10,2,Generated
119.23299999999999,1.3911999999999998,2,2,26.02,2,0,7,0,Generated
70.13499999999999,1.8284,0,0,0.0,1,0,5,0,Generated
120.197,-0.14600000000000002,2,1,44.71,3,0,7,0,Generated
104.12899999999999,-1.9129999999999996,2,2,53.91,1,0,7,0,Generated
123.199,2.3909000000000002,1,0,12.36,0,0,9,1,Generated
60.11999999999999,-0.3617000000000001,0,1,27.64,1,0,4,0,Generated
106.194,-0.2320000000000001,3,3,38.05,2,0,6,0,Generated
204.379,3.6802000000000032,2,1,9.23,8,0,13,0,Generated
159.22899999999998,1.2038,3,2,41.489999999999995,8,0,11,0,Generated
92.119,0.43739999999999996,3,0,26.3,2,0,5,0,Generated
174.26399999999998,1.5838999999999999,2,1,40.31,7,0,12,0,Generated
119.233,1.1838,1,0,3.24,2,0,7,0,Generated
178.25300000000001,1.0953,4,1,38.69,5,0,11,0,Generated
204.247,1.3586,4,0,48.67,6,1,13,1,Generated
138.16599999999997,0.9269999999999998,2,2,40.46,2,1,10,1,Generated
172.274,2.0263999999999998,2,1,20.23,1,0,10,1,Generated
116.185,1.9571,2,0,9.23,0,0,7,1,Generated
159.27899999999997,1.9536999999999998,3,2,12.03,1,0,9,1,Generated
119.18899999999998,0.20809999999999995,3,2,21.259999999999998,0,0,7,1,Generated
104.174,1.0527,2,1,9.23,0,0,6,1,Generated
146.25500000000002,2.939000000000001,2,1,20.23,5,0,9,0,Generated
92.163,0.9533,2,0,9.23,2,0,5,0,Generated
122.21700000000001,-1.4914999999999994,3,3,79.68,2,0,7,0,Generated
112.15199999999999,-0.5822,1,1,23.200000000000003,1,0,8,1,Generated
135.237,-0.20310000000000006,3,1,16.8,1,0,7,1,Generated
125.242,0.04920000000000008,3,2,39.67,3,0,6,0,Generated
129.184,1.70492,3,0,26.03,1,1,8,1,Generated
168.30500000000004,3.3312000000000026,0,0,0.0,4,0,11,1,Generated
116.15999999999998,0.7363999999999999,2,1,37.3,2,0,8,0,Generated
114.18799999999999,2.0116,1,0,17.07,3,0,8,0,Generated
116.22899999999997,2.2709000000000006,1,1,0.0,2,0,7,0,Generated
190.28299999999996,1.9381999999999997,3,1,38.69,9,0,13,0,Generated
134.22199999999998,3.084900000000002,0,0,0.0,1,0,10,1,Generated
129.22799999999998,1.8739,2,0,3.24,0,0,8,1,Generated
127.21199999999997,1.4675,2,1,12.03,2,1,8,1,Generated
84.162,2.3626000000000005,0,0,0.0,2,0,6,0,Generated
183.25099999999995,2.2920700000000007,3,1,50.150000000000006,3,0,13,1,Generated
90.191,1.337,0,0,0.0,1,0,5,0,Generated
118.20499999999998,0.5446,3,2,24.06,4,0,7,0,Generated
113.204,2.46227,1,1,23.85,3,0,8,0,Generated
120.197,-0.3186000000000001,2,2,36.84,3,0,7,0,Generated
112.172,1.9317,1,0,17.07,3,0,8,0,Generated
120.17699999999999,-0.6905999999999999,2,1,55.449999999999996,0,0,7,0,Generated
216.34599999999998,3.0218000000000016,3,1,26.3,2,0,14,1,Generated
138.25699999999998,1.4231,2,0,17.07,3,0,7,0,Generated
174.249,0.38302,4,1,51.620000000000005,4,1,11,1,Generated
148.16099999999994,1.1905999999999999,2,0,26.3,0,1,11,2,Generated
182.30699999999993,3.5720000000000027,1,0,17.07,4,0,13,1,Generated
127.231,1.9286,1,1,12.03,3,0,9,1,Generated
123.11099999999999,0.8866999999999999,3,0,43.1,2,1,9,1,Generated
101.149,0.5178000000000001,1,1,43.09,2,0,7,0,Generated
173.25599999999997,1.79887,3,2,53.31,6,0,12,0,Generated
170.252,2.686000000000001,2,0,26.3,9,0,12,0,Generated
177.26899999999998,0.8480999999999999,4,1,38.33,5,0,11,0,Generated
60.07600000000001,-1.664,1,1,33.68,1,0,4,0,Generated
154.16499999999996,0.9722999999999999,2,1,46.53,3,0,11,1,Generated
112.12799999999997,0.8144,2,1,33.370000000000005,2,1,8,1,Generated
89.16199999999999,-1.6009999999999989,1,2,28.64,3,0,6,0,Generated
119.25299999999999,1.6213,0,0,0.0,4,0,7,0,Generated
96.17299999999999,2.5287000000000006,0,0,0.0,2,0,7,0,Generated
202.323,2.36177,3,3,56.11,7,0,13,0,Generated
142.22299999999996,2.0925000000000002,1,0,9.23,1,0,9,1,Generated
106.16799999999996,2.2490000000000006,0,0,0.0,1,1,8,1,Generated
152.22099999999998,0.7976199999999996,2,0,39.92,2,1,11,1,Generated
149.23499999999999,-0.08120000000000016,2,0,26.3,5,0,9,0,Generated
101.19299999999998,1.396,1,1,12.03,4,0,7,0,Generated
212.35699999999997,1.5792999999999995,1,1,31.04,8,0,15,0,Generated
144.19899999999998,1.0089,4,1,24.83,1,0,9,1,Generated
136.196,-0.32353,2,3,64.31,4,0,8,0,Generated
158.22199999999998,1.7972000000000001,2,0,30.21,3,1,10,1,Generated
88.14999999999999,1.4329,1,0,9.23,3,0,6,0,Generated
131.20000000000002,0.6933,2,1,21.259999999999998,2,0,8,0,Generated
117.198,1.8808999999999998,3,0,12.36,0,0,6,1,Generated
132.22799999999998,2.2220000000000004,2,0,9.23,0,0,8,1,Generated
206.28799999999998,2.2428999999999997,2,1,46.53,1,0,12,1,Generated
122.14499999999998,0.1447,2,1,54.370000000000005,1,0,7,0,Generated
89.13800000000002,-0.2839999999999999,2,2,46.25,1,0,6,0,Generated
159.22899999999998,0.6768999999999998,2,1,36.730000000000004,6,0,11,0,Generated
120.10399999999998,-0.8381000000000001,3,3,77.76,3,0,8,0,Generated
104.17399999999999,0.8985,1,0,17.07,2,0,6,0,Generated
120.17299999999999,-0.13390000000000002,3,2,37.3,2,0,7,0,Generated
175.272,1.9522,3,2,41.489999999999995,9,0,12,0,Generated
143.23,1.0928999999999998,1,1,27.5,5,0,10,0,Generated
124.18299999999998,2.4144000000000005,1,1,20.23,1,0,9,1,Generated
218.40599999999995,4.318500000000004,2,0,9.23,9,0,14,0,Generated
136.218,1.5125,0,1,27.64,2,1,10,1,Generated
159.273,1.5354999999999999,2,2,32.26,5,0,11,0,Generated
99.17800000000001,1.7888199999999999,0,0,0.0,0,1,6,1,Generated
100.185,0.49339999999999995,0,1,16.61,3,0,7,0,Generated
103.19,0.6224999999999999,2,0,3.24,0,0,6,1,Generated
154.23299999999998,1.4728999999999999,1,1,25.84,2,0,11,1,Generated
154.27799999999996,3.181320000000002,1,0,0.0,2,1,10,1,Generated
158.29,0.4239000000000002,1,2,13.97,5,0,10,0,Generated
201.291,1.6409999999999998,4,2,41.489999999999995,4,0,13,1,Generated
145.207,-1.6940999999999995,3,2,43.07,1,0,9,1,Generated
147.24300000000002,0.48489999999999994,3,2,29.1,5,0,9,0,Generated
203.23799999999991,-0.31740000000000035,4,2,75.63000000000001,5,0,14,0,Generated
144.199,0.5729000000000002,4,1,41.46,2,0,9,1,Generated
140.226,2.2335000000000003,1,0,9.23,1,0,10,1,Generated
86.11399999999999,-1.1078000000000001,1,1,33.68,3,0,6,0,Generated
116.20899999999999,0.08310000000000006,1,1,25.59,3,0,7,0,Generated
190.35199999999998,3.336400000000002,2,0,9.23,9,0,12,0,Generated
137.229,0.7422,3,2,21.259999999999998,1,0,7,0,Generated
107.109,-2.3832999999999998,4,4,86.71000000000001,2,0,7,0,Generated
131.199,1.0883,1,1,32.11,4,0,9,0,Generated
198.291,1.5202199999999997,3,1,41.99,4,1,13,1,Generated
226.32099999999994,1.024,3,2,41.74,4,0,15,1,Generated
160.26,3.4193000000000024,0,0,0.0,2,1,12,2,Generated
