MW,LogP,HBA,HBD,TPSA,RotBonds,AromaticRings,HeavyAtoms,RingCount,Source
122.258,2.4076000000000004,2,0,0.0,3,0,6,0,aromadb
128.21499999999997,2.5458000000000007,1,0,17.07,5,0,9,0,aromadb
130.187,2.0414,1,1,37.3,5,0,9,0,aromadb
101.19300000000001,1.5253999999999999,1,1,26.02,4,0,7,0,aromadb
112.216,3.142800000000002,0,0,0.0,5,0,8,0,aromadb
116.204,1.9491,1,1,20.23,5,0,8,0,aromadb
114.18799999999999,2.1557000000000004,1,0,17.07,5,0,8,0,aromadb
214.34899999999996,4.080300000000003,2,0,26.3,10,0,15,0,aromadb
200.32199999999997,3.6902000000000026,2,0,26.3,9,0,14,0,aromadb
158.285,3.119400000000002,1,1,20.23,8,0,11,0,aromadb
156.269,3.3260000000000023,1,0,17.07,8,0,11,0,aromadb
186.295,3.6018000000000017,1,1,37.3,9,0,13,0,aromadb
270.45699999999994,5.640700000000005,2,0,26.3,14,0,19,0,aromadb
170.296,3.7161000000000026,1,0,17.07,9,0,12,0,aromadb
228.37599999999995,4.470400000000004,2,0,26.3,11,0,16,0,aromadb
220.35599999999997,3.3874000000000026,1,1,20.23,4,0,16,4,aromadb
196.29,3.2406000000000024,2,0,26.3,5,0,14,0,aromadb
74.079,-0.43229999999999996,2,1,37.3,1,0,5,0,aromadb
102.13299999999998,1.1171,1,1,37.3,2,0,7,0,aromadb
228.24699999999999,2.7492000000000014,3,1,46.53,3,2,17,2,aromadb
212.248,2.6029000000000004,2,1,37.3,3,2,16,2,aromadb
129.16199999999998,2.2348,1,0,12.89,0,2,10,2,aromadb
84.118,1.1295,1,0,17.07,0,0,6,1,aromadb
166.176,1.6034,3,1,46.53,3,1,12,1,aromadb
168.14799999999997,1.099,3,2,66.76,2,1,12,1,aromadb
134.178,2.1976199999999997,1,0,17.07,1,1,10,1,aromadb
151.16499999999996,1.0554,3,1,52.32,1,1,11,1,aromadb
144.214,2.2874,1,1,37.3,5,0,10,0,aromadb
146.18599999999998,0.7104999999999999,3,1,46.53,4,0,10,0,aromadb
154.25300000000001,2.5037000000000016,1,1,20.23,1,0,11,1,aromadb
274.40399999999994,4.544900000000004,2,0,26.3,8,1,20,1,aromadb
150.177,1.7496999999999998,2,0,26.3,2,1,11,1,aromadb
206.285,2.8184000000000013,2,0,26.3,5,1,15,1,aromadb
150.177,1.9203199999999996,2,0,26.3,1,1,11,1,aromadb
100.11699999999999,0.7355,2,0,26.3,2,0,7,0,aromadb
258.3579999999999,2.9452000000000016,4,0,52.60000000000001,9,0,18,0,aromadb
212.33299999999994,3.712200000000003,2,0,26.3,7,0,15,0,aromadb
226.35999999999996,4.102300000000004,2,0,26.3,8,0,16,0,aromadb
156.26899999999998,2.751300000000001,1,1,20.23,5,0,11,0,aromadb
218.337,2.572700000000001,3,1,38.69,8,0,15,0,aromadb
116.15999999999998,1.6513,1,1,37.3,4,0,8,0,aromadb
144.214,2.1298000000000004,2,0,26.3,5,0,10,0,aromadb
144.258,2.7293000000000016,1,1,20.23,7,0,10,0,aromadb
246.4,4.768200000000004,2,0,0.0,5,2,16,2,aromadb
198.30599999999995,3.3221000000000016,2,0,26.3,6,0,14,0,aromadb
192.25800000000004,2.570800000000001,2,0,26.3,3,1,14,1,aromadb
138.16599999999997,1.7038,2,0,18.46,2,1,10,1,aromadb
80.09,0.4765999999999999,2,0,25.78,0,1,6,1,aromadb
121.13899999999997,1.2842,2,0,29.96,1,1,9,1,aromadb
126.199,2.3218000000000005,1,0,17.07,3,0,9,0,aromadb
152.237,2.711900000000001,1,0,17.07,1,0,11,1,aromadb
154.253,2.7441000000000013,1,0,9.23,1,0,11,2,aromadb
208.25699999999995,2.4409,3,0,27.69,5,1,15,1,aromadb
84.11799999999998,1.1515,1,0,17.07,1,0,6,0,aromadb
150.22099999999998,2.8240200000000013,1,1,20.23,1,1,11,1,aromadb
170.25199999999998,2.8436000000000003,1,1,37.3,5,0,12,0,aromadb
102.13299999999998,1.1171,1,1,37.3,2,0,7,0,aromadb
120.24199999999999,1.4664,2,0,0.0,0,0,6,1,aromadb
98.14499999999998,1.5416,1,0,17.07,3,0,7,0,aromadb
154.25300000000001,2.1935000000000007,1,1,20.23,0,0,11,2,aromadb
222.37199999999999,4.230200000000004,1,1,20.23,4,0,16,1,aromadb
204.357,4.581100000000004,0,0,0.0,1,0,15,2,aromadb
222.23999999999995,2.1609999999999996,4,0,36.92,4,1,16,2,aromadb
90.12199999999999,0.6252,2,0,18.46,2,0,6,0,aromadb
136.194,2.04832,1,1,20.23,1,1,10,1,aromadb
152.237,2.2813000000000003,1,1,20.23,2,0,11,1,aromadb
136.194,2.2231000000000005,1,0,9.23,3,1,10,1,aromadb
186.29499999999993,3.3001000000000023,2,0,26.3,8,0,13,0,aromadb
87.122,0.27180000000000015,1,1,43.09,2,0,6,0,aromadb
100.11699999999999,1.0372,1,1,37.3,1,0,7,0,aromadb
250.4259999999999,5.586700000000006,1,0,17.07,0,0,18,1,aromadb
116.20399999999998,1.9475000000000002,1,1,20.23,4,0,8,0,aromadb
152.237,2.2576,1,0,17.07,0,0,11,3,aromadb
135.16599999999994,1.4714,2,1,43.09,1,1,10,1,aromadb
136.238,3.1648000000000023,0,0,0.0,1,0,10,1,aromadb
86.134,0.9449000000000001,1,1,20.23,1,0,6,0,aromadb
154.25300000000001,2.5037000000000016,1,1,20.23,1,0,11,1,aromadb
134.178,2.1976199999999997,1,0,17.07,1,1,10,1,aromadb
148.16099999999997,1.4583000000000002,2,0,34.14,2,1,11,1,aromadb
136.238,3.453000000000002,0,0,0.0,0,0,10,1,aromadb
116.204,1.9475000000000002,1,1,20.23,4,0,8,0,aromadb
116.20399999999998,1.9475000000000002,1,1,20.23,4,0,8,0,aromadb
130.18699999999998,1.7397,2,0,26.3,4,0,9,0,aromadb
86.13399999999999,1.2314,1,0,17.07,2,0,6,0,aromadb
98.101,0.8371,2,0,26.3,0,0,7,1,aromadb
158.19699999999997,1.3088000000000002,3,0,43.370000000000005,5,0,11,0,aromadb
80.13,1.8926,0,0,0.0,0,0,6,1,aromadb
115.201,1.8893,2,0,12.36,3,0,7,0,aromadb
72.107,0.5531999999999999,1,1,20.23,1,0,5,0,aromadb
135.16599999999997,0.8280000000000001,2,1,43.09,2,1,10,1,aromadb
154.25299999999996,2.3596000000000004,1,1,20.23,1,0,11,1,aromadb
110.112,1.40052,2,0,30.21,1,1,8,1,aromadb
142.19799999999998,1.8821999999999999,2,0,26.3,1,0,10,1,aromadb
98.14499999999998,1.5416,1,0,17.07,2,0,7,0,aromadb
160.16899999999998,0.5011,4,0,52.6,3,0,11,0,aromadb
94.20400000000001,1.6274,2,0,0.0,1,0,4,0,aromadb
172.26799999999994,2.910000000000001,2,0,26.3,7,0,12,0,aromadb
102.17699999999998,1.5574,1,1,20.23,3,0,7,0,aromadb
116.20399999999998,1.8034,1,1,20.23,3,0,8,0,aromadb
174.196,0.8927999999999998,4,0,52.60000000000001,5,0,12,0,aromadb
144.17,0.7284999999999999,3,0,35.53,2,0,10,1,aromadb
162.23199999999994,3.0126000000000017,1,0,17.07,2,1,12,1,aromadb
172.26799999999997,2.6218000000000012,2,0,26.3,5,0,12,0,aromadb
170.30200000000002,3.197800000000001,2,0,0.0,3,1,10,1,aromadb
170.25199999999998,2.6624000000000008,2,0,26.3,4,0,12,1,aromadb
170.25199999999998,2.6624000000000008,2,0,26.3,5,0,12,1,aromadb
112.12799999999999,0.6986,2,0,34.14,0,0,8,1,aromadb
138.23499999999999,2.5496000000000008,1,0,0.0,2,1,9,1,aromadb
74.14799999999998,1.1022,1,1,0.0,1,0,4,0,aromadb
96.129,1.2956,1,0,17.07,0,0,7,1,aromadb
102.158,1.04,2,0,17.07,0,0,6,1,aromadb
109.12799999999997,1.2173,1,1,32.86,1,1,8,1,aromadb
112.17199999999998,1.9317,1,0,17.07,3,0,8,0,aromadb
121.13899999999997,1.2842,2,0,29.96,1,1,9,1,aromadb
220.35599999999994,3.9364000000000035,1,0,12.53,0,0,16,3,aromadb
110.11199999999997,1.4822,2,0,30.21,1,1,8,1,aromadb
124.139,1.79062,2,0,30.21,1,1,9,1,aromadb
150.221,2.22242,1,1,20.23,1,1,11,1,aromadb
136.238,2.9987000000000013,0,0,0.0,0,0,10,3,aromadb
150.17699999999996,1.9032199999999995,2,1,37.3,1,1,11,1,aromadb
118.13199999999998,-0.06970000000000004,3,1,46.53,2,0,8,0,aromadb
154.253,2.1935000000000002,1,1,20.23,0,0,11,2,aromadb
126.19899999999997,2.3218000000000005,1,0,17.07,4,0,9,0,aromadb
142.198,1.9058,2,0,26.3,4,0,10,0,aromadb
142.286,4.147000000000004,0,0,0.0,7,0,10,0,aromadb
176.215,1.9583,2,0,26.3,4,1,13,1,aromadb
188.226,2.4290000000000003,2,0,26.3,4,1,14,1,aromadb
178.34699999999998,3.3880000000000017,3,0,0.0,6,0,9,0,aromadb
128.17099999999996,1.5157,2,0,26.3,4,0,9,0,aromadb
194.23,2.3491000000000013,3,1,46.53,4,1,14,1,aromadb
172.22399999999996,1.6989,3,0,43.370000000000005,6,0,12,0,aromadb
150.221,2.4879000000000007,1,0,17.07,2,0,11,1,aromadb
148.296,2.9638000000000018,2,0,0.0,5,0,8,0,aromadb
156.26899999999998,2.4395000000000007,1,1,20.23,1,0,11,1,aromadb
150.22099999999998,2.4879000000000007,1,0,17.07,1,0,11,1,aromadb
149.237,2.814300000000001,1,0,12.89,4,1,11,1,aromadb
224.34399999999994,3.878300000000003,2,0,26.3,6,0,16,0,aromadb
152.23699999999997,2.878000000000001,1,0,17.07,6,0,11,0,aromadb
140.226,2.401700000000001,1,0,17.07,0,0,10,1,aromadb
154.25300000000001,2.5037000000000007,1,1,20.23,1,0,11,1,aromadb
112.17199999999997,1.9317,1,0,17.07,4,0,8,0,aromadb
142.19799999999998,1.9058,2,0,26.3,4,0,10,0,aromadb
172.26799999999997,2.910000000000001,2,0,26.3,7,0,12,0,aromadb
193.20199999999994,1.4315999999999998,3,1,55.400000000000006,2,1,14,1,aromadb
166.21999999999997,2.353300000000001,2,1,29.46,3,1,12,1,aromadb
100.117,0.36429999999999996,2,0,26.3,0,0,7,1,aromadb
226.275,3.097500000000001,1,1,37.3,4,2,17,2,aromadb
136.23799999999997,2.9987000000000013,0,0,0.0,1,0,10,2,aromadb
128.21499999999997,2.1136000000000004,1,1,20.23,5,0,9,0,aromadb
156.26899999999998,2.4395000000000007,1,1,20.23,1,0,11,1,aromadb
128.12699999999998,0.7637,3,1,46.53,0,0,9,1,aromadb
138.20999999999998,3.0123000000000015,1,0,13.14,4,1,10,1,aromadb
194.31799999999998,4.048300000000003,1,0,17.07,6,0,14,0,aromadb
154.253,3.102000000000002,1,0,17.07,7,0,11,0,aromadb
130.231,2.3376000000000006,1,1,20.23,5,0,9,0,aromadb
184.27899999999997,3.076100000000002,2,0,26.3,8,0,13,0,aromadb
164.20399999999998,2.3921,2,0,26.3,3,1,12,1,aromadb
128.171,1.4921,2,0,26.3,2,0,9,1,aromadb
154.209,1.8822,2,0,26.3,0,0,11,2,aromadb
124.18299999999996,2.622200000000001,1,0,13.14,3,1,9,1,aromadb
128.21499999999997,2.1136000000000004,1,1,20.23,3,0,9,0,aromadb
152.237,2.5458000000000007,1,0,17.07,1,0,11,2,aromadb
114.18799999999997,1.7235,1,1,20.23,4,0,8,0,aromadb
190.24200000000002,2.8096000000000014,2,0,26.3,3,1,14,1,aromadb
186.29499999999996,3.3001000000000023,2,0,26.3,8,0,13,0,aromadb
108.14399999999999,1.09344,2,0,25.78,0,1,8,1,aromadb
170.25199999999998,1.881,2,1,29.46,2,0,12,1,aromadb
88.14999999999999,1.1673,1,1,20.23,2,0,6,0,aromadb
200.32199999999995,3.6902000000000026,2,0,26.3,9,0,14,0,aromadb
206.285,3.310100000000002,2,0,26.3,6,1,15,1,aromadb
230.30399999999997,2.45,4,0,52.60000000000001,7,0,16,0,aromadb
273.37600000000003,4.1167000000000025,3,1,52.32,6,1,20,1,aromadb
216.27699999999993,2.0615,4,0,52.6,7,0,15,0,aromadb
192.21400000000003,1.7946,3,0,35.53,5,1,14,1,aromadb
190.19499999999996,-0.1363999999999998,5,1,72.83000000000001,5,0,13,0,aromadb
193.24599999999998,2.2257000000000002,3,1,52.32,4,1,14,1,aromadb
152.23699999999997,2.567800000000001,1,0,17.07,1,0,11,1,aromadb
219.28400000000002,2.7583,3,1,52.32,2,1,16,2,aromadb
202.338,3.746000000000003,2,0,18.46,10,0,14,0,aromadb
154.25299999999996,2.3596000000000004,1,1,20.23,1,0,11,1,aromadb
220.31199999999998,3.3510000000000018,2,0,26.3,5,1,16,1,aromadb
149.237,1.7907,1,0,3.24,3,1,11,1,aromadb
156.269,2.8954000000000018,1,1,20.23,8,0,11,0,aromadb
122.17099999999998,1.34742,2,0,25.78,1,1,9,1,aromadb
136.19799999999998,1.65584,2,0,25.78,1,1,10,1,aromadb
136.238,2.9987000000000013,0,0,0.0,0,0,10,2,aromadb
128.17099999999996,1.1906,2,0,34.14,3,0,9,0,aromadb
122.17099999999998,1.34742,2,0,25.78,1,1,9,1,aromadb
154.253,2.6477000000000013,1,0,17.07,1,0,11,1,aromadb
140.22599999999997,2.711900000000001,1,0,17.07,5,0,10,0,aromadb
122.17099999999999,1.4018599999999999,2,0,25.78,0,1,9,1,aromadb
222.37199999999999,4.230200000000005,1,1,20.23,4,0,16,1,aromadb
180.24699999999999,2.4384000000000006,2,0,26.3,0,0,13,2,aromadb
122.17099999999998,1.34742,2,0,25.78,1,1,9,1,aromadb
136.19799999999998,1.6014,2,0,25.78,2,1,10,1,aromadb
154.253,2.7677000000000014,1,0,9.23,1,0,11,1,aromadb
198.30599999999998,3.0103000000000018,2,0,26.3,2,0,14,1,aromadb
150.225,1.90982,2,0,25.78,2,1,11,1,aromadb
150.225,1.90982,2,0,25.78,2,1,11,1,aromadb
150.22099999999998,2.1776999999999997,1,0,17.07,0,0,11,3,aromadb
196.28999999999996,3.0981000000000014,2,0,26.3,5,0,14,0,aromadb
170.25199999999995,2.5199000000000007,2,0,26.3,3,0,12,1,aromadb
122.12699999999998,0.6791999999999999,3,0,42.85,1,1,9,1,aromadb
202.297,3.8492000000000033,1,0,17.07,6,1,15,1,aromadb
192.258,2.572400000000001,2,0,26.3,5,1,14,1,aromadb
164.204,2.1398,2,0,26.3,3,1,12,1,aromadb
264.32399999999996,3.956400000000003,2,0,26.3,5,2,20,2,aromadb
164.20399999999998,1.8267,2,0,26.3,3,1,12,1,aromadb
136.14999999999998,1.5076999999999998,2,0,26.3,2,1,10,1,aromadb
174.19599999999997,0.8927999999999999,4,0,52.60000000000001,5,0,12,0,aromadb
108.14399999999999,1.0934399999999997,2,0,25.78,0,1,8,1,aromadb
136.238,3.4750000000000023,0,0,0.0,4,0,10,0,aromadb
144.21399999999997,2.1298000000000004,2,0,26.3,5,0,10,0,aromadb
71.123,0.36979999999999996,1,1,12.03,0,0,5,1,aromadb
370.5740000000003,6.354200000000008,4,0,52.60000000000001,19,0,26,0,aromadb
116.15999999999998,1.3496000000000001,2,0,26.3,3,0,8,0,aromadb
340.5920000000001,7.591200000000009,2,0,26.3,19,0,24,0,aromadb
142.242,2.935900000000001,1,0,17.07,7,0,10,0,aromadb
258.361,4.534500000000004,2,0,26.3,6,1,19,1,aromadb
136.154,0.9876199999999999,3,0,42.85,1,1,10,1,aromadb
147.13,-0.736899999999999,3,3,100.61999999999999,4,0,10,0,aromadb
152.19699999999997,1.6086,3,0,35.010000000000005,2,1,11,1,aromadb
122.16699999999999,2.0036199999999997,1,0,9.23,1,1,9,1,aromadb
152.23699999999997,2.567800000000001,1,0,17.07,1,0,11,1,aromadb
128.171,1.8174000000000001,1,1,37.3,4,0,9,0,aromadb
134.182,1.3554,2,0,25.78,0,1,10,2,aromadb
198.30599999999995,3.4662000000000024,2,0,26.3,9,0,14,0,aromadb
128.215,2.1136000000000004,1,1,20.23,5,0,9,0,aromadb
226.35999999999996,3.9582000000000033,2,0,26.3,7,0,16,0,aromadb
