SMILE,frag_likeliness
CC(=O)OC(C)(S)C1CCC(C)CC1,0
CCCS(=O)SC,0
CCCO[NH2+]c1nsc(C)n1,0
O=CC=Cc1cnco1,0
CC(C)C(=N)OCCCCCO,0
CNC(CCSC)OC(C)=O,0
O=C(O)COC1C=CC=CC1,0
CC(O)=CSCC(C)CCNC=N,0
Cc1n[nH+]cnc1CC(C)C,0
CC[SH2+]=CCCOC=O,0
CC(S)N1C=NC=CO1,0
N=C(O)CC[SH+]CO,0
CCCS(=O)c1ccco1,0
C=CCOC(=S)NC,0
C1=CSSN=C1,0
COS1=C(C)C=CS(C(=O)O)=C1,0
CCC(=O)S(=O)O,0
CCCC=CCO[NH+]([O-])CC,0
O=C(O)CCC(O)O,0
CC(=O)C(O)CS,0
CCCCCCOCCCNO,0
CCSC1C=C(COC)NC=C1O,0
CC(=O)C1=[NH+]NCCS1,0
CC(=O)CCNCCS,0
CCNC(=O)C(O)C(C)C(=O)OCC,0
CCC(=O)C1=NNCS1,0
CCOC(=S)NS,0
NC(O)C(O)CO,0
CCCC(C)[N+](=O)NC,0
CCC(=O)NCCc1scnc1C,0
CCC1=C[NH+](C=CC=O)CC(SC)=C1O,0
CC(C)(C)c1ccc([NH2+]C[NH2+][O-])cc1,0
CCNCCCCC(=N)O,0
NOCCCC=CN=[NH+]C(=O)CCCC[SH2+],0
SCCC1NCCS1,0
CCC[N+](=O)OCCCCO,0
CCCNNSC,0
CCCN=C(C)C(=O)O,0
CNCC1=CNC=C[NH2+]1,0
CC(C)C1=C2C=CC=CN2N=CS1,0
NC1CCNS1,0
O=[N+](OSCCc1ccccc1)c1ccccc1,0
CCC(CC)(CC)C(=O)[NH2+]C(C)(C)CO,0
CC(O)SN,0
CC1=CCC(C)([N+](C)=O)SC1,0
COC1C=CNC=[N+]1O,0
CC(C)C(=O)S(=O)O,0
C=C(C)CCCCNOC(C)=O,0
CCCCCCOCCC(=N)O,0
CC(S)CCSSNC(O)S,0
CCCN1NCON(C)S1,0
CCCC1=NSC=CO1,0
COC(=O)NNSC,0
CCCSOSCO,0
CCOCSCC=CC(=O)OCC,0
CC[N+]1(CC)CNCS1,0
COC(=O)CN,0
CNC(=N)[NH+]1C=CN([NH3+])C(C)=C1C,0
CCCCC(=O)OCNCC,0
CCC(C)C(=N)OCCO,0
CCCCOS(=O)CCC,0
Oc1ccsc1CS,0
CCC(=N)SNC=O,0
NC(C[NH3+])CCCCCSC(=O)O,0
CC(C)(C=O)COCN1C=CC=[NH+]N1,0
C=C(CSC)OCS,0
CC(=O)OCCOCOC(C)=O,0
CCCCCCC1OCC(CN)O1,0
CC(OC=O)C1CCSC(C)(C)C1,0
CCOC(=O)SC,0
CCSC(=O)CC1(C)[NH2+]CC(C)O1,0
OCCN1CCOC1,0
CC(=N)CC(C)(C)C1CCC(C)SC1=O,0
COC1=CS(O)=CC(C)[NH2+]1,0
CCN(C)OS,0
O=C1CCCC1C1CCNO1,0
CC1=c2nccnc2=CON1,0
CC(=O)S1=NC=CC=C1C,0
CC=COSCNC,0
CC(=N)S(=O)[NH2+]O,0
CC1=N[NH+](C=O)C=C1,0
CC1=CNC(=S(C)CCC=S)CC1,0
N=C(CO)CO,0
CNC(=O)C(=O)O,0
CCCCCCSC(=O)C=NCCCC[NH3+],0
CCOC1=CC2O[N+]([O-])=CC(C)=C2C=C1,0
O=CS1=CC=CS1,0
CC1C(=N)S(O)=S(C)C1N,0
CSC([NH3+])S,0
CSSCC1=CCNC=C1,0
CC1OC(C)SC(C)O1,0
COC(=O)C(C)=N,0
CCCCCC(=O)OCC(CC)SCCC,0
CC1=N[NH+](C)CC1N,0
CC1=NC(CO)OC1C,0
CNC(=O)CCO,0
CC(=O)C(N)S,0
ON1CCSC[SH+]1,0
CNN1C=CC=CC1O,0
CCCCCCNNNC,0
CON1CC=C(C)C=C1S,0
CC(C)(S)[NH2+]CN,0
CS[NH2+]NC(=O)S,0
NC1C=CC=CN1S,0
CCOS(=O)C(C)CSC,0
O=C1CC=C(O)O1,0
C=[N+]([O-])S1=C(C)C(C)=C(C)S([N+](=O)[O-])=C1C(C)(C)C,0
CNCCCCCC(=O)O,0
CC[NH2+]C(=[NH2+])C(C)[SH+]SC,0
CCSCSCCNC,0
COC(=O)CCCC=CCO,0
CC(C)(C=O)OC(N)=S,0
CCOC(=O)CC[SH2+],0
COc1cccc(OS)c1O,0
NS[NH+]([O-])c1ccco1,0
CC1(O)CCC(S(C)(C)N)CC1,0
CCCOC(=O)S,0
CC(C)C1CCC(N)C[N+](=O)C1,0
CC(=O)CC[NH+](N)c1ccccc1,0
NC1SCCC1=O,0
CSOC(=O)C(C)OC([NH3+])=O,0
C=C(CCCC(CCC)NC(C)=O)OCO,0
CC1COOC1=O,0
CSCCCCOCCCC=CCS,0
CCCSCC(=N)OCC=[NH2+],0
CC1CCS2(CC1)COC(=O)O2,0
C=C(OCC=C[NH2+]CC)C(C)O,0
CCCS(=S)O[NH3+],0
CC1CC(c2ccc3c(c2)OCO3)SC1C,0
CCOC(=S)C(C)SC,0
CCC(C=O)c1ccc([NH3+])s1,0
COC1=[NH+]CN(C[SH+]C)C=C1,0
CCCCC(S)CNOC,0
CC1=S(CC2OC2(C)C)OC=C1,0
CCCOC(=O)C=CCCOCC,0
C=C1NOC(C)=C1O,0
CCCC[NH+](C)NC(=O)CSC,0
CSCC=CNC=O,0
NC[NH+]=[NH+][O-],0
CCC1=NS(C)=CN=C1,0
CSC(=O)O,0
CC1=NCN(C)N1,0
CCC(C)C(=O)[NH+]([O-])OC,0
CNOCc1ccc(O)c([NH2+]C)c1,0
O=COCOc1ccccc1,0
CC([NH3+])(S)CCO,0
CCCSS[NH2+]C,0
O=COCC[SH2+],0
CC1=CC(=O)C(S)O1,0
CC(S)C(=N)O,0
COc1ccc(C(=O)CN)cc1,0
CC=Cc1ccc(NC([NH3+])=S)c(CC)c1,0
CCCCCSC1CCCCC(=O)O1,0
CCCCC(OCC)OOC,0
C=CCNC(=O)C(C)=O,0
c1csc(SSn2cccn2)c1,0
O=S1CCCCCCCCONCCCCCC1,0
CCOc1ccc(C=O)cc1OO,0
COc1ccc(C2OC(C)[NH+](C)O2)cc1,0
CCCCOCC(=S)OCCCC,0
CC(C)C(=O)OSC(C)c1ccccc1,0
C=S(N)C(N)CCOC,0
C=C1CCC(C(N)(O)CN)CC1,0
