SMILE,frag_likeliness
CC1CCC(C(C)C)C(OC=S)C1,1
C=C(C)c1cnc(C)o1,1
CNc1cc(C)oc1C,1
C=CCNCSCC=C,1
C=C(C)c1ccnc([NH2+]C)c1,1
CC[NH2+]CS,1
CCC(=O)CS,1
CC1(C)C(=S)C2CCC1C2,1
CC(=O)C(C)CC(C)C,1
CCCCCCCCCCS,1
CC=CC1=CS(C(C)C)=CC=C1S,1
CCC(O)C[NH2+]C(C)C,1
CCN=CC=S,1
CCC(S)CCC(C)C,1
CCC=CCCC=[NH2+],1
CC(S)CO,1
S=C1CCCO1,1
[SH2+]c1ccc[nH+]c1,1
C=C(O)CC(C)O,1
CC(C)=C[SH+](C)=O,1
CC(=O)C1CC=[N+](C)C1(C)C,1
CC(O)CN(C)C,1
C=C([NH3+])CCCC(C)CO,1
CCSCOC,1
c1c[nH]cn1,1
C=C(C)CCC,1
CCCCCC(C)=S,1
CC(C)NC(C)OC(C)C,1
CC(C)=CSC=C(C)CC=O,1
C=C(C)C=CN1C=CCC=C1,1
CCc1csc(C)c1,1
Cc1ccc(O)o1,1
CCC,1
CC1=CCCC(C)=C1C,1
CC1CCCC(=S)C1,1
CCNC(=O)CC,1
CCOSC,1
CCCC=CC(=O)SCC(C)C,1
CC(=S)c1ccc(C)o1,1
C=CCCCC,1
C=C(C)C1CCC(S)CC1,1
CCC(=O)C(C)SC,1
CSC=CCO,1
C=C(N)CCCC,1
CCc1ccc[sH+]1,1
C=C1OC(C)C(C)=C1O,1
C=CCOSC,1
CC1=C(S)C(C)C(C)C1=O,1
CC(C)C=N,1
CCCC(C)OC,1
CCCSCCCC(C)=O,1
OCCCCS,1
Cc1csc(CO)c1,1
CCCCCSC(=O)CCC,1
CCc1ccc[nH+]c1,1
CCSS,1
C=CCCC(=O)SC,1
C=C(O)C1CCCCO1,1
C=C(C=CC)CC,1
CCC(C)=N,1
C[NH2+]CCC=CCCO,1
CO[NH3+],1
CCN(CC)CO,1
CC1=NN(C)C=CC1,1
CC(C)(C)C(C)(C)C,1
CCC(N)CS,1
CCCSCOC,1
CCC1=CCC(CC(C)(C)N=O)C=C1,1
CC=CCC,1
C[NH2+]C,1
CCCCCCCNCC(C)N,1
CCCNC(CN)CC(C)CCC,1
C=CCC(O)C=NCCC,1
Cc1ccc2ccnnc2c1,1
CCSC(C)S,1
CC1CCC2=C(C1)[NH+](C)C=C2,1
CCSC(=O)C(C)C,1
CC1CCOO1,1
CCCCC(=N)OCCC1CCCCC1,1
CC1(C)C2CCS(C)(S)C1C2,1
CCC(=O)C(C)(C)C,1
C=CCCSCC=C,1
CCC1=C(O)C(=N)CC1C,1
C=C(C)C(CC)CC=C(C)C,1
N=C1CCCCC1=O,1
C=C(CC(C)C)C(C)C,1
CCCCNN,1
CC(O)C(C)(C)S,1
CC(C)c1cc[nH+]cc1,1
CC(C)CC(C)C(=O)S,1
O=C(S)CCc1ccccc1,1
CS1(C)C2CCC(CCO)C1C2,1
CCCC[NH+]=CCCCCO,1
CCOC(C)CCC1=CNCC=C1,1
CCC=CC=CCC=CCC,1
CCC=CCC(C)=O,1
CCNSC,1
CCCC(=N)CC(C)CC,1
CCCC(C)C(=N)OC,1
CC(C)[NH2+]CN,1
CCC=CCNOC,1
CCCCCCCCOC(=N)CCCCCC,1
SCC1=CCC=C1,1
Cc1coc(C)n1,1
C1CN=NC1,1
CCC(S)CC(S)CC,1
