MW,LogP,HBA,HBD,TPSA,RotBonds,AromaticRings,HeavyAtoms,RingCount,Source
114.23199999999999,3.0786000000000016,0,0,0.0,3,0,8,0,Generated
152.237,2.8693000000000017,1,0,9.23,0,0,11,2,Generated
192.30200000000002,3.170300000000002,1,1,20.23,6,1,14,1,Generated
114.23199999999999,3.0786000000000016,0,0,0.0,1,0,8,0,Generated
180.33499999999995,4.703200000000004,0,0,0.0,5,0,13,1,Generated
158.285,2.9737000000000022,1,1,20.23,6,0,11,0,Generated
152.19299999999998,1.6582,2,0,26.3,0,0,11,2,Generated
92.163,0.6877,2,1,20.23,1,0,5,0,Generated
144.283,2.8850000000000007,1,1,0.0,1,0,9,1,Generated
171.23999999999998,1.0816999999999999,3,1,38.33,4,0,12,1,Generated
154.20899999999997,2.7045000000000012,2,0,22.37,4,1,11,1,Generated
222.39699999999996,4.596700000000005,1,0,0.0,4,0,15,1,Generated
104.149,0.40530000000000005,2,1,29.46,4,0,7,0,Generated
142.242,2.791800000000001,1,0,17.07,5,0,10,0,Generated
126.19899999999998,1.7235,1,1,20.23,1,0,9,1,Generated
158.24099999999999,2.2317,2,0,26.3,4,0,11,0,Generated
214.39299999999997,4.678200000000005,1,1,20.23,11,0,15,0,Generated
210.361,3.775900000000003,1,1,20.23,3,0,15,1,Generated
246.41599999999997,3.844500000000004,3,1,26.3,9,0,16,0,Generated
160.28199999999998,2.6351000000000004,2,1,9.23,5,0,10,0,Generated
204.35699999999997,4.4737000000000045,0,0,0.0,5,1,15,1,Generated
124.18299999999999,2.2568,1,0,9.23,1,0,9,1,Generated
144.25799999999998,2.5836000000000006,1,1,20.23,5,0,10,0,Generated
200.281,3.8540000000000028,1,0,9.23,3,1,15,2,Generated
118.24499999999999,2.350800000000001,1,1,0.0,2,0,7,0,Generated
208.301,2.4608000000000008,2,1,29.46,4,0,15,1,Generated
172.17999999999998,0.8399999999999999,3,3,77.76,4,0,12,0,Generated
132.272,2.742500000000002,1,1,0.0,4,0,8,0,Generated
112.17199999999998,2.4603,1,0,9.23,3,0,8,0,Generated
158.24099999999999,2.0877,2,1,29.46,7,0,11,0,Generated
152.23699999999997,2.5437000000000003,1,0,9.23,2,0,11,1,Generated
44.053,0.016600000000000004,1,0,12.53,0,0,3,1,Generated
180.33499999999998,4.2489000000000035,0,0,0.0,0,0,13,2,Generated
172.17999999999998,0.5606,4,1,55.760000000000005,2,0,12,1,Generated
216.36799999999997,4.454440000000004,0,0,0.0,0,1,16,2,Generated
112.21599999999998,3.142800000000002,0,0,0.0,3,0,8,0,Generated
100.161,2.1042,1,1,20.23,2,0,7,0,Generated
163.264,2.0846,1,1,12.03,4,1,12,1,Generated
176.303,4.089100000000003,0,0,0.0,0,0,13,2,Generated
170.25199999999995,1.7385000000000002,2,1,29.46,3,0,12,1,Generated
228.379,5.311900000000005,0,0,0.0,8,1,17,1,Generated
146.23299999999998,3.366200000000002,0,0,0.0,2,1,11,1,Generated
240.4309999999999,5.333900000000006,1,0,9.23,4,0,17,1,Generated
187.28299999999996,1.8064,3,2,43.7,8,0,13,0,Generated
138.254,3.3888000000000025,0,0,0.0,1,0,10,1,Generated
158.24099999999999,1.7626,2,1,37.3,5,0,11,0,Generated
78.11399999999999,1.6866,0,0,0.0,0,1,6,1,Generated
278.436,4.0690000000000035,2,1,29.46,10,1,20,1,Generated
168.26099999999997,2.9284000000000017,1,1,20.23,3,0,11,1,Generated
188.38,4.490100000000004,1,0,0.0,9,0,12,0,Generated
180.24699999999999,2.4620000000000006,2,0,26.3,4,0,13,1,Generated
162.27599999999998,3.762500000000003,0,0,0.0,3,1,12,1,Generated
118.245,2.539600000000001,1,0,0.0,4,0,7,0,Generated
122.21099999999998,2.774700000000001,0,0,0.0,0,0,9,1,Generated
116.22899999999998,2.3156,1,0,0.0,4,0,7,0,Generated
108.13999999999997,1.4617,1,0,17.07,1,0,8,1,Generated
146.255,2.1087,2,0,17.07,5,0,9,0,Generated
150.26499999999996,3.6990000000000025,0,0,0.0,3,0,11,1,Generated
114.23199999999999,3.2227000000000023,0,0,0.0,2,0,8,0,Generated
86.134,1.2089,1,0,9.23,2,0,6,0,Generated
200.322,2.5970000000000018,2,1,29.46,2,0,14,1,Generated
128.23999999999998,2.661600000000001,1,0,0.0,1,0,8,1,Generated
206.32899999999995,3.904200000000003,1,0,17.07,5,0,15,1,Generated
96.17299999999999,2.5287000000000006,0,0,0.0,4,0,7,0,Generated
183.33899999999997,3.3206000000000024,1,0,3.24,6,0,13,0,Generated
234.33899999999997,3.342600000000002,2,1,29.46,4,0,17,2,Generated
198.39399999999995,5.563300000000005,0,0,0.0,10,0,14,0,Generated
140.26999999999998,3.778900000000003,0,0,0.0,3,0,10,0,Generated
130.231,2.603200000000001,1,0,9.23,6,0,9,0,Generated
174.284,2.7018000000000013,2,1,29.46,8,0,12,0,Generated
175.27199999999996,1.3245999999999998,3,2,41.489999999999995,7,0,12,0,Generated
188.31099999999998,2.7443000000000013,2,1,29.46,9,0,13,0,Generated
130.23099999999997,2.4575000000000005,1,0,9.23,4,0,9,0,Generated
156.225,1.5386,2,1,37.3,4,0,11,0,Generated
200.32199999999997,2.4561,2,1,29.46,4,0,14,1,Generated
162.229,1.9747000000000001,3,0,27.69,7,0,11,0,Generated
70.135,1.9505000000000001,0,0,0.0,0,0,5,1,Generated
222.37199999999996,4.3742000000000045,1,0,17.07,4,0,16,1,Generated
171.284,2.1191,2,1,43.09,5,0,12,0,Generated
102.20199999999998,1.7383000000000002,1,1,0.0,2,0,6,0,Generated
142.242,2.7677000000000014,1,0,9.23,4,0,10,0,Generated
145.20499999999998,0.8788999999999999,1,0,12.36,0,1,11,2,Generated
118.17599999999999,0.7953999999999999,2,1,29.46,5,0,8,0,Generated
140.226,2.567800000000001,1,0,17.07,5,0,10,0,Generated
80.13,1.8926,0,0,0.0,0,0,6,1,Generated
176.30299999999997,4.323500000000004,0,0,0.0,3,1,13,1,Generated
138.21,2.4879000000000007,1,0,17.07,4,0,10,0,Generated
148.27100000000002,2.1040000000000005,2,1,20.23,4,0,9,0,Generated
130.23099999999997,2.0494,1,1,20.23,3,0,9,0,Generated
170.296,3.608900000000003,1,0,9.23,6,0,12,0,Generated
124.18299999999998,1.6452,1,1,20.23,3,0,9,1,Generated
200.36599999999996,4.409600000000004,1,0,9.23,10,0,14,0,Generated
124.22699999999999,3.142800000000002,0,0,0.0,2,0,9,1,Generated
166.26399999999995,2.9338000000000015,1,0,9.23,3,0,12,1,Generated
62.068000000000005,-0.6829999999999999,2,2,40.46,0,0,4,0,Generated
56.10799999999999,1.5824,0,0,0.0,0,0,4,0,Generated
136.23799999999997,3.308900000000002,0,0,0.0,2,0,10,1,Generated
186.295,3.1319000000000017,2,0,18.46,8,0,13,0,Generated
179.26299999999998,2.1644,2,1,43.09,3,0,13,1,Generated
248.41000000000003,4.994700000000005,1,0,9.23,10,1,18,1,Generated
238.45899999999997,6.221400000000006,0,0,0.0,9,0,17,0,Generated
138.20999999999998,1.8896,1,1,20.23,1,0,10,1,Generated
212.31400000000002,2.622300000000001,3,1,29.46,6,1,14,1,Generated
222.37199999999999,4.3742000000000045,1,0,17.07,6,0,16,1,Generated
130.23099999999997,2.6016000000000004,1,0,9.23,5,0,9,0,Generated
151.20899999999997,2.2135999999999996,2,0,22.12,2,1,11,1,Generated
168.32399999999998,4.104800000000004,0,0,0.0,2,0,12,1,Generated
101.14899999999999,-0.24569999999999992,2,2,32.26,4,0,7,0,Generated
186.339,4.017900000000004,1,0,9.23,8,0,13,0,Generated
170.34,4.783100000000005,0,0,0.0,8,0,12,0,Generated
186.33899999999997,4.163600000000003,1,0,9.23,10,0,13,0,Generated
281.44000000000005,3.7367000000000017,3,2,55.480000000000004,9,0,20,1,Generated
86.13399999999999,1.2089,1,0,9.23,3,0,6,0,Generated
128.21499999999997,2.401700000000001,1,0,17.07,4,0,9,0,Generated
148.271,2.8613000000000017,2,0,9.23,6,0,9,0,Generated
129.247,2.3056,1,1,26.02,6,0,9,0,Generated
124.22699999999999,2.8546000000000014,0,0,0.0,0,0,9,1,Generated
142.286,3.858800000000003,0,0,0.0,5,0,10,0,Generated
212.333,2.598600000000001,2,1,29.46,1,0,15,2,Generated
152.28099999999998,3.945000000000003,0,0,0.0,4,0,11,0,Generated
238.4399999999999,5.392300000000005,1,0,0.0,5,0,16,2,Generated
119.16699999999996,1.616,1,1,26.02,1,1,9,1,Generated
152.23699999999997,3.3207200000000023,1,0,13.14,4,1,11,1,Generated
102.08899999999998,-0.5992,3,0,43.370000000000005,3,0,7,0,Generated
168.261,2.3968000000000007,2,0,17.07,2,0,11,1,Generated
179.28799999999998,2.8957000000000006,2,0,12.89,1,1,12,2,Generated
340.59200000000004,6.667300000000009,2,1,29.46,18,0,24,0,Generated
154.25299999999996,2.3596000000000004,1,1,20.23,2,0,11,1,Generated
168.28,3.1578000000000017,1,0,9.23,3,0,12,1,Generated
133.19399999999993,2.3019,1,1,26.02,1,1,10,1,Generated
110.156,1.8667,1,0,9.23,0,0,8,1,Generated
156.26899999999998,2.4411000000000005,1,1,20.23,1,0,11,1,Generated
150.26499999999996,3.6990000000000025,0,0,0.0,3,0,11,1,Generated
170.29599999999996,3.283900000000002,1,1,20.23,8,0,12,0,Generated
182.35099999999997,4.639000000000005,0,0,0.0,3,0,13,1,Generated
158.285,2.687100000000001,1,1,20.23,5,0,11,0,Generated
140.182,0.47189999999999993,2,2,40.46,3,0,10,1,Generated
113.116,0.0040999999999999925,3,0,38.66,1,0,8,1,Generated
166.26399999999998,2.6698000000000013,1,1,20.23,3,0,12,1,Generated
212.37699999999998,4.454200000000004,1,1,20.23,10,0,15,0,Generated
84.11800000000001,1.6122,1,1,20.23,0,0,6,1,Generated
104.14899999999997,0.3432,2,2,40.46,2,0,7,0,Generated
212.40199999999996,4.103500000000004,0,0,0.0,0,0,14,2,Generated
230.34799999999993,2.7035000000000013,3,1,46.53,11,0,16,0,Generated
126.199,2.0116,1,0,17.07,1,0,9,1,Generated
180.31600000000003,3.8232000000000026,1,0,0.0,3,1,12,1,Generated
158.24099999999999,1.9216,2,1,29.46,2,0,11,1,Generated
168.26099999999997,2.823800000000001,2,1,20.23,3,1,11,1,Generated
158.26599999999996,1.819,2,1,20.23,3,0,10,1,Generated
194.274,2.2389000000000006,2,1,37.3,5,0,14,1,Generated
150.22099999999998,2.818600000000001,1,0,9.23,2,1,11,1,Generated
140.22599999999997,2.884400000000001,1,1,20.23,1,0,10,1,Generated
131.21899999999997,0.8847,2,2,46.25,3,0,9,0,Generated
166.21999999999997,1.9058,2,0,26.3,2,0,12,2,Generated
200.36599999999996,4.288100000000004,1,1,20.23,10,0,14,0,Generated
174.23999999999998,2.058,2,1,46.53,8,0,12,0,Generated
131.21899999999997,0.8847,2,2,46.25,4,0,9,0,Generated
130.256,2.705700000000001,1,0,0.0,4,0,8,0,Generated
144.214,1.2284,2,1,37.3,3,0,10,0,Generated
172.31199999999998,3.2197000000000022,1,1,20.23,6,0,12,0,Generated
132.20299999999997,0.7742,2,2,40.46,3,0,9,0,Generated
254.43899999999994,4.592900000000005,2,0,9.23,0,0,17,1,Generated
167.252,1.7943,2,1,32.59,4,0,12,1,Generated
164.29199999999997,3.945000000000003,0,0,0.0,3,0,12,1,Generated
142.242,2.359600000000001,1,1,20.23,5,0,10,0,Generated
194.365,2.855200000000001,3,0,9.23,7,0,11,0,Generated
128.127,0.19799999999999995,3,1,46.53,1,0,9,1,Generated
170.208,1.4882,3,0,35.53,2,0,12,1,Generated
188.33599999999996,3.2790000000000017,2,0,17.07,9,0,12,0,Generated
180.31599999999997,3.840320000000003,1,0,0.0,2,1,12,1,Generated
114.14399999999998,0.7528,2,0,26.3,0,0,8,1,Generated
180.33499999999998,4.5591000000000035,0,0,0.0,3,0,13,1,Generated
114.232,3.2227000000000023,0,0,0.0,4,0,8,0,Generated
190.28599999999997,3.7630000000000026,1,0,9.23,5,1,14,1,Generated
255.47099999999998,4.241000000000003,2,1,12.03,6,0,17,1,Generated
174.28399999999996,2.3526000000000007,2,1,29.46,7,0,12,0,Generated
148.16099999999997,2.0583,2,0,18.46,1,1,11,2,Generated
164.248,2.561000000000001,1,1,20.23,3,1,12,1,Generated
194.36200000000002,4.971200000000005,0,0,0.0,6,0,14,0,Generated
290.51599999999996,6.231700000000006,1,0,0.0,10,1,20,1,Generated
200.36599999999999,4.263900000000004,1,0,9.23,8,0,14,0,Generated
168.28,2.4395000000000007,1,1,20.23,0,0,12,2,Generated
184.367,5.029100000000005,0,0,0.0,8,0,13,0,Generated
138.20999999999995,2.0337,1,1,20.23,3,0,10,1,Generated
132.20599999999996,2.805200000000001,0,0,0.0,3,1,10,1,Generated
154.25299999999996,2.3612,1,1,20.23,2,0,11,1,Generated
112.17199999999997,1.7875999999999999,1,0,17.07,2,0,8,0,Generated
146.22999999999996,1.1643,2,2,40.46,4,0,10,0,Generated
124.18299999999996,1.7651,1,0,9.23,3,0,9,1,Generated
178.319,4.191000000000003,0,0,0.0,3,0,13,1,Generated
154.25299999999996,2.7677000000000014,1,0,9.23,3,0,11,1,Generated
167.25199999999995,1.7007,2,1,21.259999999999998,4,0,12,1,Generated
170.296,2.975300000000002,1,1,20.23,3,0,12,1,Generated
216.36499999999998,3.608100000000003,2,2,40.46,11,0,15,0,Generated
192.30199999999996,3.0378000000000016,1,0,17.07,2,0,14,3,Generated
134.22199999999998,3.0292000000000012,0,0,0.0,3,1,10,1,Generated
58.123999999999995,1.8064,0,0,0.0,1,0,4,0,Generated
90.14699999999999,0.5035999999999998,2,1,17.07,1,0,5,0,Generated
128.21499999999997,2.725200000000001,1,0,9.23,2,0,9,0,Generated
192.258,2.4443,2,1,29.46,4,1,14,1,Generated
102.17699999999999,1.823,1,0,9.23,4,0,7,0,Generated
186.33899999999994,4.1620000000000035,1,0,9.23,9,0,13,0,Generated
295.37899999999996,3.892420000000003,5,0,57.650000000000006,10,1,21,1,Generated
128.171,2.0206999999999997,2,0,18.46,2,0,9,1,Generated
149.237,2.821840000000001,1,0,12.89,1,1,11,1,Generated
154.253,2.8138000000000014,1,0,17.07,4,0,11,0,Generated
172.26799999999994,2.5725000000000007,2,0,18.46,3,0,12,1,Generated
182.307,3.1398000000000015,1,1,20.23,4,0,13,1,Generated
126.19899999999998,1.7235,1,1,20.23,1,0,9,1,Generated
152.28099999999998,3.945000000000003,0,0,0.0,6,0,11,0,Generated
98.189,2.752700000000001,0,0,0.0,3,0,7,0,Generated
142.286,4.002900000000003,0,0,0.0,6,0,10,0,Generated
163.26399999999998,2.2271,1,1,12.03,4,1,12,1,Generated
138.254,3.3888000000000025,0,0,0.0,1,0,10,1,Generated
88.14999999999999,1.4329,1,0,9.23,3,0,6,0,Generated
180.203,1.0913,3,1,41.99,3,1,13,2,Generated
224.43199999999993,5.665200000000006,0,0,0.0,5,0,16,1,Generated
98.145,1.3755,1,0,17.07,0,0,7,1,Generated
120.195,2.611860000000001,0,0,0.0,0,1,9,1,Generated
198.262,0.8164999999999998,3,3,60.69,2,0,14,1,Generated
56.10799999999999,1.5824,0,0,0.0,1,0,4,0,Generated
90.12199999999999,-0.0469,2,2,40.46,1,0,6,0,Generated
152.19299999999998,1.4462,2,1,29.46,3,1,11,1,Generated
160.257,3.2250000000000014,2,1,29.46,7,0,11,0,Generated
144.25799999999998,2.8476000000000017,1,0,9.23,5,0,10,0,Generated
230.41699999999997,4.4493000000000045,2,0,17.07,11,0,15,0,Generated
90.122,0.3612,2,1,29.46,2,0,6,0,Generated
99.17699999999999,2.2162699999999997,1,1,23.85,4,0,7,0,Generated
172.31199999999998,3.4837000000000025,1,0,9.23,6,0,12,0,Generated
144.214,1.7822,2,0,26.3,7,0,10,0,Generated
100.16099999999999,1.4313,1,0,9.23,0,0,7,1,Generated
179.307,3.0321000000000016,1,0,3.24,0,0,13,2,Generated
182.30699999999996,3.6684000000000028,1,0,9.23,3,0,13,2,Generated
169.31199999999998,3.049400000000001,1,0,3.24,4,0,12,1,Generated
156.22499999999994,1.4925,2,1,29.46,2,0,11,1,Generated
170.277,2.9459000000000017,2,0,9.23,4,0,11,1,Generated
174.28400000000002,2.7018000000000018,2,1,29.46,8,0,12,0,Generated
202.34100000000004,4.611600000000004,0,0,0.0,7,1,15,1,Generated
132.203,1.1823,2,1,29.46,3,0,9,0,Generated
223.35999999999996,3.2852000000000023,1,1,29.1,3,0,16,1,Generated
101.19300000000001,1.3813,1,1,26.02,3,0,7,0,Generated
234.33899999999994,4.295700000000003,2,0,18.46,6,1,17,1,Generated
194.27399999999997,3.055600000000002,2,0,26.3,4,0,14,1,Generated
178.27499999999995,3.412200000000002,1,0,17.07,4,0,13,1,Generated
200.39099999999993,4.344400000000004,1,0,0.0,3,0,13,1,Generated
166.308,3.858800000000003,0,0,0.0,2,0,12,3,Generated
214.39299999999994,4.655600000000004,1,0,9.23,9,0,15,0,Generated
270.48199999999997,3.788700000000003,1,1,20.23,1,0,18,3,Generated
150.22099999999998,2.3438,1,0,17.07,1,0,11,1,Generated
142.242,2.791800000000001,1,0,17.07,3,0,10,0,Generated
156.26899999999998,2.7497000000000007,1,1,20.23,4,0,11,0,Generated
172.26799999999994,2.1660000000000004,2,1,29.46,0,0,12,1,Generated
154.29699999999997,3.714700000000003,0,0,0.0,1,0,11,1,Generated
186.29499999999996,2.9525000000000015,2,0,26.3,9,0,13,0,Generated
98.14499999999998,1.699,1,0,9.23,1,0,7,1,Generated
164.292,3.945000000000003,0,0,0.0,3,0,12,1,Generated
240.45600000000002,4.9374000000000065,1,1,0.0,1,0,16,2,Generated
156.225,1.779,2,0,26.3,2,0,11,1,Generated
168.27999999999997,3.061500000000002,1,1,20.23,5,0,12,0,Generated
194.23000000000002,2.2275,3,0,35.53,5,1,14,1,Generated
122.21099999999996,2.774700000000001,0,0,0.0,2,0,9,1,Generated
140.229,-0.3868999999999998,3,2,37.3,2,0,7,0,Generated
196.33399999999995,3.9380000000000033,1,0,9.23,5,0,14,1,Generated
135.20999999999998,2.3425200000000004,1,0,12.89,2,1,10,1,Generated
160.257,2.0235000000000003,2,1,29.46,5,0,11,0,Generated
130.23099999999997,2.6016000000000012,1,0,9.23,5,0,9,0,Generated
226.29699999999997,1.7021,4,0,27.69,1,0,15,3,Generated
169.31199999999998,2.6666000000000007,1,1,12.03,3,0,12,1,Generated
128.215,2.401700000000001,1,0,17.07,5,0,9,0,Generated
146.255,2.0640000000000005,2,1,17.07,4,0,9,0,Generated
156.26899999999998,2.7497000000000007,1,1,20.23,4,0,11,0,Generated
191.274,2.6660000000000004,2,1,21.259999999999998,3,1,14,2,Generated
102.17699999999999,1.823,1,0,9.23,4,0,7,0,Generated
74.12299999999999,1.0428,1,0,9.23,2,0,5,0,Generated
142.19799999999998,1.1008,2,1,29.46,1,0,10,1,Generated
194.36199999999997,4.661000000000004,0,0,0.0,4,0,14,1,Generated
176.30300000000003,4.055400000000003,0,0,0.0,5,1,13,1,Generated
100.11699999999999,0.8929,2,0,18.46,1,0,7,1,Generated
175.34099999999998,2.706500000000001,2,1,26.02,5,0,11,0,Generated
112.216,2.832600000000001,0,0,0.0,0,0,8,1,Generated
114.18799999999999,2.3367000000000004,1,0,9.23,4,0,8,0,Generated
66.103,1.5025,0,0,0.0,0,0,5,1,Generated
182.307,3.2597000000000023,1,0,9.23,3,0,13,1,Generated
140.27,3.9230000000000027,0,0,0.0,6,0,10,0,Generated
142.19799999999998,1.5956000000000001,2,0,26.3,1,0,10,1,Generated
168.28,3.059900000000002,1,1,20.23,6,0,12,0,Generated
180.33499999999998,4.415000000000004,0,0,0.0,3,0,13,1,Generated
82.146,2.1166,0,0,0.0,0,0,6,1,Generated
83.134,1.2411,1,0,12.36,0,0,6,1,Generated
198.35,3.4673000000000025,1,1,20.23,4,0,14,1,Generated
196.37799999999996,4.740900000000004,0,0,0.0,1,0,14,1,Generated
90.147,1.0549,2,0,9.23,0,0,5,1,Generated
281.484,4.781400000000005,1,1,29.1,6,0,20,1,Generated
78.136,0.29919999999999997,2,1,20.23,1,0,4,0,Generated
144.283,2.9281000000000015,1,0,0.0,2,0,9,1,Generated
156.269,2.439500000000001,1,1,20.23,0,0,11,1,Generated
148.27100000000002,2.1230000000000007,2,1,9.23,6,0,9,0,Generated
254.45799999999994,5.624400000000006,1,0,17.07,11,0,18,0,Generated
128.21499999999997,2.2115,1,0,9.23,2,0,9,1,Generated
170.252,2.8436000000000012,1,1,37.3,5,0,12,0,Generated
128.21499999999997,2.2576,1,0,17.07,3,0,9,0,Generated
168.236,1.3724999999999998,2,1,37.3,0,0,12,2,Generated
137.182,0.92482,2,1,33.120000000000005,2,1,10,1,Generated
128.21499999999997,2.7403000000000013,1,1,20.23,3,0,9,0,Generated
150.265,3.6990000000000025,0,0,0.0,4,0,11,1,Generated
136.238,3.1648000000000023,0,0,0.0,1,0,10,1,Generated
116.204,2.2115,1,0,9.23,4,0,8,0,Generated
124.18299999999999,2.4144000000000005,1,1,20.23,1,0,9,1,Generated
118.08799999999998,-1.0621,3,3,77.76,2,0,8,0,Generated
88.106,0.3808,2,0,18.46,0,0,6,1,Generated
158.24099999999999,2.374200000000001,2,0,26.3,4,0,11,0,Generated
158.24099999999999,2.0282,2,0,26.3,6,0,11,0,Generated
144.21399999999997,1.3724999999999998,2,1,37.3,4,0,10,0,Generated
154.29699999999997,3.714700000000003,0,0,0.0,1,0,11,1,Generated
168.27999999999997,3.3260000000000023,1,0,17.07,3,0,12,1,Generated
204.35700000000003,4.547400000000004,0,0,0.0,5,1,15,1,Generated
162.22899999999998,0.5464,3,2,49.69,7,0,11,0,Generated
179.263,2.0311,2,1,33.120000000000005,4,1,13,1,Generated
266.425,5.061900000000005,2,0,18.46,9,0,19,1,Generated
208.38899999999995,5.339300000000005,0,0,0.0,0,0,15,1,Generated
228.41999999999996,5.044100000000005,1,0,9.23,10,0,16,0,Generated
200.36599999999999,4.144000000000004,1,1,20.23,9,0,14,0,Generated
187.32699999999997,2.1731999999999996,2,2,32.26,8,0,13,0,Generated
170.252,2.1482,2,0,18.46,4,0,12,1,Generated
214.39299999999994,4.943800000000005,1,0,9.23,12,0,15,0,Generated
170.252,2.0728000000000004,2,1,37.3,6,0,12,0,Generated
140.226,2.2576,1,0,17.07,1,0,10,1,Generated
144.258,2.5852000000000017,1,1,20.23,6,0,10,0,Generated
130.18699999999995,0.9973000000000001,2,1,29.46,0,0,9,1,Generated
196.37799999999996,5.195200000000005,0,0,0.0,8,0,14,0,Generated
132.203,1.3874,2,1,29.46,4,0,9,0,Generated
184.32299999999998,3.7703000000000024,1,0,9.23,5,0,13,1,Generated
200.30600000000004,4.146220000000003,1,0,0.0,2,2,14,2,Generated
138.254,3.6990000000000025,0,0,0.0,6,0,10,0,Generated
111.188,2.0197000000000003,1,0,12.36,1,0,8,1,Generated
152.237,3.094940000000002,1,0,13.14,2,1,11,1,Generated
227.30400000000003,1.8781999999999999,4,2,50.72,9,0,16,1,Generated
166.264,3.6484000000000023,1,0,13.14,5,1,12,1,Generated
82.14600000000002,1.9725,0,0,0.0,0,0,6,1,Generated
160.26,3.756300000000002,0,0,0.0,4,1,12,1,Generated
117.217,1.264,2,1,12.03,0,0,7,1,Generated
224.43199999999993,6.263600000000006,0,0,0.0,12,0,16,0,Generated
218.34,4.158700000000003,1,0,17.07,8,1,16,1,Generated
120.10399999999998,-0.8381000000000001,3,3,77.76,3,0,8,0,Generated
192.34599999999998,4.415000000000004,0,0,0.0,0,0,14,2,Generated
232.36699999999993,4.249600000000004,1,0,9.23,6,1,17,1,Generated
236.44299999999987,6.263600000000006,0,0,0.0,4,0,17,1,Generated
194.31799999999996,3.692000000000003,1,0,9.23,4,0,14,2,Generated
186.339,4.160400000000004,1,0,9.23,8,0,13,0,Generated
139.242,3.1625700000000014,1,1,23.85,6,0,10,0,Generated
184.348,3.521100000000003,1,1,0.0,2,0,12,3,Generated
146.23,1.4283,2,1,29.46,4,0,10,0,Generated
208.34499999999997,4.6109000000000036,1,1,20.23,5,0,15,1,Generated
170.277,1.9867,2,1,20.23,2,0,11,1,Generated
154.297,4.313100000000003,0,0,0.0,7,0,11,0,Generated
192.346,4.437000000000004,0,0,0.0,4,0,14,1,Generated
152.19299999999998,1.4468999999999996,2,2,40.46,2,1,11,1,Generated
140.182,1.8408,2,0,18.46,2,0,10,1,Generated
185.31099999999998,2.910000000000001,2,1,21.259999999999998,8,0,13,0,Generated
150.22099999999998,2.4879000000000007,1,0,17.07,3,0,11,1,Generated
130.23099999999997,2.6000000000000005,1,0,9.23,4,0,9,0,Generated
168.28,3.3480000000000025,1,0,17.07,5,0,12,0,Generated
170.32099999999997,3.484300000000003,1,0,0.0,2,0,11,1,Generated
128.21499999999997,2.379200000000001,1,0,9.23,6,0,9,0,Generated
112.21599999999998,2.6885000000000012,0,0,0.0,0,0,8,1,Generated
164.24799999999996,2.9071000000000016,1,1,20.23,3,1,12,1,Generated
208.34499999999997,4.128200000000003,1,0,17.07,4,0,15,1,Generated
138.20999999999998,2.3218000000000005,1,0,17.07,2,0,10,1,Generated
116.22899999999998,2.1479,1,0,0.0,0,0,7,1,Generated
242.44699999999995,5.579900000000006,1,0,9.23,13,0,17,0,Generated
