SMILE,frag_likeliness
CCC1CSS(C)(C)C1,1
CC1CC1,1
CC(=S)Cc1ccco1,1
CCC(=O)C1=COCO1,1
C=C(C)CC,1
C=CCCC,1
CCC(C)COC=S,1
CCCC1=COC=CC1,1
OC1C=CC=CC1,1
C=CCC(C)(C)Cc1ccccc1,1
COC(CC(C)=O)SC,1
C=CC(C)C,1
CCCCOC(C)CCCC(C)S,1
CSOC=O,1
CS1=CC=C(C=S)C(O)=C1,1
CC1CC=CSO1,1
SC1CCCO1,1
CCC=CCCCSO,1
COCSC,1
CCCCCS1=CC=CC=C1,1
CCC(=O)C(C)(C)O,1
CCC(=O)C(C)CC,1
C=C(CC)C(C)S,1
CCCCCC(OCC)OCCO,1
C=C(C)C1=CCC(C)C=C1,1
CC=CCCC,1
C=S(C)CC,1
CC=C(C=O)CCC,1
CC(=O)OC(C)(S)C1CCC(C)CC1,1
CCCS(=O)SC,1
O=C1COc2ccccc2C1,1
CC(C)CC(=O)CC1CCCCC1,1
C=COCCCCCCCC=O,1
O=C(O)COC1C=CC=CC1,1
OCCc1ccco1,1
CCCC[SH+]CC,1
CC=CCC=CC,1
COS1=CC=CC(C)=C1,1
CCc1ccccc1,1
CC[SH2+]=CCCOC=O,1
CCCS(=O)c1ccco1,1
CCCOCC,1
CC1CC(C)(C)SO1,1
C=CS(=O)CC,1
CCC1C=CC(O)=CC1,1
CCCCCOC(C)SCCC(C)C,1
Cc1ccc[sH+]1,1
CCc1cc(C)sc1CC,1
CC1C=CC(C(C)C)CO1,1
CCCCCCCSCCOC,1
c1ccc(CC2CCCC2)cc1,1
C=CC(C)(C)C(C)C=C(C)C,1
CC(C)(O)c1ccc(C=O)cc1,1
C=C(C)C(C)OC(=S)CCC,1
C=CC1OC1CCCC,1
CC1=CCC2(S)CC1C2(C)C,1
C=CCC(C)C,1
CCCCC(=O)C(C)S,1
CCC(=S)CC(C)C,1
C=CC(C)CS,1
COC1=CC=S(C)C=C1C,1
CCC(C)CC,1
CCCCC1=CCC(O)C=C1,1
CCCCC(CC)OC,1
CCC=C(C)C(=O)CC,1
C1CCC2(CCOC2)CCSC1,1
CCCCC(C)C(=O)COCCC,1
CC1CCC(=O)C1,1
CC(C)C(C)CS,1
CC(=O)CC1=CC=CC1,1
C1=CCC=C1,1
CCCCOS(=O)CCC,1
C=CCCS(=O)CC1CCCCC1,1
CC(C)(C)C,1
C=C(C=CC)OCCC,1
C=C(C)CCC=CSCC,1
C=CCOC(=S)C(C)=CC,1
C=C(C)CC(C)=S,1
CCC(C)C,1
CCCC(=O)OC(C)(C)C1CCC(C)CC1,1
C=C(CSC)OCS,1
C=C1OCCS1,1
C=COC(S)CCCCC,1
COCC=O,1
CC(OC=O)C1CCSC(C)(C)C1,1
CCOC(=O)SC,1
O=CCCCC=S,1
C=S(C)(C)=O,1
CSCCCS,1
CC1=CC=S(O)C=C1C,1
CCCC=CS(=O)CC,1
C=C(O)C=Cc1ccccc1,1
CC1CCC(C(C)C)C(OC=S)C1,1
O=CS1=CC=CS1,1
CCC(=O)CS,1
CC1(C)C(=S)C2CCC1C2,1
CC(=O)C(C)CC(C)C,1
CCCCCCCCCCS,1
CC1OC(C)SC(C)O1,1
CC=CC1=CS(C(C)C)=CC=C1S,1
CCCCCC(=O)OCC(CC)SCCC,1
CCC(S)CCC(C)C,1
S=C1CCCO1,1
CC(C)=C[SH+](C)=O,1
CCSCOC,1
C=C(C)CCC,1
CCCCCC(C)=S,1
O=C1CC=C(O)O1,1
CC(C)=CSC=C(C)CC=O,1
CCc1csc(C)c1,1
Cc1ccc(O)o1,1
CCC,1
CC1=CCCC(C)=C1C,1
CC1CCCC(=S)C1,1
COC(=O)CCCC=CCO,1
CCOSC,1
CCOC(=O)CC[SH2+],1
CCCC=CC(=O)SCC(C)C,1
CC(=S)c1ccc(C)o1,1
C=CCCCC,1
C=C(C)C1CCC(S)CC1,1
CCC(=O)C(C)SC,1
CSC=CCO,1
CCCOC(=O)S,1
CCc1ccc[sH+]1,1
C=C1OC(C)C(C)=C1O,1
C=CCOSC,1
CC1=C(S)C(C)C(C)C1=O,1
CCCC(C)OC,1
CCCSCCCC(C)=O,1
Cc1csc(CO)c1,1
CCCCCSC(=O)CCC,1
CCSS,1
CC1COOC1=O,1
C=CCCC(=O)SC,1
CSCCCCOCCCC=CCS,1
C=C(O)C1CCCCO1,1
C=C(C=CC)CC,1
CC1CC(c2ccc3c(c2)OCO3)SC1C,1
CCOC(=S)C(C)SC,1
CC(C)(C)C(C)(C)C,1
CCCSCOC,1
CC=CCC,1
CC1=S(CC2OC2(C)C)OC=C1,1
CCCOC(=O)C=CCCOCC,1
CCSC(C)S,1
CCSC(=O)C(C)C,1
CSC(=O)O,1
CC1CCOO1,1
CC1(C)C2CCS(C)(S)C1C2,1
CCC(=O)C(C)(C)C,1
O=COCOc1ccccc1,1
C=CCCSCC=C,1
O=COCC[SH2+],1
CC1=CC(=O)C(S)O1,1
C=C(C)C(CC)CC=C(C)C,1
C=C(CC(C)C)C(C)C,1
CC(C)CC(C)C(=O)S,1
O=C(S)CCc1ccccc1,1
CS1(C)C2CCC(CCO)C1C2,1
CCC=CC=CCC=CCC,1
CCC=CCC(C)=O,1
CCCCCSC1CCCCC(=O)O1,1
CCCCC(OCC)OOC,1
CCCCOCC(=S)OCCCC,1
SCC1=CCC=C1,1
CC(C)C(=O)OSC(C)c1ccccc1,1
