SMILES,MaxSimilarity,NearestNeighbor
CCC(CC)CS,0.5384615384615384,CCC(CC)CC
C=CCCSC,0.5,CSCCC=O
[NH-]CCCS,0.5,SCCCS
OCCC(O)S,0.5,OCCC(O)CCO
CC(C)=CC=N,0.4117647058823529,CC(C)=CC=O
CC(C)OC(C)C,0.45454545454545453,COC(C)C
CCC(C)C=S,0.47368421052631576,CCC(C)C=O
O=CCCC=O,0.6363636363636364,O=CCCCC=O
CCCCCC=COC1CCCC1C,0.375,CCCCCCCC/C=C\CCCCCCCC
COC1=C=C=C(CCCS)N=C1,0.23404255319148937,CCCCCC1=CC(=O)C=C(OC)C1=O
OOCC(O)O,0.2857142857142857,*OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO*
C1COSSC1,0.35294117647058826,C1CSSC1
C=CCCCOCCCC,0.6190476190476191,C=CCCCC
C=CC1=COSC=C1C,0.23529411764705882,C=Cc1ccc(C)c(C)c1
CC1=CC(C)CC1,0.5217391304347826,CC1C=C(O)CC1
C=C1OCC(C)=C1CCCCC,0.3333333333333333,CC1=C(CO)C(=O)OC1
Cn1cccn1,1.0,Cn1cccn1
CSCO,0.5,CSCCO
CC(C=O)CCCCO,0.6,CCCCCCCCCCCCCC(C)C=O
CSCCC(C)O,0.5294117647058824,CC(O)CCC(C)O
C=CCC(C)C(=C)OCC,0.36666666666666664,CCOC(=O)C(C)CC
CCC,1.0,CCC
CCCS(=O)N1OC=CS1,0.29411764705882354,CCCSS(=O)CCC
CCCCOC,0.5,CCCCOP(=O)(OCCCC)OCCCC
CSC(C)CO,0.4375,CC(C)CO
CC1CC(C)SC(O)N1,0.25925925925925924,C[C@@H]1CCCN1
C=CCC=CCCC(=O)NCC,0.5135135135135135,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO
CCCOSC,0.3684210526315789,*OCCC
C=C(CCCC)OCC,0.4583333333333333,C=C(CC)CCCC
C1ONSCSO1,0.14814814814814814,C1CNSC1
CCCCNSCCC,0.4090909090909091,CCCCNC
COC(C)C(C)O,0.42857142857142855,C[C@H](O)[C@H](C)O
CNCCCC1OC(C)C(C)O1,0.5185185185185185,CCCCCCCCCCCCCCCC1OC(C)C(C)O1
S=C1CCCCCC1,0.375,O=C1CCCCC1
CC1=C(C)SC2=C(CCC2)N1,0.2413793103448276,O=C1CCCC(=O)N1
CCCCCCCC(C)CC,0.7,CCCC(C)CCCCC(C)CC
C=CC(C)(C)S(=O)CC(C)C,0.2692307692307692,C=CC(C)(C)O
OO,1.0,OO
CCCOCCC,0.5263157894736842,CCCOCCC(C)=O
CC(S)CCCC(C)S,0.3888888888888889,CC(C)CCCC(C)CCCC(C)CCCC(C)C
CC1CCC(S)S1,0.27586206896551724,CC(C)=C1C=CC(C)CC1
O=C(CCO)C1=NC=CC1,0.27586206896551724,O=C(O)CCO
CSC(=O)O,0.5384615384615384,CSC(C)=O
CCc1cc(C)cnc1N,0.35294117647058826,Cc1ncc(CN)c(N)n1
CC(C)COC1=CC=S2C=CC=CC2=C1,0.2127659574468085,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
CCCCS(C)=O,0.5,CS(=O)CCCCCCCN
CCC(C)(O)SO,0.47058823529411764,CCC(C)(C)O
CC1C=CC(C)O1,0.38461538461538464,C[C@H]1C=C[C@H]([C@H](N)C(=O)O)O1
COSC,0.3333333333333333,CSC
C=C(O)c1ccccc1,1.0,C=C(O)c1ccccc1
CSCC=CNC(C)=O,0.34615384615384615,CSCC=O
C[SH](=O)=Cc1ccccc1,0.43478260869565216,O=Cc1ccccc1
CCCSC(=O)O,0.5,CCCCCC(=O)SCCC
CC1C=CC(CC(C)C=O)C=C1,0.37037037037037035,CCC(C)C=O
CCC(C)CNC=O,0.4,CCC(C)CC
C=CCCC(=C)S,0.45454545454545453,C=CCCC(=O)O
CCCCOCSSS,0.4074074074074074,CCCCOCCO
C=CC1C=CN(C)C=C1S,0.1951219512195122,Cn1cnc(N)c2ncnc1-2
CC(C=S)c1ccccc1,0.5833333333333334,CC(C=O)c1ccccc1
C=CC=C,1.0,C=CC=C
Cc1cc(CC(C)C)ccc1CCCO,0.3611111111111111,Cc1ccc(CO)cc1C
CCCCCOC(=O)OCCS,0.5555555555555556,CCCCCOC(C)=O
CC1CCC(=S)C1=S,0.2962962962962963,CC1CCCCC1=O
CCCOC,0.5833333333333334,COCCOC
SC1CCSC1,0.25,C1CS1
CCSC(=O)CC1CCCCC1,0.5,O=C(O)CC1CCCCC1
C1=CCCC1,1.0,C1=CCCC1
CSCS(C)=O,0.3333333333333333,CS(C)=O
COCCN=CCCCC=O,0.4,O=CCCCC=O
CCC(C)CCC(C)C,0.6842105263157895,CCC(C)CCC(C)CCCCC(C)C
CC(C)=COC(C)C,0.2962962962962963,CC(O)=CC(=O)OC(C)C
C=C(CCC)OCCCCOCCCC,0.4666666666666667,CCCCOC(=O)CCC
Cc1cc(N)cc(S)n1,0.3793103448275862,Cc1cc(O)nc(N)n1
CCOCC1=C(N)C=CCC1,0.2727272727272727,O=C1C=CCC1
COc1ccc(C)c(C)n1,0.32142857142857145,COc1ccccc1C
C=CC(C)(O)CNC=S(C)C,0.3611111111111111,C=CC(C)(O)CC/C=C(\C)CO
CC(C)C,1.0,CC(C)C
C=C(CC)CO,0.45,C=C(CC)CCCC
CC1=CCC(C)C(C)C1O,0.35294117647058826,C=C(C)[C@H]1CC=C(C)[C@H](O)C1
CC1=CC(O)OC1C,0.3448275862068966,CC1=CC(O)OC1=O
CCS(=O)CCC(=O)NC,0.4642857142857143,CCCCCC(=O)NC
CSCCC[O-],0.47368421052631576,CSCCCN
CCCCSCCC,0.4117647058823529,CCCSSCCC
CCNC(N)=O,0.5555555555555556,NC(=O)NCNC(N)=O
COC(OC)OCCCCN,0.35,NCCCCN
CCSC(C)S(O)(O)CC,0.3181818181818182,CCS(=O)(=O)O
CNN1CC=CC1C(C)=O,0.2631578947368421,CC(=O)NC1CC(C)(C)N([O])C(C)(C)C1
CC(CC(=O)O)CS(C)(C)C,0.6190476190476191,CC(CC(=O)O)CC(=O)O
CCOC(=O)C1=CC=CCC1,0.4,CCOC(=O)c1ccccc1C(=O)OCC
C=NCCC,0.3076923076923077,CCCC
CCCC,1.0,CCCC
Cc1csc(C)c1,0.35294117647058826,Cc1cc(C)cc(C)c1
CCCSCCCCC1CCCC1=S,0.3409090909090909,CCCCCC1CCCC(=O)O1
CCC(C)C(N)=O,0.55,CC[C@@H](C)C(=O)O
Cc1ccccc1C(=O)O,1.0,Cc1ccccc1C(=O)O
C1CNCOC1,0.6470588235294118,C1COCN1
O=C(OO)c1ccco1,0.5769230769230769,O=C(O)c1ccco1
CC1CCC(C)C1,0.6363636363636364,CC1CCC(C)CC1
CC(C)C(C)C,1.0,CC(C)C(C)C
CCCCCCCCCSSC,0.47058823529411764,CCCCCCCCCCCCCCCCC
CCCOCCCCC(=O)CC(C)C,0.4375,CCCOCCC(C)=O
O=S(C=CCO)OCCOO,0.2413793103448276,OC/C=C/Cl
CCOOc1cnccn1,0.43333333333333335,CCc1cnccn1
OCCCCCCO,1.0,OCCCCCCCCO
COCC(=O)CCCCCN,0.5,COCC(=O)CO
C=C(C)C(C)C(C)O,0.4,C[C@H](O)[C@H](C)O
CCCC(O)CCO,0.75,CCCC(O)CCC
C=CCOC(=O)[N-]CC,0.42857142857142855,C=CCOC(=O)C(=O)OCCCCCCCCCCCCCCCCCC
C=CCSOOSC=C,0.36363636363636365,C=CCSSCC=C
O=C(O)C1CCCCS1,0.4482758620689655,O=C(O)C1CNCCS1
CS(C)([O-])O,0.45454545454545453,CS(=O)(=O)O
O=C1NCCCCS1,0.4,O=C1CCCCN1
CCC(N)C(O)=S,0.5238095238095238,CC[C@@H](N)C(=O)O
SCC1CC=CSS1,0.1935483870967742,*C1C=CC=CC1
CCS(=O)COC(C)O,0.37037037037037035,CCS(=O)CCO
CCCC=CC(O)SC,0.3888888888888889,CCC/C=C\CCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO
CS1=CC=S(C)O1,0.16666666666666666,C[O]
C=C(OSCCCCC)SC,0.3333333333333333,CCCCCCCCSC(C)=O
CNCCS,0.4117647058823529,CNCCO
S=C1C=CCO1,0.45454545454545453,O=C1C=CCO1
OCOC1CC=C(S)C1(O)S,0.21428571428571427,O=C1C(O)=CC[C@@H](CO)[C@@H]1O
CCC(C)C,1.0,CCC(C)C
CCOC(=O)OCO,0.6,CCOC(=O)OC(=O)OCC
CSC1CSON(CO)S1,0.18181818181818182,CSCCO
CCOC(=O)C(C)(O)C(C)CC,0.4482758620689655,CCOC(=O)C(C)CC
CC(C)CC(C)C(=O)O,0.5909090909090909,CC(C[C@H](N)C(=O)O)C(=O)O
C=S1C=CC(O)C1,0.21739130434782608,O[C@@H]1C=CC=C[C@@H]1O
NCO,0.5555555555555556,NCCO
C=C1CCCCCN1,0.4782608695652174,O=C1CCCCCNC(=O)CCCCCN1
C=CC(O)C(O)CS,0.5294117647058824,O[C@H](CS)[C@@H](O)CS
CCCCC=CCCCCS,0.6,CCCCCCCC/C=C\CCCCCCCC
